,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
22,,,1.0,1.0,,,,,,,1.0
23,,,1.0,1.0,,,,,,,1.0
24,,,1.0,1.0,,,,,,,1.0
25,,,0.4137931034482758,0.1428571428571428,,,,,,,0.0
26,,,0.4,0.125,,,,,,,0.0
29,,,1.0,1.0,,,,,,,1.0
30,,,1.0,1.0,,,,,,,1.0
33,,,1.0,1.0,,,,,,,1.0
34,,,1.0,1.0,,,,,,,1.0
35,,,1.0,1.0,,,,,,,1.0
36,,,1.0,1.0,,,,,,,1.0
37,,,1.0,1.0,,,,,,,1.0
38,,,1.0,1.0,,,,,,,1.0
39,,,0.3333333333333333,0.0,,,,,,,0.0
40,,,1.0,1.0,,,,,,,1.0
41,,,1.0,1.0,,,,,,,1.0
42,,,1.0,1.0,,,,,,,1.0
43,,,1.0,1.0,,,,,,,1.0
44,,,1.0,1.0,,,,,,,1.0
45,,,0.4545454545454545,0.0,,,,,,,0.0
46,,,0.4545454545454545,0.0,,,,,,,0.0
47,,,0.4545454545454545,0.0,,,,,,,0.0
48,,,0.4545454545454545,0.0,,,,,,,0.0
49,,,0.4545454545454545,0.0,,,,,,,0.0
50,,,0.4545454545454545,0.0,,,,,,,0.0
51,,,0.3571428571428571,0.0,,,,,,,1.0
52,,,0.4545454545454545,0.0,,,,,,,0.0
53,,,0.4545454545454545,0.0,,,,,,,0.0
54,,,0.4545454545454545,0.0,,,,,,,0.0
55,,,0.4545454545454545,0.0,,,,,,,0.0
56,,,0.4545454545454545,0.0,,,,,,,0.0
57,,,1.0,1.0,,,,,,,1.0
58,,,0.8108108108108109,0.25,,,,,,,0.0
59,,,1.0,1.0,,,,,,,1.0
60,,,0.8108108108108109,0.25,,,,,,,0.0
61,,,1.0,1.0,,,,,,,1.0
62,,,0.8108108108108109,0.25,,,,,,,0.0
63,,,1.0,1.0,,,,,,,1.0
64,,,0.8108108108108109,0.25,,,,,,,0.0
65,,,0.6666666666666666,0.0,,,,,,,0.0
66,,,0.6666666666666666,0.0,,,,,,,0.0
67,,,0.6666666666666666,0.0,,,,,,,0.0
68,,,0.6666666666666666,0.0,,,,,,,0.0
69,,,0.6666666666666666,0.0,,,,,,,0.0
70,,,0.6666666666666666,0.0,,,,,,,0.0
71,,,0.6666666666666666,0.0,,,,,,,0.0
72,,,0.6666666666666666,0.0,,,,,,,0.0
74,,,0.6666666666666666,0.0,,,,,,,0.0
75,,,0.6666666666666666,0.0,,,,,,,0.0
76,,,0.6666666666666666,0.0,,,,,,,0.0
77,,,0.6666666666666666,0.0,,,,,,,0.0
78,,,0.6666666666666666,0.0,,,,,,,0.0
79,,,0.6666666666666666,0.0,,,,,,,0.0
80,,,0.6666666666666666,0.0,,,,,,,0.0
81,,,0.6666666666666666,0.0,,,,,,,0.0
82,,,0.6666666666666666,0.0,,,,,,,0.0
83,,,0.6666666666666666,0.0,,,,,,,0.0
84,,,1.0,1.0,,,,,,,1.0
85,,,0.6666666666666666,0.0,,,,,,,0.0
86,,,0.6666666666666666,0.0,,,,,,,0.0
89,,,1.0,1.0,,,,,,,1.0
92,,,1.0,1.0,,,,,,,1.0
93,,,1.0,1.0,,,,,,,1.0
95,,,1.0,1.0,,,,,,,1.0
96,,,1.0,1.0,,,,,,,1.0
97,,,1.0,1.0,,,,,,,1.0
98,,,1.0,1.0,,,,,,,1.0
99,,,1.0,1.0,,,,,,,1.0
100,,,1.0,1.0,,,,,,,1.0
102,,,1.0,1.0,,,,,,,1.0
103,,,1.0,1.0,,,,,,,1.0
104,,,1.0,1.0,,,,,,,1.0
105,,,1.0,1.0,,,,,,,1.0
106,,,1.0,1.0,,,,,,,1.0
107,,,1.0,1.0,,,,,,,1.0
109,,,1.0,1.0,,,,,,,1.0
110,,,1.0,1.0,,,,,,,1.0
111,,,1.0,1.0,,,,,,,1.0
112,,,1.0,1.0,,,,,,,1.0
113,,,1.0,1.0,,,,,,,1.0
114,,,1.0,1.0,,,,,,,1.0
116,,,1.0,1.0,,,,,,,1.0
117,,,1.0,1.0,,,,,,,1.0
118,,,1.0,1.0,,,,,,,1.0
119,,,1.0,1.0,,,,,,,1.0
120,,,1.0,1.0,,,,,,,1.0
121,,,1.0,1.0,,,,,,,1.0
122,,,1.0,1.0,,,,,,,1.0
123,,,0.5,0.0,,,,,,,0.0
124,,,1.0,1.0,,,,,,,1.0
125,,,1.0,1.0,,,,,,,1.0
126,,,1.0,1.0,,,,,,,1.0
127,,,0.5,0.0,,,,,,,0.0
128,,,1.0,1.0,,,,,,,1.0
129,,,1.0,1.0,,,,,,,1.0
130,,,1.0,1.0,,,,,,,1.0
131,,,0.5,0.0,,,,,,,0.0
132,,,1.0,1.0,,,,,,,1.0
133,,,1.0,1.0,,,,,,,1.0
134,,,1.0,1.0,,,,,,,1.0
135,,,0.5,0.0,,,,,,,0.0
136,,,1.0,1.0,,,,,,,1.0
