,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,2,2,0.5,0.4,2,2.0,2,2,2.0,0.1764705882352941,1.0,1,0.29147542,0.7085246,0.41704917,0
1,2,2,0.8372093023255814,0.4,2,2.0,2,2,2.0,1.0,1.0,1,0.40158594,0.59841406,0.19682813,0
2,2,2,0.8484848484848485,0.0,2,2.0,2,2,2.0,0.5384615384615384,0.0,0,0.8047646,0.19523537,0.60952926,0
3,2,2,1.0,1.0,2,2.0,2,2,2.0,0.5384615384615384,1.0,1,0.020031333,0.97996867,0.95993733,1
4,2,2,0.5,0.0,2,2.0,2,2,2.0,2.0,0.0,0,0.95989764,0.04010237,0.9197953,1
5,2,2,1.0,1.0,2,2.0,2,2,2.0,0.5384615384615384,1.0,1,0.020031333,0.97996867,0.95993733,1
6,2,2,0.8484848484848485,0.0,2,2.0,2,2,2.0,0.5384615384615384,0.0,0,0.8047646,0.19523537,0.60952926,0
7,2,2,0.5161290322580645,0.0,2,2.0,2,2,2.0,2.0,0.0,0,0.94759905,0.052400943,0.8951981,1
8,2,2,1.0,1.0,2,2.0,2,2,2.0,0.2857142857142857,1.0,1,0.010958612,0.9890414,0.9780828,1
9,2,2,0.8648648648648649,0.5,2,2.0,2,2,2.0,0.2857142857142857,0.0,1,0.11578834,0.88421166,0.7684233,0
10,2,2,0.7804878048780488,0.75,2,2.0,2,2,2.0,0.3333333333333333,1.0,1,0.3028733,0.6971267,0.39425337,0
11,2,2,0.5,0.125,2,2.0,2,2,2.0,0.0,0.0,0,0.9804343,0.019565698,0.9608686,1
12,2,2,0.9,1.0,2,2.0,2,2,2.0,1.0,1.0,1,0.020031333,0.97996867,0.95993733,1
13,2,2,0.5,0.0,2,2.0,2,2,2.0,0.3333333333333333,0.0,0,0.9936197,0.0063802903,0.98723936,1
14,2,2,0.8823529411764706,1.0,2,2.0,2,2,2.0,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
15,2,2,0.6428571428571429,0.0,2,2.0,2,2,2.0,0.3333333333333333,0.0,0,0.95492005,0.045079973,0.9098401,1
16,2,2,0.4827586206896552,0.0,2,2.0,2,2,2.0,0.3333333333333333,0.0,0,0.9891607,0.010839298,0.97832143,1
17,2,2,0.6857142857142857,0.0,2,2.0,2,2,2.0,0.3333333333333333,0.0,0,0.910764,0.08923602,0.82152796,1
18,2,2,0.4827586206896552,0.0,2,2.0,2,2,2.0,0.3333333333333333,0.0,0,0.9891607,0.010839298,0.97832143,1
19,2,2,0.303030303030303,0.2,2,2.0,2,2,2.0,1.0,0.0,0,0.84551704,0.15448295,0.6910341,0
20,2,2,0.65,0.2,2,2.0,2,2,2.0,1.0,0.0,1,0.3732075,0.6267925,0.25358498,0
21,2,2,1.0,1.0,2,1.0,0,0,0.5820407801418439,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
22,2,2,0.8947368421052632,1.0,2,2.0,2,2,2.0,1.0,1.0,1,0.020031333,0.97996867,0.95993733,1
23,2,2,0.5806451612903226,0.5,2,2.0,0,0,0.0,1.0,0.0,1,0.4741574,0.5258426,0.051685214,0
24,2,2,0.8372093023255814,0.5,2,2.0,2,2,2.0,0.25,1.0,1,0.18428707,0.8157129,0.63142586,0
25,2,2,1.0,1.0,2,2.0,2,2,2.0,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
26,2,2,1.0,1.0,2,1.0,0,0,0.6131034644194754,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
27,2,2,1.0,1.0,2,2.0,2,2,2.0,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
28,2,2,1.0,1.0,2,2.0,2,2,2.0,0.5384615384615384,1.0,1,0.020031333,0.97996867,0.95993733,1
29,2,2,1.0,1.0,2,1.0,0,0,0.9960363173582382,1.0,1.0,1,0.020031333,0.97996867,0.95993733,1
30,2,2,0.8717948717948718,0.6666666666666666,2,2.0,2,2,2.0,0.25,1.0,1,0.18428707,0.8157129,0.63142586,0
31,2,2,1.0,1.0,2,2.0,2,2,2.0,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
32,2,2,0.4324324324324324,0.1111111111111111,2,0.3333333333333333,0,0,0.8650717948717951,1.0,0.0,0,0.9494796,0.050520416,0.89895916,1
33,2,2,0.7692307692307693,1.0,2,2.0,2,2,2.0,0.375,1.0,1,0.009372473,0.9906275,0.98125505,1
34,2,2,0.5294117647058824,0.5,2,2.0,2,2,2.0,0.25,1.0,1,0.050626516,0.9493735,0.89874697,1
35,2,2,0.4705882352941176,0.2857142857142857,2,2.0,2,2,2.0,0.25,0.0,0,0.71898544,0.2810146,0.43797085,0
36,2,2,0.7619047619047619,0.1428571428571428,2,2.0,2,2,2.0,0.0,0.0,0,0.94638914,0.053610843,0.8927783,1
37,2,2,0.8181818181818182,0.1428571428571428,2,2.0,2,2,2.0,0.12,1.0,0,0.9853681,0.014631899,0.97073615,1
38,2,2,1.0,1.0,2,1.0,2,2,2.0,0.25,1.0,1,0.010958612,0.9890414,0.9780828,1
39,2,2,1.0,1.0,2,1.0,0,0,0.980283977003496,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
40,2,2,0.7368421052631579,0.0,2,1.0,0,0,0.9941797915307148,0.3333333333333333,0.0,0,0.910764,0.08923602,0.82152796,1
41,2,2,0.6086956521739131,0.0,2,2.0,2,2,2.0,2.0,0.0,0,0.7650261,0.23497394,0.5300522,0
42,2,2,0.6363636363636364,0.0,2,2.0,2,2,2.0,2.0,0.0,0,0.7650261,0.23497394,0.5300522,0
43,2,2,1.0,1.0,2,2.0,2,2,2.0,0.3333333333333333,1.0,1,0.020031333,0.97996867,0.95993733,1
44,2,2,0.6857142857142857,0.6,2,2.0,2,2,2.0,0.3333333333333333,0.0,1,0.3028733,0.6971267,0.39425337,0
45,2,2,0.303030303030303,0.0,2,2.0,2,2,2.0,1.0,0.0,0,0.9494796,0.050520416,0.89895916,1
