,first_file,second_file,similiar,P_value
0,www.henrys.com_cammarkt.com.csv,www.ebay.com_www.priceme.co.nz.csv,0,-1.0
1,www.henrys.com_cammarkt.com.csv,buy.net_www.ebay.com.csv,0,-1.0
2,www.henrys.com_cammarkt.com.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,0,-1.0
3,www.henrys.com_cammarkt.com.csv,www.camerafarm.com.au_www.henrys.com.csv,0,-1.0
4,www.henrys.com_cammarkt.com.csv,buy.net_cammarkt.com.csv,0,-1.0
5,www.henrys.com_cammarkt.com.csv,www.buzzillions.com_www.pcconnection.com.csv,0,0.009900990099009901
6,www.henrys.com_cammarkt.com.csv,www.ebay.com_www.henrys.com.csv,0,-1.0
7,www.henrys.com_cammarkt.com.csv,www.shopbot.com.au_www.price-hunt.com.csv,0,-1.0
8,www.henrys.com_cammarkt.com.csv,www.buzzillions.com_www.mypriceindia.com.csv,0,-1.0
9,www.henrys.com_cammarkt.com.csv,www.mypriceindia.com_www.priceme.co.nz.csv,0,-1.0
10,www.henrys.com_cammarkt.com.csv,www.wexphotographic.com_www.price-hunt.com.csv,0,-1.0
11,www.henrys.com_cammarkt.com.csv,cammarkt.com_www.pcconnection.com.csv,0,0.009900990099009901
12,www.henrys.com_cammarkt.com.csv,www.ebay.com_www.eglobalcentral.co.uk.csv,0,-1.0
13,www.henrys.com_cammarkt.com.csv,www.buzzillions.com_www.price-hunt.com.csv,0,-1.0
14,www.henrys.com_cammarkt.com.csv,www.garricks.com.au_www.eglobalcentral.co.uk.csv,0,-1.0
15,www.henrys.com_cammarkt.com.csv,www.price-hunt.com_www.pcconnection.com.csv,1,0.0594059405940594
16,www.henrys.com_cammarkt.com.csv,www.garricks.com.au_www.mypriceindia.com.csv,0,0.009900990099009901
17,www.henrys.com_cammarkt.com.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,0,-1.0
18,www.henrys.com_cammarkt.com.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,0,-1.0
19,www.henrys.com_cammarkt.com.csv,www.garricks.com.au_www.pcconnection.com.csv,0,0.009900990099009901
20,www.henrys.com_cammarkt.com.csv,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,0,-1.0
21,www.henrys.com_cammarkt.com.csv,www.camerafarm.com.au_www.pcconnection.com.csv,0,0.009900990099009901
22,www.henrys.com_cammarkt.com.csv,www.garricks.com.au_www.henrys.com.csv,0,0.009900990099009901
23,www.henrys.com_cammarkt.com.csv,www.canon-europe.com_www.eglobalcentral.co.uk.csv,0,-1.0
24,www.henrys.com_cammarkt.com.csv,www.canon-europe.com_www.shopbot.com.au.csv,0,-1.0
25,www.henrys.com_cammarkt.com.csv,www.garricks.com.au_www.ilgs.net.csv,0,0.019801980198019802
26,www.henrys.com_cammarkt.com.csv,buy.net_www.canon-europe.com.csv,0,-1.0
27,www.henrys.com_cammarkt.com.csv,www.ilgs.net_www.gosale.com.csv,0,-1.0
