,first_file,second_file,similiar,P_value
0,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.ebay.com_www.priceme.co.nz.csv,0,-1.0
1,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,buy.net_www.ebay.com.csv,0,0.009900990099009901
2,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,0,-1.0
3,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.camerafarm.com.au_www.henrys.com.csv,0,-1.0
4,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,buy.net_cammarkt.com.csv,0,-1.0
5,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.buzzillions.com_www.pcconnection.com.csv,0,-1.0
6,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.ebay.com_www.henrys.com.csv,0,0.009900990099009901
7,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.shopbot.com.au_www.price-hunt.com.csv,0,-1.0
8,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.buzzillions.com_www.mypriceindia.com.csv,0,-1.0
9,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.mypriceindia.com_www.priceme.co.nz.csv,0,-1.0
10,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.wexphotographic.com_www.price-hunt.com.csv,0,-1.0
11,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,cammarkt.com_www.pcconnection.com.csv,0,-1.0
12,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.ebay.com_www.eglobalcentral.co.uk.csv,0,-1.0
13,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.buzzillions.com_www.price-hunt.com.csv,0,-1.0
14,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.garricks.com.au_www.eglobalcentral.co.uk.csv,0,-1.0
15,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.price-hunt.com_www.pcconnection.com.csv,0,-1.0
16,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.garricks.com.au_www.mypriceindia.com.csv,0,-1.0
17,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,0,-1.0
18,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,0,-1.0
19,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.garricks.com.au_www.pcconnection.com.csv,0,-1.0
20,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.camerafarm.com.au_www.pcconnection.com.csv,0,-1.0
21,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.garricks.com.au_www.henrys.com.csv,0,-1.0
22,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.canon-europe.com_www.eglobalcentral.co.uk.csv,0,-1.0
23,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.canon-europe.com_www.shopbot.com.au.csv,0,-1.0
24,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.garricks.com.au_www.ilgs.net.csv,0,-1.0
25,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,buy.net_www.canon-europe.com.csv,0,-1.0
26,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.ilgs.net_www.gosale.com.csv,0,-1.0
27,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.priceme.co.nz_www.pcconnection.com.csv,0,-1.0
28,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.walmart.com_www.pricedekho.com.csv,0,-1.0
29,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.garricks.com.au_www.price-hunt.com.csv,0,-1.0
30,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.wexphotographic.com_www.priceme.co.nz.csv,0,-1.0
31,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.gosale.com_www.price-hunt.com.csv,0,-1.0
32,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.shopbot.com.au_cammarkt.com.csv,0,-1.0
33,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.walmart.com_www.ukdigitalcameras.co.uk.csv,0,0.009900990099009901
34,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.canon-europe.com_www.mypriceindia.com.csv,0,-1.0
35,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.shopbot.com.au_www.mypriceindia.com.csv,0,-1.0
36,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,www.canon-europe.com_www.wexphotographic.com.csv,0,-1.0
