,first_file,second_file,similiar,P_value
0,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.priceme.co.nz.csv,0,0.009900990099009901
1,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.ebay.com.csv,0,-1.0
2,www.camerafarm.com.au_www.ilgs.net.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,1,0.38613861386138615
3,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.henrys.com.csv,1,0.2079207920792079
4,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_cammarkt.com.csv,0,-1.0
5,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.pcconnection.com.csv,0,-1.0
6,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.henrys.com.csv,0,-1.0
7,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_www.price-hunt.com.csv,1,0.21782178217821782
8,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.mypriceindia.com.csv,0,-1.0
9,www.camerafarm.com.au_www.ilgs.net.csv,www.mypriceindia.com_www.priceme.co.nz.csv,1,0.26732673267326734
10,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.price-hunt.com.csv,0,-1.0
11,www.camerafarm.com.au_www.ilgs.net.csv,cammarkt.com_www.pcconnection.com.csv,0,-1.0
12,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.eglobalcentral.co.uk.csv,0,0.009900990099009901
13,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.price-hunt.com.csv,0,-1.0
14,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.eglobalcentral.co.uk.csv,0,0.009900990099009901
15,www.camerafarm.com.au_www.ilgs.net.csv,www.price-hunt.com_www.pcconnection.com.csv,0,-1.0
16,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.mypriceindia.com.csv,0,-1.0
17,www.camerafarm.com.au_www.ilgs.net.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,1,0.2871287128712871
18,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,1,0.16831683168316833
19,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.pcconnection.com.csv,0,-1.0
20,www.camerafarm.com.au_www.ilgs.net.csv,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,0,-1.0
21,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.pcconnection.com.csv,0,-1.0
22,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.henrys.com.csv,0,-1.0
23,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.eglobalcentral.co.uk.csv,0,-1.0
24,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.shopbot.com.au.csv,1,0.40594059405940597
25,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.ilgs.net.csv,0,-1.0
26,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.canon-europe.com.csv,0,-1.0
27,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.gosale.com.csv,0,-1.0
28,www.camerafarm.com.au_www.ilgs.net.csv,www.priceme.co.nz_www.pcconnection.com.csv,1,0.42574257425742573
29,www.camerafarm.com.au_www.ilgs.net.csv,www.walmart.com_www.pricedekho.com.csv,0,-1.0
30,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.price-hunt.com.csv,0,-1.0
31,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.priceme.co.nz.csv,1,0.5643564356435643
32,www.camerafarm.com.au_www.ilgs.net.csv,www.gosale.com_www.price-hunt.com.csv,0,0.0297029702970297
33,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_cammarkt.com.csv,1,0.44554455445544555
34,www.camerafarm.com.au_www.ilgs.net.csv,www.walmart.com_www.ukdigitalcameras.co.uk.csv,0,-1.0
35,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.mypriceindia.com.csv,0,-1.0
36,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_www.mypriceindia.com.csv,1,0.31683168316831684
37,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.wexphotographic.com.csv,0,-1.0
38,www.camerafarm.com.au_www.ilgs.net.csv,www.gosale.com_www.pcconnection.com.csv,1,0.2871287128712871
39,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.eglobalcentral.co.uk.csv,1,0.5742574257425742
40,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.ilgs.net.csv,0,-1.0
41,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.pcconnection.com.csv,0,-1.0
42,www.camerafarm.com.au_www.ilgs.net.csv,www.walmart.com_www.shopmania.in.csv,0,-1.0
43,www.camerafarm.com.au_www.ilgs.net.csv,www.gosale.com_www.mypriceindia.com.csv,1,0.06930693069306931
44,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_www.pcconnection.com.csv,1,0.5148514851485149
45,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.camerafarm.com.au.csv,1,0.22772277227722773
46,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.3069306930693069
47,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.pcconnection.com.csv,0,-1.0
48,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.7128712871287128
49,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.19801980198019803
50,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.priceme.co.nz.csv,1,0.5346534653465347
51,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_www.priceme.co.nz.csv,1,0.3564356435643564
52,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.garricks.com.au.csv,0,-1.0
53,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.wexphotographic.com.csv,0,-1.0
54,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.gosale.com.csv,1,0.4158415841584158
55,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.shopbot.com.au.csv,0,0.009900990099009901
56,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.priceme.co.nz.csv,1,0.5643564356435643
57,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.gosale.com.csv,0,-1.0
58,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.mypriceindia.com.csv,0,-1.0
59,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,1,0.1188118811881188
60,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.pcconnection.com.csv,0,0.009900990099009901
61,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.gosale.com.csv,1,0.504950495049505
62,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.shopbot.com.au.csv,1,0.36633663366336633
63,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_www.mypriceindia.com.csv,0,-1.0
64,www.camerafarm.com.au_www.ilgs.net.csv,www.gosale.com_cammarkt.com.csv,0,-1.0
65,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_www.eglobalcentral.co.uk.csv,1,0.3564356435643564
66,www.camerafarm.com.au_www.ilgs.net.csv,www.mypriceindia.com_cammarkt.com.csv,0,-1.0
67,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_cammarkt.com.csv,0,-1.0
68,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.eglobalcentral.co.uk.csv,0,-1.0
69,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.693069306930693
70,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.wexphotographic.com.csv,0,-1.0
71,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.henrys.com.csv,0,-1.0
72,www.camerafarm.com.au_www.ilgs.net.csv,www.eglobalcentral.co.uk_www.price-hunt.com.csv,0,-1.0
73,www.camerafarm.com.au_www.ilgs.net.csv,www.price-hunt.com_www.priceme.co.nz.csv,1,0.2871287128712871
74,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.ebay.com.csv,0,0.019801980198019802
75,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.ebay.com.csv,0,-1.0
76,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.ebay.com.csv,1,0.13861386138613863
77,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_cammarkt.com.csv,0,-1.0
78,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.henrys.com.csv,0,-1.0
79,www.camerafarm.com.au_www.ilgs.net.csv,www.cambuy.com.au_www.shopmania.in.csv,0,-1.0
80,www.camerafarm.com.au_www.ilgs.net.csv,www.henrys.com_cammarkt.com.csv,0,-1.0
81,www.camerafarm.com.au_www.ilgs.net.csv,www.eglobalcentral.co.uk_www.henrys.com.csv,1,0.5148514851485149
82,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_cammarkt.com.csv,0,-1.0
83,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_cammarkt.com.csv,0,-1.0
84,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.canon-europe.com.csv,0,-1.0
85,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_cammarkt.com.csv,1,0.5643564356435643
86,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.ebay.com.csv,0,-1.0
87,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.shopbot.com.au.csv,1,0.49504950495049505
88,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.wexphotographic.com.csv,0,-1.0
89,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.henrys.com.csv,0,-1.0
90,www.camerafarm.com.au_www.ilgs.net.csv,www.walmart.com_www.cambuy.com.au.csv,0,-1.0
91,www.camerafarm.com.au_www.ilgs.net.csv,www.price-hunt.com_cammarkt.com.csv,0,-1.0
92,www.camerafarm.com.au_www.ilgs.net.csv,www.wexphotographic.com_www.shopbot.com.au.csv,1,0.5247524752475248
93,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.ebay.com.csv,0,-1.0
94,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.priceme.co.nz.csv,1,0.44554455445544555
95,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.garricks.com.au.csv,0,-1.0
96,www.camerafarm.com.au_www.ilgs.net.csv,www.eglobalcentral.co.uk_www.mypriceindia.com.csv,1,0.44554455445544555
97,www.camerafarm.com.au_www.ilgs.net.csv,www.ebay.com_cammarkt.com.csv,0,0.019801980198019802
98,www.camerafarm.com.au_www.ilgs.net.csv,www.gosale.com_www.priceme.co.nz.csv,1,0.42574257425742573
99,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.ebay.com.csv,0,-1.0
100,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.henrys.com.csv,0,-1.0
101,www.camerafarm.com.au_www.ilgs.net.csv,www.eglobalcentral.co.uk_www.pcconnection.com.csv,1,0.27722772277227725
102,www.camerafarm.com.au_www.ilgs.net.csv,www.eglobalcentral.co.uk_cammarkt.com.csv,0,-1.0
103,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.canon-europe.com.csv,0,0.009900990099009901
104,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.priceme.co.nz.csv,1,0.3465346534653465
105,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.henrys.com.csv,0,-1.0
106,www.camerafarm.com.au_www.ilgs.net.csv,www.shopbot.com.au_www.gosale.com.csv,1,0.31683168316831684
107,www.camerafarm.com.au_www.ilgs.net.csv,www.camerafarm.com.au_www.canon-europe.com.csv,0,0.009900990099009901
108,www.camerafarm.com.au_www.ilgs.net.csv,www.shopmania.in_www.pricedekho.com.csv,0,-1.0
109,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_cammarkt.com.csv,0,-1.0
110,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.pcconnection.com.csv,0,-1.0
111,www.camerafarm.com.au_www.ilgs.net.csv,www.canon-europe.com_www.price-hunt.com.csv,0,-1.0
112,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.pcconnection.com.csv,0,-1.0
113,www.camerafarm.com.au_www.ilgs.net.csv,www.garricks.com.au_www.shopbot.com.au.csv,1,0.2871287128712871
114,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_buy.net.csv,0,-1.0
115,www.camerafarm.com.au_www.ilgs.net.csv,www.buzzillions.com_www.eglobalcentral.co.uk.csv,0,-1.0
116,www.camerafarm.com.au_www.ilgs.net.csv,www.ilgs.net_www.mypriceindia.com.csv,0,-1.0
117,www.camerafarm.com.au_www.ilgs.net.csv,buy.net_www.mypriceindia.com.csv,0,-1.0
118,www.camerafarm.com.au_www.ilgs.net.csv,www.ukdigitalcameras.co.uk_www.shopmania.in.csv,0,-1.0
