,first_file,second_file,similiar,P_value
0,www.buzzillions.com_www.wexphotographic.com.csv,www.ebay.com_www.priceme.co.nz.csv,0,-1.0
1,www.buzzillions.com_www.wexphotographic.com.csv,buy.net_www.ebay.com.csv,0,-1.0
2,www.buzzillions.com_www.wexphotographic.com.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,0,-1.0
3,www.buzzillions.com_www.wexphotographic.com.csv,www.camerafarm.com.au_www.henrys.com.csv,0,-1.0
4,www.buzzillions.com_www.wexphotographic.com.csv,buy.net_cammarkt.com.csv,0,-1.0
5,www.buzzillions.com_www.wexphotographic.com.csv,www.buzzillions.com_www.pcconnection.com.csv,0,-1.0
6,www.buzzillions.com_www.wexphotographic.com.csv,www.ebay.com_www.henrys.com.csv,0,-1.0
7,www.buzzillions.com_www.wexphotographic.com.csv,www.shopbot.com.au_www.price-hunt.com.csv,0,-1.0
8,www.buzzillions.com_www.wexphotographic.com.csv,www.buzzillions.com_www.mypriceindia.com.csv,0,-1.0
9,www.buzzillions.com_www.wexphotographic.com.csv,www.mypriceindia.com_www.priceme.co.nz.csv,0,-1.0
10,www.buzzillions.com_www.wexphotographic.com.csv,www.wexphotographic.com_www.price-hunt.com.csv,0,-1.0
11,www.buzzillions.com_www.wexphotographic.com.csv,cammarkt.com_www.pcconnection.com.csv,0,-1.0
12,www.buzzillions.com_www.wexphotographic.com.csv,www.ebay.com_www.eglobalcentral.co.uk.csv,0,-1.0
13,www.buzzillions.com_www.wexphotographic.com.csv,www.buzzillions.com_www.price-hunt.com.csv,0,-1.0
14,www.buzzillions.com_www.wexphotographic.com.csv,www.garricks.com.au_www.eglobalcentral.co.uk.csv,0,-1.0
15,www.buzzillions.com_www.wexphotographic.com.csv,www.price-hunt.com_www.pcconnection.com.csv,0,-1.0
16,www.buzzillions.com_www.wexphotographic.com.csv,www.garricks.com.au_www.mypriceindia.com.csv,0,-1.0
17,www.buzzillions.com_www.wexphotographic.com.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,0,-1.0
18,www.buzzillions.com_www.wexphotographic.com.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,0,-1.0
19,www.buzzillions.com_www.wexphotographic.com.csv,www.garricks.com.au_www.pcconnection.com.csv,0,-1.0
20,www.buzzillions.com_www.wexphotographic.com.csv,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,0,-1.0
21,www.buzzillions.com_www.wexphotographic.com.csv,www.camerafarm.com.au_www.pcconnection.com.csv,0,-1.0
22,www.buzzillions.com_www.wexphotographic.com.csv,www.garricks.com.au_www.henrys.com.csv,0,-1.0
23,www.buzzillions.com_www.wexphotographic.com.csv,www.canon-europe.com_www.eglobalcentral.co.uk.csv,0,-1.0
24,www.buzzillions.com_www.wexphotographic.com.csv,www.canon-europe.com_www.shopbot.com.au.csv,0,-1.0
25,www.buzzillions.com_www.wexphotographic.com.csv,www.garricks.com.au_www.ilgs.net.csv,0,-1.0
26,www.buzzillions.com_www.wexphotographic.com.csv,buy.net_www.canon-europe.com.csv,0,-1.0
27,www.buzzillions.com_www.wexphotographic.com.csv,www.ilgs.net_www.gosale.com.csv,0,-1.0
28,www.buzzillions.com_www.wexphotographic.com.csv,www.priceme.co.nz_www.pcconnection.com.csv,0,-1.0
29,www.buzzillions.com_www.wexphotographic.com.csv,www.walmart.com_www.pricedekho.com.csv,0,-1.0
30,www.buzzillions.com_www.wexphotographic.com.csv,www.garricks.com.au_www.price-hunt.com.csv,0,-1.0
31,www.buzzillions.com_www.wexphotographic.com.csv,www.wexphotographic.com_www.priceme.co.nz.csv,0,-1.0
32,www.buzzillions.com_www.wexphotographic.com.csv,www.gosale.com_www.price-hunt.com.csv,0,-1.0
33,www.buzzillions.com_www.wexphotographic.com.csv,www.shopbot.com.au_cammarkt.com.csv,0,-1.0
34,www.buzzillions.com_www.wexphotographic.com.csv,www.walmart.com_www.ukdigitalcameras.co.uk.csv,0,-1.0
35,www.buzzillions.com_www.wexphotographic.com.csv,www.canon-europe.com_www.mypriceindia.com.csv,0,-1.0
36,www.buzzillions.com_www.wexphotographic.com.csv,www.shopbot.com.au_www.mypriceindia.com.csv,0,-1.0
37,www.buzzillions.com_www.wexphotographic.com.csv,www.canon-europe.com_www.wexphotographic.com.csv,0,-1.0
38,www.buzzillions.com_www.wexphotographic.com.csv,www.gosale.com_www.pcconnection.com.csv,0,-1.0
39,www.buzzillions.com_www.wexphotographic.com.csv,www.ilgs.net_www.eglobalcentral.co.uk.csv,0,-1.0
40,www.buzzillions.com_www.wexphotographic.com.csv,buy.net_www.ilgs.net.csv,0,-1.0
41,www.buzzillions.com_www.wexphotographic.com.csv,www.canon-europe.com_www.pcconnection.com.csv,0,-1.0
42,www.buzzillions.com_www.wexphotographic.com.csv,www.walmart.com_www.shopmania.in.csv,0,-1.0
43,www.buzzillions.com_www.wexphotographic.com.csv,www.gosale.com_www.mypriceindia.com.csv,0,-1.0
44,www.buzzillions.com_www.wexphotographic.com.csv,www.shopbot.com.au_www.pcconnection.com.csv,0,-1.0
45,www.buzzillions.com_www.wexphotographic.com.csv,buy.net_www.camerafarm.com.au.csv,0,-1.0
46,www.buzzillions.com_www.wexphotographic.com.csv,www.camerafarm.com.au_www.price-hunt.com.csv,0,-1.0
47,www.buzzillions.com_www.wexphotographic.com.csv,www.wexphotographic.com_www.pcconnection.com.csv,0,-1.0
48,www.buzzillions.com_www.wexphotographic.com.csv,www.ilgs.net_www.shopbot.com.au.csv,0,-1.0
