,first_file,second_file,similiar,P_value
0,www.ebay.com_www.pcconnection.com.csv,www.ebay.com_www.priceme.co.nz.csv,0,0.009900990099009901
1,www.ebay.com_www.pcconnection.com.csv,buy.net_www.ebay.com.csv,0,-1.0
2,www.ebay.com_www.pcconnection.com.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,0,0.009900990099009901
3,www.ebay.com_www.pcconnection.com.csv,www.camerafarm.com.au_www.henrys.com.csv,0,0.009900990099009901
4,www.ebay.com_www.pcconnection.com.csv,buy.net_cammarkt.com.csv,0,-1.0
5,www.ebay.com_www.pcconnection.com.csv,www.buzzillions.com_www.pcconnection.com.csv,0,-1.0
6,www.ebay.com_www.pcconnection.com.csv,www.ebay.com_www.henrys.com.csv,0,-1.0
7,www.ebay.com_www.pcconnection.com.csv,www.shopbot.com.au_www.price-hunt.com.csv,0,0.009900990099009901
8,www.ebay.com_www.pcconnection.com.csv,www.buzzillions.com_www.mypriceindia.com.csv,0,-1.0
9,www.ebay.com_www.pcconnection.com.csv,www.mypriceindia.com_www.priceme.co.nz.csv,0,0.009900990099009901
10,www.ebay.com_www.pcconnection.com.csv,www.wexphotographic.com_www.price-hunt.com.csv,0,-1.0
11,www.ebay.com_www.pcconnection.com.csv,cammarkt.com_www.pcconnection.com.csv,0,-1.0
12,www.ebay.com_www.pcconnection.com.csv,www.ebay.com_www.eglobalcentral.co.uk.csv,1,0.26732673267326734
13,www.ebay.com_www.pcconnection.com.csv,www.buzzillions.com_www.price-hunt.com.csv,0,-1.0
14,www.ebay.com_www.pcconnection.com.csv,www.garricks.com.au_www.eglobalcentral.co.uk.csv,0,0.009900990099009901
15,www.ebay.com_www.pcconnection.com.csv,www.price-hunt.com_www.pcconnection.com.csv,0,-1.0
16,www.ebay.com_www.pcconnection.com.csv,www.garricks.com.au_www.mypriceindia.com.csv,0,-1.0
17,www.ebay.com_www.pcconnection.com.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,0,0.009900990099009901
18,www.ebay.com_www.pcconnection.com.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,0,0.009900990099009901
19,www.ebay.com_www.pcconnection.com.csv,www.garricks.com.au_www.pcconnection.com.csv,0,-1.0
20,www.ebay.com_www.pcconnection.com.csv,www.ukdigitalcameras.co.uk_www.pricedekho.com.csv,0,-1.0
21,www.ebay.com_www.pcconnection.com.csv,www.camerafarm.com.au_www.pcconnection.com.csv,0,-1.0
22,www.ebay.com_www.pcconnection.com.csv,www.garricks.com.au_www.henrys.com.csv,0,-1.0
23,www.ebay.com_www.pcconnection.com.csv,www.canon-europe.com_www.eglobalcentral.co.uk.csv,0,-1.0
24,www.ebay.com_www.pcconnection.com.csv,www.canon-europe.com_www.shopbot.com.au.csv,0,0.009900990099009901
25,www.ebay.com_www.pcconnection.com.csv,www.garricks.com.au_www.ilgs.net.csv,0,-1.0
26,www.ebay.com_www.pcconnection.com.csv,buy.net_www.canon-europe.com.csv,0,-1.0
27,www.ebay.com_www.pcconnection.com.csv,www.ilgs.net_www.gosale.com.csv,0,-1.0
28,www.ebay.com_www.pcconnection.com.csv,www.priceme.co.nz_www.pcconnection.com.csv,0,0.009900990099009901
29,www.ebay.com_www.pcconnection.com.csv,www.walmart.com_www.pricedekho.com.csv,0,-1.0
30,www.ebay.com_www.pcconnection.com.csv,www.garricks.com.au_www.price-hunt.com.csv,0,-1.0
31,www.ebay.com_www.pcconnection.com.csv,www.wexphotographic.com_www.priceme.co.nz.csv,0,0.009900990099009901
32,www.ebay.com_www.pcconnection.com.csv,www.gosale.com_www.price-hunt.com.csv,0,0.009900990099009901
33,www.ebay.com_www.pcconnection.com.csv,www.shopbot.com.au_cammarkt.com.csv,0,0.009900990099009901
34,www.ebay.com_www.pcconnection.com.csv,www.walmart.com_www.ukdigitalcameras.co.uk.csv,0,-1.0
