,source_1_rowkeys,source_2_rowkeys,source_1_rec_ids,source_2_rec_ids,is_match
0,1,62,624,624,1
1,4,287,1173,1173,1
2,7,105,656,656,1
3,7,144,656,656,1
4,9,46,661,661,1
5,9,188,661,661,1
6,10,234,204,204,1
7,11,60,660,660,1
8,17,275,676,676,1
9,23,5,136,136,1
10,25,238,97,97,1
11,31,46,661,661,1
12,31,188,661,661,1
13,34,326,9,9,1
14,36,121,1009,1009,1
15,37,171,659,659,1
16,38,51,113,113,1
17,39,249,22,22,1
18,41,33,105,105,1
19,42,196,164,164,1
20,45,46,661,661,1
21,45,188,661,661,1
22,55,64,122,122,1
23,56,225,29,29,1
24,61,270,910,910,1
25,65,210,17,17,1
26,68,270,910,910,1
27,69,241,108,108,1
28,71,51,113,113,1
29,72,289,7,7,1
30,76,312,187,187,1
31,77,5,136,136,1
32,78,301,662,662,1
33,81,164,111,111,1
34,83,307,1681,1681,1
35,84,304,415,415,1
36,85,73,57,57,1
37,89,171,659,659,1
38,90,4,80,80,1
39,92,93,950,950,1
40,98,100,1217,1217,1
41,99,196,164,164,1
42,100,51,113,113,1
43,101,6,186,186,1
44,105,162,203,203,1
45,107,230,152,152,1
46,114,131,174,174,1
47,115,111,838,838,1
48,115,288,838,838,1
49,118,185,655,655,1
50,120,239,177,177,1
51,123,283,132,132,1
52,126,46,661,661,1
53,126,188,661,661,1
54,129,267,697,697,1
55,130,137,668,668,1
56,134,243,331,331,1
57,138,5,136,136,1
58,140,194,326,326,1
59,141,234,204,204,1
60,144,230,152,152,1
61,146,64,122,122,1
62,149,241,108,108,1
63,151,326,9,9,1
64,157,238,97,97,1
65,158,60,660,660,1
66,161,307,1681,1681,1
67,163,93,950,950,1
68,164,4,80,80,1
69,170,249,22,22,1
70,176,199,110,110,1
71,178,210,17,17,1
72,179,306,283,283,1
