,source_1_rowkeys,source_2_rowkeys,source_1_rec_ids,source_2_rec_ids,is_match
0,7,1,624,624,1
1,9,43,159,159,1
2,12,87,506,506,1
3,21,120,177,177,1
4,22,17,676,676,1
5,25,78,662,662,1
6,28,96,34,34,1
7,40,39,22,22,1
8,40,170,22,22,1
9,42,25,97,97,1
10,42,157,97,97,1
11,45,152,23,23,1
12,48,142,142,142,1
13,51,60,1664,1664,1
14,60,119,54,54,1
15,62,14,313,313,1
16,72,23,136,136,1
17,72,77,136,136,1
18,72,138,136,136,1
19,74,85,57,57,1
20,76,84,415,415,1
21,77,2,182,182,1
22,77,46,182,182,1
23,100,55,122,122,1
24,100,146,122,122,1
25,102,176,110,110,1
26,107,76,187,187,1
27,114,30,653,653,1
28,114,165,653,653,1
29,115,34,9,9,1
30,115,151,9,9,1
31,120,81,111,111,1
32,124,140,326,326,1
