,source_1_rowkeys,source_2_rowkeys,source_1_rec_ids,source_2_rec_ids,is_match
0,1,1,www.walmart.com//779,www.walmart.com//779,1
1,2,2,84,84,1
2,2,40,84,84,1
3,2,97,84,84,1
4,3,3,92,92,1
5,3,181,92,92,1
6,4,4,www.walmart.com//778,www.walmart.com//778,1
7,5,5,988,988,1
8,5,18,988,988,1
9,5,178,988,988,1
10,6,6,1161,1161,1
11,6,27,1161,1161,1
12,7,7,1113,1113,1
13,7,85,1113,1113,1
14,7,134,1113,1113,1
15,7,194,1113,1113,1
16,8,8,122,122,1
17,8,29,122,122,1
18,9,9,640,640,1
19,10,10,654,654,1
20,10,99,654,654,1
21,11,11,76,76,1
22,11,54,76,76,1
23,11,107,76,76,1
24,11,116,76,76,1
25,11,179,76,76,1
26,12,12,228,228,1
27,12,106,228,228,1
28,12,109,228,228,1
29,13,13,165,165,1
30,13,138,165,165,1
31,14,14,64,64,1
32,15,15,269,269,1
33,15,115,269,269,1
34,15,182,269,269,1
35,16,16,113,113,1
36,17,17,1173,1173,1
37,17,180,1173,1173,1
38,18,5,988,988,1
39,18,18,988,988,1
40,18,178,988,988,1
41,19,19,196,196,1
42,20,20,1612,1612,1
43,20,155,1612,1612,1
44,21,21,868,868,1
45,21,36,868,868,1
46,21,48,868,868,1
47,21,105,868,868,1
48,21,125,868,868,1
49,22,22,110,110,1
50,22,43,110,110,1
51,23,23,1104,1104,1
52,23,154,1104,1104,1
53,24,24,www.walmart.com//735,www.walmart.com//735,1
54,25,25,822,822,1
55,25,64,822,822,1
56,25,71,822,822,1
57,25,158,822,822,1
58,26,26,215,215,1
59,26,77,215,215,1
60,27,6,1161,1161,1
61,27,27,1161,1161,1
62,28,28,117,117,1
63,28,50,117,117,1
64,29,8,122,122,1
65,29,29,122,122,1
66,30,30,www.walmart.com//717,www.walmart.com//717,1
67,31,31,97,97,1
68,32,32,www.walmart.com//626,www.walmart.com//626,1
69,33,33,54,54,1
70,34,34,141,141,1
71,34,82,141,141,1
72,34,111,141,141,1
73,34,187,141,141,1
74,35,35,871,871,1
75,36,21,868,868,1
76,36,36,868,868,1
77,36,48,868,868,1
78,36,105,868,868,1
79,36,125,868,868,1
80,37,37,40,40,1
81,38,38,43,43,1
82,39,39,11,11,1
83,39,74,11,11,1
84,39,104,11,11,1
85,39,162,11,11,1
86,40,2,84,84,1
87,40,40,84,84,1
88,40,97,84,84,1
89,41,41,35,35,1
90,41,75,35,35,1
91,42,42,www.walmart.com//606,www.walmart.com//606,1
92,43,22,110,110,1
93,43,43,110,110,1
94,44,44,www.walmart.com//734,www.walmart.com//734,1
95,45,45,www.walmart.com//618,www.walmart.com//618,1
96,46,46,83,83,1
97,46,183,83,83,1
98,46,184,83,83,1
99,47,47,187,187,1
100,48,21,868,868,1
101,48,36,868,868,1
102,48,48,868,868,1
103,48,105,868,868,1
104,48,125,868,868,1
105,49,49,118,118,1
106,49,169,118,118,1
107,50,28,117,117,1
108,50,50,117,117,1
109,51,51,16,16,1
110,52,52,415,415,1
111,52,94,415,415,1
112,53,53,125,125,1
113,53,87,125,125,1
114,53,137,125,125,1
115,54,11,76,76,1
116,54,54,76,76,1
117,54,107,76,76,1
118,54,116,76,76,1
119,54,179,76,76,1
120,55,55,98,98,1
121,55,70,98,98,1
122,55,129,98,98,1
123,56,56,21,21,1
124,57,57,www.walmart.com//803,www.walmart.com//803,1
125,58,58,880,880,1
126,58,148,880,880,1
127,59,59,624,624,1
128,60,60,80,80,1
129,61,61,129,129,1
130,62,62,111,111,1
131,63,63,257,257,1
132,63,79,257,257,1
133,63,89,257,257,1
134,63,173,257,257,1
135,64,25,822,822,1
136,64,64,822,822,1
137,64,71,822,822,1
138,64,158,822,822,1
139,65,65,200,200,1
140,66,66,394,394,1
141,66,121,394,394,1
142,67,67,www.walmart.com//716,www.walmart.com//716,1
143,68,68,132,132,1
144,69,69,9,9,1
145,69,144,9,9,1
146,69,175,9,9,1
147,70,55,98,98,1
148,70,70,98,98,1
149,70,129,98,98,1
150,71,25,822,822,1
151,71,64,822,822,1
152,71,71,822,822,1
153,71,158,822,822,1
154,72,72,25,25,1
155,72,171,25,25,1
156,73,73,www.walmart.com//639,www.walmart.com//639,1
157,74,39,11,11,1
158,74,74,11,11,1
159,74,104,11,11,1
160,74,162,11,11,1
161,75,41,35,35,1
162,75,75,35,35,1
163,76,76,950,950,1
164,76,150,950,950,1
165,77,26,215,215,1
166,77,77,215,215,1
167,78,78,1759,1759,1
168,78,165,1759,1759,1
169,79,63,257,257,1
170,79,79,257,257,1
171,79,89,257,257,1
172,79,173,257,257,1
173,80,80,942,942,1
174,81,81,659,659,1
175,81,113,659,659,1
176,82,34,141,141,1
177,82,82,141,141,1
178,82,111,141,141,1
179,82,187,141,141,1
180,83,83,627,627,1
181,83,88,627,627,1
182,83,102,627,627,1
183,84,84,153,153,1
184,85,7,1113,1113,1
185,85,85,1113,1113,1
186,85,134,1113,1113,1
187,85,194,1113,1113,1
188,86,86,440,440,1
189,86,152,440,440,1
190,87,53,125,125,1
191,87,87,125,125,1
192,87,137,125,125,1
193,88,83,627,627,1
194,88,88,627,627,1
195,88,102,627,627,1
196,89,63,257,257,1
197,89,79,257,257,1
198,89,89,257,257,1
199,89,173,257,257,1
200,90,90,0,0,1
201,90,136,0,0,1
202,91,91,www.walmart.com//612,www.walmart.com//612,1
203,92,92,1502,1502,1
204,92,119,1502,1502,1
205,93,93,85,85,1
206,94,52,415,415,1
207,94,94,415,415,1
208,95,95,www.walmart.com//601,www.walmart.com//601,1
209,96,96,555,555,1
210,96,130,555,555,1
211,97,2,84,84,1
212,97,40,84,84,1
213,97,97,84,84,1
214,98,98,72,72,1
215,98,156,72,72,1
216,98,161,72,72,1
217,98,163,72,72,1
218,99,10,654,654,1
219,99,99,654,654,1
220,100,100,759,759,1
221,101,101,www.walmart.com//733,www.walmart.com//733,1
222,102,83,627,627,1
223,102,88,627,627,1
224,102,102,627,627,1
225,103,103,326,326,1
226,104,39,11,11,1
227,104,74,11,11,1
228,104,104,11,11,1
229,104,162,11,11,1
230,105,21,868,868,1
231,105,36,868,868,1
232,105,48,868,868,1
233,105,105,868,868,1
234,105,125,868,868,1
235,106,12,228,228,1
236,106,106,228,228,1
237,106,109,228,228,1
238,107,11,76,76,1
239,107,54,76,76,1
240,107,107,76,76,1
241,107,116,76,76,1
242,107,179,76,76,1
243,108,108,388,388,1
244,108,128,388,388,1
245,109,12,228,228,1
246,109,106,228,228,1
247,109,109,228,228,1
248,110,110,www.walmart.com//691,www.walmart.com//691,1
249,111,34,141,141,1
250,111,82,141,141,1
251,111,111,141,141,1
252,111,187,141,141,1
253,112,112,150,150,1
254,113,81,659,659,1
255,113,113,659,659,1
256,114,114,www.walmart.com//614,www.walmart.com//614,1
257,115,15,269,269,1
258,115,115,269,269,1
259,115,182,269,269,1
260,116,11,76,76,1
261,116,54,76,76,1
262,116,107,76,76,1
263,116,116,76,76,1
264,116,179,76,76,1
265,117,117,156,156,1
266,117,139,156,156,1
267,117,143,156,156,1
268,117,170,156,156,1
269,118,118,213,213,1
270,119,92,1502,1502,1
271,119,119,1502,1502,1
272,120,120,199,199,1
273,120,168,199,199,1
274,121,66,394,394,1
275,121,121,394,394,1
276,122,122,135,135,1
277,123,123,1095,1095,1
278,123,141,1095,1095,1
279,124,124,1493,1493,1
280,124,126,1493,1493,1
281,125,21,868,868,1
282,125,36,868,868,1
283,125,48,868,868,1
284,125,105,868,868,1
285,125,125,868,868,1
286,126,124,1493,1493,1
287,126,126,1493,1493,1
288,127,127,158,158,1
289,128,108,388,388,1
290,128,128,388,388,1
291,129,55,98,98,1
292,129,70,98,98,1
293,129,129,98,98,1
294,130,96,555,555,1
295,130,130,555,555,1
296,131,131,657,657,1
297,132,132,143,143,1
298,133,133,128,128,1
299,133,172,128,128,1
300,134,7,1113,1113,1
301,134,85,1113,1113,1
302,134,134,1113,1113,1
303,134,194,1113,1113,1
304,135,135,www.walmart.com//775,www.walmart.com//775,1
305,136,90,0,0,1
306,136,136,0,0,1
307,137,53,125,125,1
308,137,87,125,125,1
309,137,137,125,125,1
310,138,13,165,165,1
311,138,138,165,165,1
312,139,117,156,156,1
313,139,139,156,156,1
314,139,143,156,156,1
315,139,170,156,156,1
316,140,140,1460,1460,1
317,140,185,1460,1460,1
318,141,123,1095,1095,1
319,141,141,1095,1095,1
320,142,142,856,856,1
321,142,195,856,856,1
322,143,117,156,156,1
323,143,139,156,156,1
324,143,143,156,156,1
325,143,170,156,156,1
326,144,69,9,9,1
327,144,144,9,9,1
328,144,175,9,9,1
329,145,145,17,17,1
330,146,146,www.walmart.com//608,www.walmart.com//608,1
331,147,147,136,136,1
332,148,58,880,880,1
333,148,148,880,880,1
334,149,149,www.walmart.com//766,www.walmart.com//766,1
335,150,76,950,950,1
336,150,150,950,950,1
337,151,151,www.walmart.com//661,www.walmart.com//661,1
338,152,86,440,440,1
339,152,152,440,440,1
340,153,153,1655,1655,1
341,154,23,1104,1104,1
342,154,154,1104,1104,1
343,155,20,1612,1612,1
344,155,155,1612,1612,1
345,156,98,72,72,1
346,156,156,72,72,1
347,156,161,72,72,1
348,156,163,72,72,1
349,157,157,45,45,1
350,157,193,45,45,1
351,158,25,822,822,1
352,158,64,822,822,1
353,158,71,822,822,1
354,158,158,822,822,1
355,159,159,217,217,1
356,160,160,60,60,1
357,161,98,72,72,1
358,161,156,72,72,1
359,161,161,72,72,1
360,161,163,72,72,1
361,162,39,11,11,1
362,162,74,11,11,1
363,162,104,11,11,1
364,162,162,11,11,1
365,163,98,72,72,1
366,163,156,72,72,1
367,163,161,72,72,1
368,163,163,72,72,1
369,164,164,www.walmart.com//752,www.walmart.com//752,1
370,165,78,1759,1759,1
371,165,165,1759,1759,1
372,166,166,www.walmart.com//806,www.walmart.com//806,1
373,167,167,1468,1468,1
374,168,120,199,199,1
375,168,168,199,199,1
376,169,49,118,118,1
377,169,169,118,118,1
378,170,117,156,156,1
379,170,139,156,156,1
380,170,143,156,156,1
381,170,170,156,156,1
382,171,72,25,25,1
383,171,171,25,25,1
384,172,133,128,128,1
385,172,172,128,128,1
386,173,63,257,257,1
387,173,79,257,257,1
388,173,89,257,257,1
389,173,173,257,257,1
390,174,174,588,588,1
391,175,69,9,9,1
392,175,144,9,9,1
393,175,175,9,9,1
394,176,176,177,177,1
395,177,177,23,23,1
396,178,5,988,988,1
397,178,18,988,988,1
398,178,178,988,988,1
399,179,11,76,76,1
400,179,54,76,76,1
401,179,107,76,76,1
402,179,116,76,76,1
403,179,179,76,76,1
404,180,17,1173,1173,1
405,180,180,1173,1173,1
406,181,3,92,92,1
407,181,181,92,92,1
408,182,15,269,269,1
409,182,115,269,269,1
410,182,182,269,269,1
411,183,46,83,83,1
412,183,183,83,83,1
413,183,184,83,83,1
414,184,46,83,83,1
415,184,183,83,83,1
416,184,184,83,83,1
417,185,140,1460,1460,1
418,185,185,1460,1460,1
419,186,186,37,37,1
420,187,34,141,141,1
421,187,82,141,141,1
422,187,111,141,141,1
423,187,187,141,141,1
424,188,188,105,105,1
425,188,189,105,105,1
426,189,188,105,105,1
427,189,189,105,105,1
428,190,190,766,766,1
429,191,191,www.walmart.com//708,www.walmart.com//708,1
430,192,192,218,218,1
431,193,157,45,45,1
432,193,193,45,45,1
433,194,7,1113,1113,1
434,194,85,1113,1113,1
435,194,134,1113,1113,1
436,194,194,1113,1113,1
437,195,142,856,856,1
438,195,195,856,856,1
