,source_1_rowkeys,source_2_rowkeys,source_1_rec_ids,source_2_rec_ids,is_match
0,1,1,www.price-hunt.com//9808,www.price-hunt.com//9808,1
1,2,2,1630,1630,1
2,3,3,1701,1701,1
3,4,4,80,80,1
4,5,5,136,136,1
5,6,6,186,186,1
6,7,7,www.price-hunt.com//828,www.price-hunt.com//828,1
7,8,8,61,61,1
8,8,32,61,61,1
9,8,170,61,61,1
10,9,9,1398,1398,1
11,10,10,742,742,1
12,11,11,576,576,1
13,12,12,617,617,1
14,13,13,564,564,1
15,14,14,1352,1352,1
16,15,15,671,671,1
17,16,16,392,392,1
18,17,17,www.price-hunt.com//913,www.price-hunt.com//913,1
19,18,18,117,117,1
20,19,19,233,233,1
21,19,98,233,233,1
22,20,20,1025,1025,1
23,21,21,1543,1543,1
24,22,22,383,383,1
25,23,23,261,261,1
26,24,24,872,872,1
27,25,25,67,67,1
28,25,200,67,67,1
29,26,26,12,12,1
30,26,83,12,12,1
31,26,253,12,12,1
32,26,313,12,12,1
33,27,27,1006,1006,1
34,27,179,1006,1006,1
35,27,245,1006,1006,1
36,27,246,1006,1006,1
37,27,315,1006,1006,1
38,28,28,489,489,1
39,29,29,360,360,1
40,29,70,360,360,1
41,29,247,360,360,1
42,29,295,360,360,1
43,29,311,360,360,1
44,30,30,1720,1720,1
45,31,31,760,760,1
46,32,8,61,61,1
47,32,32,61,61,1
48,32,170,61,61,1
49,33,33,105,105,1
50,34,34,214,214,1
51,35,35,892,892,1
52,36,36,984,984,1
53,37,37,200,200,1
54,38,38,432,432,1
55,38,158,432,432,1
56,39,39,www.price-hunt.com//899,www.price-hunt.com//899,1
57,40,40,11,11,1
58,41,41,435,435,1
59,42,42,340,340,1
60,43,43,www.price-hunt.com//945,www.price-hunt.com//945,1
61,44,44,37,37,1
62,44,76,37,37,1
63,45,45,www.price-hunt.com//9742,www.price-hunt.com//9742,1
64,46,46,661,661,1
65,46,188,661,661,1
66,47,47,www.price-hunt.com//823,www.price-hunt.com//823,1
67,48,48,195,195,1
68,49,49,829,829,1
69,50,50,www.price-hunt.com//9814,www.price-hunt.com//9814,1
70,51,51,113,113,1
71,52,52,1714,1714,1
72,53,53,766,766,1
73,54,54,www.price-hunt.com//9688,www.price-hunt.com//9688,1
74,55,55,1700,1700,1
75,56,56,www.price-hunt.com//930,www.price-hunt.com//930,1
76,57,57,658,658,1
77,58,58,702,702,1
78,59,59,www.price-hunt.com//9822,www.price-hunt.com//9822,1
79,60,60,660,660,1
80,61,61,666,666,1
81,62,62,624,624,1
82,63,63,1733,1733,1
83,64,64,122,122,1
84,65,65,421,421,1
85,66,66,800,800,1
86,67,67,45,45,1
87,67,117,45,45,1
88,68,68,35,35,1
89,69,69,www.price-hunt.com//873,www.price-hunt.com//873,1
90,70,29,360,360,1
91,70,70,360,360,1
92,70,247,360,360,1
93,70,295,360,360,1
94,70,311,360,360,1
95,71,71,1719,1719,1
96,71,94,1719,1719,1
97,71,109,1719,1719,1
98,71,310,1719,1719,1
99,71,314,1719,1719,1
100,71,318,1719,1719,1
101,72,72,199,199,1
102,72,87,199,199,1
103,72,160,199,199,1
104,72,211,199,199,1
105,73,73,57,57,1
106,74,74,580,580,1
107,75,75,210,210,1
108,76,44,37,37,1
109,76,76,37,37,1
110,77,77,1480,1480,1
111,78,78,1661,1661,1
112,78,260,1661,1661,1
113,79,79,684,684,1
114,80,80,43,43,1
115,80,116,43,43,1
116,80,213,43,43,1
117,81,81,954,954,1
118,82,82,263,263,1
119,83,26,12,12,1
120,83,83,12,12,1
121,83,253,12,12,1
122,83,313,12,12,1
123,84,84,www.price-hunt.com//820,www.price-hunt.com//820,1
124,85,85,834,834,1
125,86,86,209,209,1
126,87,72,199,199,1
127,87,87,199,199,1
128,87,160,199,199,1
129,87,211,199,199,1
130,88,88,84,84,1
131,89,89,1726,1726,1
132,90,90,101,101,1
133,91,91,458,458,1
134,92,92,436,436,1
135,93,93,950,950,1
136,94,71,1719,1719,1
137,94,94,1719,1719,1
138,94,109,1719,1719,1
139,94,310,1719,1719,1
140,94,314,1719,1719,1
141,94,318,1719,1719,1
142,95,95,433,433,1
143,96,96,1731,1731,1
144,97,97,366,366,1
145,98,19,233,233,1
146,98,98,233,233,1
147,99,99,1734,1734,1
148,100,100,1217,1217,1
149,101,101,1732,1732,1
150,101,189,1732,1732,1
151,102,102,893,893,1
152,103,103,www.price-hunt.com//846,www.price-hunt.com//846,1
153,104,104,1729,1729,1
154,105,105,656,656,1
155,105,144,656,656,1
156,106,106,259,259,1
157,107,107,1279,1279,1
158,108,108,www.price-hunt.com//9681,www.price-hunt.com//9681,1
159,109,71,1719,1719,1
160,109,94,1719,1719,1
161,109,109,1719,1719,1
162,109,310,1719,1719,1
163,109,314,1719,1719,1
164,109,318,1719,1719,1
165,110,110,78,78,1
166,111,111,838,838,1
167,111,288,838,838,1
168,112,112,620,620,1
169,113,113,1690,1690,1
170,113,202,1690,1690,1
171,114,114,www.price-hunt.com//761,www.price-hunt.com//761,1
172,115,115,1659,1659,1
173,115,133,1659,1659,1
174,116,80,43,43,1
175,116,116,43,43,1
176,116,213,43,43,1
177,117,67,45,45,1
178,117,117,45,45,1
179,118,118,520,520,1
180,119,119,280,280,1
181,120,120,71,71,1
182,120,187,71,71,1
183,120,201,71,71,1
184,120,259,71,71,1
185,121,121,1009,1009,1
186,122,122,1706,1706,1
187,123,123,1491,1491,1
188,124,124,1713,1713,1
189,125,125,www.price-hunt.com//9882,www.price-hunt.com//9882,1
190,126,126,912,912,1
191,127,127,www.price-hunt.com//897,www.price-hunt.com//897,1
192,128,128,615,615,1
193,129,129,172,172,1
194,130,130,1116,1116,1
195,131,131,174,174,1
196,132,132,354,354,1
197,133,115,1659,1659,1
198,133,133,1659,1659,1
199,134,134,395,395,1
200,135,135,258,258,1
201,136,136,1121,1121,1
202,137,137,668,668,1
203,138,138,1545,1545,1
204,139,139,319,319,1
205,140,140,330,330,1
206,141,141,1655,1655,1
207,142,142,149,149,1
208,142,214,149,149,1
209,142,261,149,149,1
210,143,143,www.price-hunt.com//9759,www.price-hunt.com//9759,1
211,144,105,656,656,1
212,144,144,656,656,1
213,145,145,1012,1012,1
214,146,146,62,62,1
215,147,147,1663,1663,1
216,148,148,15,15,1
217,149,149,www.price-hunt.com//9777,www.price-hunt.com//9777,1
218,150,150,945,945,1
219,151,151,188,188,1
220,152,152,1560,1560,1
221,153,153,513,513,1
222,154,154,344,344,1
223,154,290,344,344,1
224,155,155,165,165,1
225,156,156,1406,1406,1
226,157,157,547,547,1
227,158,38,432,432,1
228,158,158,432,432,1
229,159,159,www.price-hunt.com//9615,www.price-hunt.com//9615,1
230,160,72,199,199,1
231,160,87,199,199,1
232,160,160,199,199,1
233,160,211,199,199,1
234,161,161,618,618,1
235,162,162,203,203,1
236,163,163,380,380,1
237,164,164,111,111,1
238,165,165,1587,1587,1
239,166,166,1481,1481,1
240,167,167,www.price-hunt.com//858,www.price-hunt.com//858,1
241,168,168,632,632,1
