,source_1_rowkeys,source_2_rowkeys,source_1_rec_ids,source_2_rec_ids,is_match
0,4,9,72,72,1
1,4,62,72,72,1
2,4,78,72,72,1
3,8,69,17,17,1
4,15,77,22,22,1
5,15,88,22,22,1
6,15,110,22,22,1
7,19,77,22,22,1
8,19,88,22,22,1
9,19,110,22,22,1
10,25,45,658,658,1
11,25,71,658,658,1
12,25,105,658,658,1
13,43,38,122,122,1
14,43,101,122,122,1
15,46,77,22,22,1
16,46,88,22,22,1
17,46,110,22,22,1
18,47,38,122,122,1
19,47,101,122,122,1
20,54,102,111,111,1
21,58,104,326,326,1
22,63,77,22,22,1
23,63,88,22,22,1
24,63,110,22,22,1
25,74,93,668,668,1
26,82,29,655,655,1
27,82,99,655,655,1
28,90,18,85,85,1
29,95,4,660,660,1
30,95,64,660,660,1
31,109,29,655,655,1
32,109,99,655,655,1
33,126,45,658,658,1
34,126,71,658,658,1
35,126,105,658,658,1
36,127,83,203,203,1
