,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
1,,,0.782608695652174,0.6666666666666666,,,0.0,0.0,,,0.0,0,0.99636805,0.0036319655,0.9927361,1
2,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
3,,,0.4545454545454545,0.0,,,0.0,0.0,,,0.0,0,0.9998212,0.0001787992,0.9996424,1
4,,,0.4242424242424242,0.5,,,0.0,0.0,,,1.0,1,0.015509307,0.9844907,0.9689814,1
5,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
6,,,1.0,1.0,,,,,,,1.0,1,2.8133392e-05,0.99997187,0.99994373,1
7,,,1.0,1.0,,,,,,,1.0,1,2.8133392e-05,0.99997187,0.99994373,1
8,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
9,,,0.5517241379310345,1.0,,,0.0,0.0,,,1.0,1,0.001045227,0.9989548,0.99790955,1
10,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
11,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
12,,,0.48,0.3333333333333333,,,1.0,1.0,,,1.0,1,0.037973523,0.9620265,0.92405295,1
13,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
14,,,0.4137931034482758,0.1428571428571428,,,0.0,0.0,,,0.0,0,0.99989074,0.000109233355,0.9997815,1
15,,,0.4242424242424242,0.5,,,0.0,0.0,,,1.0,1,0.015509307,0.9844907,0.9689814,1
16,,,0.6285714285714286,1.0,,,,,,,1.0,1,1.847744e-05,0.9999815,0.99996305,1
17,,,1.0,1.0,,,0.0,0.0,,,1.0,1,7.593632e-05,0.99992406,0.9998481,1
18,,,0.303030303030303,0.0,,,,,,,0.0,0,0.9999914,8.563798e-06,0.99998283,1
19,,,0.3846153846153846,0.0,,,0.0,0.0,,,0.0,0,0.99992037,7.962235e-05,0.99984074,1
20,,,0.4242424242424242,0.5,,,,,,,1.0,0,0.99136484,0.008635176,0.9827297,1
21,,,0.8372093023255814,0.5,,,,,,,1.0,0,0.9997863,0.00021365967,0.99957263,1
22,,,0.6206896551724138,0.0,,,0.0,0.0,,,0.0,0,0.9984578,0.0015422015,0.9969156,1
23,,,0.3333333333333333,0.0,,,0.0,0.0,,,0.0,0,0.999904,9.603398e-05,0.99980795,1
