,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,0.5517241379310345,0.3333333333333333,,,,,,,0.0,0,0.9999405,5.9513888e-05,0.999881,1
1,,,1.0,1.0,,,,,,,1.0,1,0.00090551376,0.9990945,0.998189,1
2,,,1.0,1.0,,,,,,,1.0,1,0.00090551376,0.9990945,0.998189,1
3,,,0.6428571428571429,0.0,,,0.7900262467191603,0.2913385826771651,,,0.0,0,0.9971321,0.0028678677,0.99426425,1
4,,,1.0,1.0,,,0.9739583333333328,0.9835051546391752,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
5,,,0.5925925925925926,0.0,,,0.0,0.0,,,0.0,0,0.99962103,0.00037896633,0.99924207,1
6,,,0.5,0.0,,,0.0,0.0,,,0.0,0,0.99938065,0.00061936805,0.9987613,1
7,,,0.5161290322580645,0.0,,,0.862258953168044,0.3486590038314179,,,0.0,0,0.99970186,0.00029814488,0.9994037,1
8,,,0.782608695652174,0.6666666666666666,,,,,,,0.0,0,0.999517,0.00048296436,0.99903405,1
9,,,1.0,1.0,,,,,,,1.0,1,0.00090551376,0.9990945,0.998189,1
10,,,1.0,1.0,,,0.9709411323584556,0.9634218289085548,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
11,,,1.0,1.0,,,0.9906172839506172,0.97875265591801,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
12,,,1.0,1.0,,,,,,,1.0,1,0.00090551376,0.9990945,0.998189,1
13,,,0.8148148148148148,0.5,,,0.1203703703703701,0.158285714285714,,,0.0,0,0.9973207,0.00267926,0.9946414,1
14,,,0.303030303030303,0.0,,,,,,,0.0,0,0.9999528,4.7198035e-05,0.9999056,1
15,,,0.2941176470588235,0.0,,,0.0,0.0,,,0.0,0,0.9994814,0.0005186494,0.99896276,1
16,,,1.0,1.0,,,0.9846846846846844,0.9404761904761908,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
17,,,1.0,1.0,,,,,,,1.0,1,0.00090551376,0.9990945,0.998189,1
18,,,1.0,1.0,,,0.991251093613298,0.9760356042451216,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
19,,,0.5789473684210527,0.0,,,0.0,0.0,,,0.0,0,0.99962103,0.00037896633,0.99924207,1
20,,,0.8837209302325582,0.0,,,0.3289875650789555,0.0,,,0.0,0,0.9778299,0.022170113,0.95565975,1
21,,,0.631578947368421,0.4,,,0.0215552324252151,0.0457552455065923,,,0.0,0,0.7590599,0.2409401,0.5181198,0
22,,,0.8372093023255814,0.1666666666666666,1.0,,0.436556086226927,0.1269841269841268,,,0.0,0,0.999219,0.00078101695,0.998438,1
23,,,1.0,1.0,,,0.9856000000000004,0.9643313816542164,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
24,,,0.5333333333333333,0.0,,,0.0,0.0,,,0.0,0,0.99938065,0.00061936805,0.9987613,1
25,,,1.0,1.0,,,,,,,1.0,1,0.00090551376,0.9990945,0.998189,1
26,,,0.5333333333333333,0.0,,,0.3995780590717295,0.0,,,0.0,0,0.99970186,0.00029814488,0.9994037,1
27,,,1.0,1.0,,,0.9992185740355132,0.99993993993994,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
28,,,0.303030303030303,0.0,,,0.0,0.0,,,0.0,0,0.9994814,0.0005186494,0.99896276,1
29,,,1.0,1.0,,,0.9876801114146444,0.982041718469402,,,1.0,1,0.00042265654,0.99957734,0.9991547,1
30,,,0.625,0.2,,,,,,,1.0,0,0.9997564,0.00024363092,0.9995128,1
