,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.4864864864864865,0.2857142857142857,0.0,0,0.9295553,0.07044472,0.8591106,0
1,0.5128205128205128,0.375,0.0,0,0.99656105,0.0034389568,0.9931221,1
2,0.4864864864864865,0.2857142857142857,0.0,0,0.9295553,0.07044472,0.8591106,0
3,0.358974358974359,0.2222222222222222,0.0,0,0.9996783,0.00032166461,0.9993566,1
4,0.2941176470588235,0.0,0.0,0,0.9895356,0.010464374,0.97907126,1
5,0.8148148148148148,0.5,0.0,0,0.9973991,0.0026008983,0.9947982,1
6,0.303030303030303,0.0,0.0,0,0.9858669,0.014133086,0.9717338,1
7,1.0,1.0,1.0,1,0.00042039156,0.9995796,0.9991592,1
8,1.0,1.0,1.0,1,0.00042039156,0.9995796,0.9991592,1
9,0.5806451612903226,0.5,0.0,0,0.99434984,0.005650167,0.9886997,1
10,0.4615384615384615,0.0,0.0,0,0.96592546,0.03407456,0.9318509,1
11,1.0,1.0,1.0,1,0.00042039156,0.9995796,0.9991592,1
12,1.0,0.4,1.0,1,0.17499721,0.8250028,0.6500056,0
13,0.5641025641025641,0.0,0.0,0,0.9997092,0.0002908042,0.9994184,1
14,0.8444444444444444,0.0,0.0,0,0.99071884,0.00928118,0.9814377,1
15,0.5789473684210527,0.0,0.0,0,0.9997092,0.0002908042,0.9994184,1
16,1.0,0.4,1.0,1,0.17499721,0.8250028,0.6500056,0
17,1.0,0.5,1.0,1,0.1550591,0.8449409,0.6898818,0
18,1.0,0.4,1.0,1,0.17499721,0.8250028,0.6500056,0
19,0.7555555555555555,0.1428571428571428,0.0,0,0.9989995,0.0010005415,0.99799895,1
20,1.0,1.0,1.0,1,0.00042039156,0.9995796,0.9991592,1
21,0.6956521739130435,0.1428571428571428,0.0,0,0.99625933,0.00374068,0.99251866,1
22,0.6956521739130435,0.1428571428571428,0.0,0,0.99625933,0.00374068,0.99251866,1
23,0.8181818181818182,0.2,0.0,0,0.999594,0.00040602582,0.99918795,1
24,0.8181818181818182,0.2,0.0,0,0.999594,0.00040602582,0.99918795,1
25,0.7692307692307693,0.0,0.0,0,0.99411964,0.0058803856,0.9882393,1
26,0.7692307692307693,0.0,0.0,0,0.99411964,0.0058803856,0.9882393,1
27,0.7142857142857143,0.0,0.0,0,0.9960916,0.003908401,0.9921832,1
28,0.7692307692307693,0.0,0.0,0,0.99411964,0.0058803856,0.9882393,1
29,0.7692307692307693,0.0,0.0,0,0.99411964,0.0058803856,0.9882393,1
30,0.5625,0.0,0.0,0,0.9997092,0.0002908042,0.9994184,1
31,0.7692307692307693,0.0,0.0,0,0.99411964,0.0058803856,0.9882393,1
32,1.0,0.0,0.0,0,0.9866327,0.013367312,0.9732654,1
33,0.631578947368421,0.0,0.0,0,0.9998277,0.00017230552,0.99965537,1
34,0.7368421052631579,0.0,0.0,0,0.99156696,0.008433037,0.9831339,1
35,1.0,1.0,1.0,1,0.00042039156,0.9995796,0.9991592,1
36,0.8181818181818182,0.0,0.0,0,0.9948202,0.0051798085,0.98964036,1
37,0.8181818181818182,0.0,0.0,0,0.9948202,0.0051798085,0.98964036,1
38,0.8181818181818182,0.0,0.0,0,0.9948202,0.0051798085,0.98964036,1
39,0.8181818181818182,0.0,0.0,0,0.9948202,0.0051798085,0.98964036,1
40,1.0,1.0,1.0,1,0.00042039156,0.9995796,0.9991592,1
41,0.8444444444444444,0.1428571428571428,0.0,0,0.9989853,0.0010147044,0.9979706,1
42,0.8888888888888888,0.1428571428571428,0.0,0,0.99299043,0.007009552,0.98598087,1
43,0.8372093023255814,0.0,0.0,0,0.99616575,0.0038342574,0.9923315,1
44,0.8181818181818182,0.0,0.0,0,0.9948202,0.0051798085,0.98964036,1
45,0.8837209302325582,0.0,0.0,0,0.9817537,0.018246299,0.9635074,1
46,0.5641025641025641,0.0,0.0,0,0.9997092,0.0002908042,0.9994184,1
