,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.2564102564102564,0.0769230769230769,0.0,0,0.9974156,0.0025843938,0.9948312,1
1,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
2,0.2564102564102564,0.0769230769230769,0.0,0,0.9974156,0.0025843938,0.9948312,1
3,0.8695652173913043,0.3333333333333333,0.0,0,0.998802,0.0011979755,0.997604,1
4,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
5,0.8148148148148148,0.5,0.0,0,0.999346,0.000653957,0.99869204,1
6,0.2941176470588235,0.0,0.0,0,0.9940001,0.0059999344,0.98800015,1
7,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
8,0.303030303030303,0.0,0.0,0,0.99155,0.008449985,0.98310006,1
9,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
10,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
11,0.5806451612903226,0.5,0.0,0,0.99675673,0.0032432957,0.99351346,1
12,1.0,0.25,1.0,1,0.01621151,0.9837885,0.967577,1
13,0.8181818181818182,0.1428571428571428,0.0,0,0.9998107,0.00018931969,0.9996214,1
14,0.8181818181818182,0.0,0.0,0,0.99782556,0.0021744478,0.9956511,1
15,0.8181818181818182,0.1428571428571428,0.0,0,0.9998107,0.00018931969,0.9996214,1
16,0.8181818181818182,0.0,0.0,0,0.99782556,0.0021744478,0.9956511,1
17,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
18,0.8181818181818182,0.0,0.0,0,0.99782556,0.0021744478,0.9956511,1
19,0.8181818181818182,0.1428571428571428,0.0,0,0.9998107,0.00018931969,0.9996214,1
20,0.8636363636363636,0.0,0.0,0,0.99688154,0.0031184843,0.9937631,1
21,0.8181818181818182,0.1428571428571428,0.0,0,0.9998107,0.00018931969,0.9996214,1
22,0.8181818181818182,0.0,0.0,0,0.99782556,0.0021744478,0.9956511,1
23,0.8181818181818182,0.1428571428571428,0.0,0,0.9998107,0.00018931969,0.9996214,1
24,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
25,0.3428571428571428,0.25,0.0,0,0.9993687,0.00063126057,0.99873745,1
26,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
27,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
28,0.3428571428571428,0.25,0.0,0,0.9993687,0.00063126057,0.99873745,1
29,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
30,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
31,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
32,1.0,1.0,1.0,1,0.00027376413,0.99972624,0.9994525,1
33,0.7142857142857143,0.0,0.0,0,0.99809355,0.0019064433,0.9961871,1
34,0.7142857142857143,0.0,0.0,0,0.99809355,0.0019064433,0.9961871,1
35,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
36,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
37,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
38,0.7692307692307693,0.0,0.0,0,0.9965256,0.0034744113,0.9930512,1
39,0.5625,0.0,0.0,0,0.99982804,0.00017198003,0.9996561,1
