,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.5517241379310345,0.3333333333333333,0.0,0,0.99356335,0.006436663,0.9871267,1
1,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
2,0.5806451612903226,0.5,0.0,0,0.99430066,0.005699345,0.9886013,1
3,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
4,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
5,0.7407407407407407,1.0,1.0,1,0.0002720952,0.9997279,0.9994558,1
6,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
7,0.8372093023255814,0.4,1.0,0,0.9987482,0.0012518163,0.99749637,1
8,0.4210526315789473,0.0,0.0,0,0.99793434,0.0020656502,0.9958687,1
9,0.4102564102564102,0.0,0.0,0,0.99793434,0.0020656502,0.9958687,1
10,0.8292682926829268,1.0,1.0,1,0.0025763512,0.99742365,0.9948473,1
11,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
12,0.3428571428571428,0.25,0.0,0,0.9990671,0.00093286036,0.99813426,1
13,0.3428571428571428,0.25,0.0,0,0.9990671,0.00093286036,0.99813426,1
14,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
15,0.6206896551724138,0.0,0.0,0,0.99959016,0.00040983132,0.9991803,1
16,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
17,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
18,0.6666666666666666,0.0,0.0,0,0.9978878,0.0021121919,0.9957756,1
19,0.5714285714285714,0.0,0.0,0,0.9994841,0.00051587925,0.99896824,1
20,0.6428571428571429,0.0,0.0,0,0.9996102,0.000389803,0.9992204,1
21,0.5714285714285714,0.0,0.0,0,0.9994841,0.00051587925,0.99896824,1
22,0.7407407407407407,1.0,1.0,1,0.0002720952,0.9997279,0.9994558,1
23,0.6666666666666666,0.0,0.0,0,0.9978878,0.0021121919,0.9957756,1
24,0.5517241379310345,0.0,0.0,0,0.9994841,0.00051587925,0.99896824,1
25,0.5517241379310345,0.0,0.0,0,0.9994841,0.00051587925,0.99896824,1
26,0.8484848484848485,0.0,0.0,0,0.9940391,0.00596091,0.98807824,1
27,0.4848484848484848,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
28,0.4848484848484848,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
29,0.5,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
30,0.8275862068965517,1.0,1.0,1,0.0025763512,0.99742365,0.9948473,1
31,0.4705882352941176,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
32,0.5714285714285714,0.0,0.0,0,0.9994841,0.00051587925,0.99896824,1
33,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
34,0.5,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
35,0.5,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
36,0.5161290322580645,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
37,0.6428571428571429,0.0,0.0,0,0.9996102,0.000389803,0.9992204,1
38,0.4848484848484848,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
39,0.782608695652174,0.6666666666666666,0.0,0,0.9934172,0.0065827863,0.9868344,1
40,0.4,0.25,0.0,0,0.99847144,0.0015285879,0.9969429,1
41,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
42,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
43,0.3870967741935484,0.2,0.0,0,0.9992621,0.00073792523,0.9985242,1
44,0.782608695652174,0.6666666666666666,0.0,0,0.9934172,0.0065827863,0.9868344,1
45,0.7741935483870968,0.25,1.0,0,0.99936664,0.00063336984,0.9987333,1
46,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
47,0.5517241379310345,0.3333333333333333,0.0,0,0.99356335,0.006436663,0.9871267,1
48,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
49,0.5806451612903226,0.5,0.0,0,0.99430066,0.005699345,0.9886013,1
50,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
51,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
52,0.8148148148148148,0.5,0.0,0,0.9972251,0.0027749122,0.9944502,1
53,0.303030303030303,0.0,0.0,0,0.98894495,0.011055064,0.9778899,1
54,0.303030303030303,0.0,0.0,0,0.98894495,0.011055064,0.9778899,1
55,0.2941176470588235,0.0,0.0,0,0.98894495,0.011055064,0.9778899,1
56,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
57,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
58,0.3333333333333333,0.0,0.0,0,0.99808604,0.0019139744,0.9961721,1
59,0.2564102564102564,0.0769230769230769,0.0,0,0.9931062,0.0068938313,0.9862124,1
60,0.2564102564102564,0.0769230769230769,0.0,0,0.9931062,0.0068938313,0.9862124,1
61,0.3,0.1538461538461538,0.0,0,0.9924928,0.007507223,0.9849856,1
62,0.8695652173913043,0.3333333333333333,0.0,0,0.9987187,0.0012813433,0.99743736,1
63,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
64,0.7659574468085106,0.3,0.0,0,0.99442506,0.0055749295,0.9888501,1
65,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
66,0.4878048780487805,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
67,0.4761904761904761,0.0,0.0,0,0.9993276,0.0006723929,0.9986552,1
68,0.8148148148148148,0.0,0.0,0,0.9901048,0.0098952325,0.9802096,1
69,0.8148148148148148,0.0,0.0,0,0.9901048,0.0098952325,0.9802096,1
70,0.7142857142857143,0.0,0.0,0,0.994001,0.0059990105,0.98800194,1
71,0.2941176470588235,0.0,0.0,0,0.98894495,0.011055064,0.9778899,1
72,0.2285714285714285,0.0,0.0,0,0.98894495,0.011055064,0.9778899,1
73,1.0,1.0,1.0,1,0.0005463958,0.9994536,0.9989072,1
74,0.7857142857142857,0.0,0.0,0,0.99194753,0.008052472,0.98389506,1
75,0.6206896551724138,0.0,0.0,0,0.99959016,0.00040983132,0.9991803,1
