,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.3571428571428571,0.0,0.0,0,0.9667841,0.03321588,0.93356824,1
1,1.0,0.0,1.0,1,0.0529449,0.9470551,0.8941102,0
2,0.5714285714285714,0.0,0.0,0,0.9956889,0.004311084,0.99137783,1
3,0.5714285714285714,0.0,0.0,0,0.9956889,0.004311084,0.99137783,1
4,0.7586206896551724,0.5,1.0,0,0.9829843,0.017015718,0.9659686,1
5,0.4444444444444444,0.5,1.0,0,0.94117224,0.058827728,0.8823445,0
6,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
7,0.5806451612903226,0.5,0.0,0,0.94117224,0.058827728,0.8823445,0
8,0.5161290322580645,0.0,0.0,0,0.97960854,0.020391477,0.9592171,1
9,0.5714285714285714,0.0,0.0,0,0.9956889,0.004311084,0.99137783,1
10,0.6428571428571429,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
11,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
12,1.0,0.0,1.0,1,0.0529449,0.9470551,0.8941102,0
13,0.5925925925925926,0.0,0.0,0,0.99622256,0.0037774318,0.9924451,1
14,0.5925925925925926,0.0,0.0,0,0.99622256,0.0037774318,0.9924451,1
15,0.5161290322580645,0.0,0.0,0,0.97960854,0.020391477,0.9592171,1
16,0.8181818181818182,0.0,0.0,1,0.0529449,0.9470551,0.8941102,0
17,0.8181818181818182,0.0,0.0,1,0.0529449,0.9470551,0.8941102,0
18,0.782608695652174,0.6666666666666666,0.0,1,0.0529449,0.9470551,0.8941102,0
19,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
20,0.4571428571428571,0.1666666666666666,0.0,0,0.94117224,0.058827728,0.8823445,0
21,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
22,0.375,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
23,0.8648648648648649,0.0,1.0,1,0.0529449,0.9470551,0.8941102,0
24,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
25,0.3225806451612903,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
26,0.5333333333333333,0.2857142857142857,1.0,0,0.94117224,0.058827728,0.8823445,0
27,0.3076923076923077,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
28,0.2222222222222222,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
29,0.3333333333333333,0.0,0.0,0,0.9667841,0.03321588,0.93356824,1
30,0.4615384615384615,0.0,1.0,0,0.94117224,0.058827728,0.8823445,0
31,0.32,0.0,1.0,0,0.94117224,0.058827728,0.8823445,0
32,0.2285714285714285,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
33,0.4347826086956521,0.0,0.0,0,0.9739263,0.026073681,0.9478526,1
34,0.32,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
35,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
36,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
37,0.8444444444444444,0.1428571428571428,0.0,1,0.0529449,0.9470551,0.8941102,0
38,0.5,0.1428571428571428,0.0,0,0.9946051,0.005394905,0.98921025,1
39,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
40,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
41,0.7441860465116279,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
42,0.7441860465116279,0.0,0.0,0,0.94117224,0.058827728,0.8823445,0
43,0.6857142857142857,0.2,0.0,0,0.98821723,0.011782772,0.97643447,1
44,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
45,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
46,0.5789473684210527,0.0,0.0,0,0.9956889,0.004311084,0.99137783,1
47,0.5789473684210527,0.0,0.0,0,0.9956889,0.004311084,0.99137783,1
48,0.6666666666666666,0.0,0.0,0,0.95707285,0.042927146,0.9141457,1
49,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
50,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
51,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
52,0.5517241379310345,0.3333333333333333,0.0,0,0.9777114,0.022288628,0.95542276,1
53,0.4571428571428571,0.1428571428571428,0.0,0,0.94117224,0.058827728,0.8823445,0
54,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
55,0.5517241379310345,0.3333333333333333,0.0,0,0.9777114,0.022288628,0.95542276,1
56,0.7368421052631579,0.0,0.0,0,0.9600243,0.039975718,0.9200486,1
57,0.6486486486486487,0.5,1.0,0,0.94117224,0.058827728,0.8823445,0
58,0.4444444444444444,0.5,1.0,0,0.94117224,0.058827728,0.8823445,0
59,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
60,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
61,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
62,0.4444444444444444,0.5,1.0,0,0.94117224,0.058827728,0.8823445,0
63,1.0,1.0,1.0,1,0.011002779,0.9889972,0.97799444,1
