,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,0.3571428571428571,0.0,,,,,0.0,1.0,0.0,0,0.9978086,0.0021914148,0.99561715,1
1,,,1.0,0.0,,,,,,1.0,1.0,0,0.81197864,0.18802135,0.6239573,0
2,,,0.5714285714285714,0.0,,,,,,0.375,0.0,0,0.9965041,0.0034958806,0.99300826,1
3,,,0.5714285714285714,0.0,,,,,,0.375,0.0,0,0.9965041,0.0034958806,0.99300826,1
4,,,0.7586206896551724,0.5,,,,,,0.375,1.0,0,0.9699106,0.030089356,0.93982124,1
5,,,0.4444444444444444,0.5,,,,,,0.1904761904761904,1.0,0,0.79130745,0.20869258,0.5826149,0
6,,,1.0,1.0,,,,,,1.0,1.0,1,0.0098980665,0.99010193,0.98020387,1
7,,,0.5806451612903226,0.5,,,,,,1.0,0.0,0,0.8310433,0.16895671,0.6620866,0
8,,,0.5161290322580645,0.0,,,,,,0.375,0.0,0,0.9975118,0.0024881836,0.9950236,1
9,,,0.5714285714285714,0.0,,,,,,0.1,0.0,0,0.9965041,0.0034958806,0.99300826,1
10,,,0.6428571428571429,0.0,,,,,,1.0,0.0,0,0.9775497,0.022450339,0.95509934,1
11,,,1.0,1.0,,,,,,1.0,1.0,1,0.0098980665,0.99010193,0.98020387,1
12,,,1.0,0.0,,,,,,0.375,1.0,0,0.81197864,0.18802135,0.6239573,0
13,,,0.5925925925925926,0.0,,,,,,0.1,0.0,0,0.9965041,0.0034958806,0.99300826,1
14,,,0.5925925925925926,0.0,,,,,,1.0,0.0,0,0.9965041,0.0034958806,0.99300826,1
15,,,0.5161290322580645,0.0,,,,,,1.0,0.0,0,0.9975118,0.0024881836,0.9950236,1
16,,,0.8181818181818182,0.0,,,,,,0.1,0.0,0,0.9596023,0.040397707,0.9192046,1
17,,,0.8181818181818182,0.0,,,,,,0.375,0.0,0,0.9596023,0.040397707,0.9192046,1
