,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,0.5151515151515151,0.1111111111111111,,,,,,,0.0,0,0.9999752,2.4798752e-05,0.9999504,1
1,,,0.631578947368421,0.25,,,,,,,0.0,0,0.99998283,1.7180297e-05,0.99996567,1
2,,,0.723404255319149,0.1,,,,,,,0.0,0,0.9999214,7.862736e-05,0.99984276,1
3,,,0.4864864864864865,0.2,,,,,,,0.0,0,0.9999752,2.4798752e-05,0.9999504,1
4,,,0.8372093023255814,0.25,,,,,,,0.0,0,0.9998952,0.0001047927,0.99979043,1
5,,,0.7727272727272727,0.2,,,,,,,0.0,0,0.9999394,6.062238e-05,0.99987876,1
6,,,0.8181818181818182,0.2,,,,,,,0.0,0,0.9999338,6.619332e-05,0.99986756,1
7,,,0.8837209302325582,0.25,,,,,,,0.0,0,0.99994594,5.4082207e-05,0.9998919,1
8,,,0.5555555555555556,0.6666666666666666,,,,,,,0.0,0,0.99942297,0.000577007,0.99884593,1
9,,,0.8571428571428571,0.3333333333333333,,,,,,,0.0,0,0.9999296,7.036859e-05,0.9998592,1
10,,,0.8837209302325582,0.6666666666666666,,,,,,,0.0,0,0.9998947,0.00010531512,0.99978936,1
11,,,0.8372093023255814,0.25,,,,,,,0.0,0,0.9998952,0.0001047927,0.99979043,1
12,,,1.0,1.0,,,,,,,1.0,1,9.9778175e-05,0.9999002,0.99980044,1
13,,,0.3396226415094339,0.1666666666666666,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
14,,,0.3050847457627119,0.2,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
15,,,0.3,0.1666666666666666,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
16,,,0.3,0.1666666666666666,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
17,,,0.3050847457627119,0.2,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
18,,,0.36,0.1666666666666666,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
19,,,0.5714285714285714,0.2,,,,,,,0.0,0,0.99999297,7.0301976e-06,0.99998593,1
20,,,0.5614035087719298,0.1666666666666666,,,,,,,0.0,0,0.99999297,7.0301976e-06,0.99998593,1
21,,,0.5614035087719298,0.1666666666666666,,,,,,,0.0,0,0.99999297,7.0301976e-06,0.99998593,1
22,,,0.5714285714285714,0.2,,,,,,,0.0,0,0.99999297,7.0301976e-06,0.99998593,1
23,,,0.4285714285714285,0.2,,,,,,,0.0,0,0.99995327,4.674335e-05,0.99990654,1
24,,,0.4583333333333333,0.25,,,,,,,0.0,0,0.9998553,0.00014474406,0.99971056,1
25,,,0.3673469387755102,0.2,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
26,,,0.5306122448979592,1.0,,,,,,,1.0,1,0.0014018416,0.99859816,0.9971963,1
27,,,0.4583333333333333,0.25,,,,,,,0.0,0,0.9998553,0.00014474406,0.99971056,1
28,,,0.7878787878787878,1.0,,,,,,,1.0,1,0.00034701824,0.999653,0.99930596,1
29,,,0.3255813953488372,1.0,,,,,,,1.0,1,0.0015412569,0.99845874,0.9969175,1
30,,,0.2727272727272727,0.0,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
31,,,0.2727272727272727,0.0,,,,,,,0.0,0,0.9999863,1.3705436e-05,0.9999726,1
32,,,0.4285714285714285,0.0,,,,,,,0.0,0,0.99995327,4.674335e-05,0.99990654,1
33,,,0.4137931034482758,0.0,,,,,,,0.0,0,0.99995327,4.674335e-05,0.99990654,1
34,,,0.4137931034482758,0.0,,,,,,,0.0,0,0.99995327,4.674335e-05,0.99990654,1
35,,,1.0,1.0,,,,,,,1.0,1,9.9778175e-05,0.9999002,0.99980044,1
36,,,0.631578947368421,0.0,,,,,,,0.0,0,0.9999932,6.7665915e-06,0.9999864,1
37,,,0.7368421052631579,0.0,,,,,,,0.0,0,0.99988365,0.00011634403,0.9997673,1
