,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
1,0.4444444444444444,0.0,0.0,0,0.996218,0.0037819655,0.99243605,1
2,0.4,0.4285714285714285,1.0,1,0.35008126,0.64991874,0.29983747,0
3,0.631578947368421,0.0,0.0,0,0.9988174,0.0011826211,0.99763477,1
4,0.6666666666666666,0.0,0.0,0,0.99313456,0.0068654614,0.9862691,1
5,0.6666666666666666,0.0,0.0,0,0.99313456,0.0068654614,0.9862691,1
6,0.7441860465116279,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
7,0.8372093023255814,0.4,1.0,0,0.9985787,0.0014212772,0.99715745,1
8,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
9,0.5806451612903226,0.5,0.0,0,0.99036324,0.009636742,0.9807265,1
10,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
11,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
12,0.8571428571428571,0.0,0.0,0,0.97814417,0.021855824,0.95628834,1
13,0.8571428571428571,0.0,0.0,0,0.97814417,0.021855824,0.95628834,1
14,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
15,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
16,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
17,0.5625,0.0,0.0,0,0.9995626,0.00043737984,0.99912524,1
18,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
19,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
20,0.5625,0.0,0.0,0,0.9995626,0.00043737984,0.99912524,1
21,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
22,0.5625,0.0,0.0,0,0.9995626,0.00043737984,0.99912524,1
23,1.0,1.0,1.0,1,0.002005577,0.9979944,0.99598885,1
24,0.6875,0.0,0.0,0,0.99313456,0.0068654614,0.9862691,1
25,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
26,0.5625,0.0,0.0,0,0.9995626,0.00043737984,0.99912524,1
27,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
28,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
29,0.5625,0.0,0.0,0,0.9995626,0.00043737984,0.99912524,1
30,0.7692307692307693,0.0,0.0,0,0.9841588,0.015841197,0.9683176,1
