,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,0.3703703703703703,0.0,,,,,,,0.0,0,0.99998987,1.0129546e-05,0.99997973,1
1,,,0.2702702702702703,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
2,,,0.3125,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
3,,,0.6,,,,,,,,0.0,1,8.046627e-05,0.99991953,0.99983907,1
4,,,0.2941176470588235,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
5,,,0.0,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
6,,,0.2941176470588235,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
7,,,0.0,,,,,,,,0.0,1,5.698204e-05,0.999943,0.99988604,1
8,,,0.8275862068965517,1.0,,,,,,,0.0,1,8.165836e-05,0.99991834,0.9998367,1
9,,,0.6153846153846154,1.0,,,,,,,0.0,1,6.210804e-05,0.9999379,0.9998758,1
10,,,0.7647058823529411,1.0,,,,,,,0.0,1,4.887581e-05,0.9999511,0.99990225,1
11,,,0.3125,,,,,,,,0.0,1,5.698204e-05,0.999943,0.99988604,1
12,,,0.6666666666666666,1.0,,,,,,,0.0,1,5.543232e-05,0.99994457,0.99988914,1
13,,,0.0666666666666666,1.0,,,,,,,0.0,1,0.0012540817,0.9987459,0.99749184,1
14,,,0.6666666666666666,1.0,,,,,,,0.0,1,5.543232e-05,0.99994457,0.99988914,1
15,,,0.0,,,,,,,,0.0,1,5.698204e-05,0.999943,0.99988604,1
16,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
17,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999931,6.889378e-06,0.9999862,1
18,,,0.5333333333333333,0.0,,,,,,,0.0,0,0.999982,1.8028302e-05,0.999964,1
19,,,0.5333333333333333,0.0,,,,,,,0.0,0,0.999982,1.8028302e-05,0.999964,1
20,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999931,6.889378e-06,0.9999862,1
21,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
22,,,0.5161290322580645,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
23,,,0.7586206896551724,1.0,,,,,,,1.0,1,4.887581e-05,0.9999511,0.99990225,1
24,,,0.8387096774193549,0.0,,,,,,,0.0,0,0.99994123,5.8750327e-05,0.99988246,1
25,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
26,,,0.3333333333333333,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
27,,,0.2105263157894736,1.0,,,,,,,0.0,1,0.0012540817,0.9987459,0.99749184,1
28,,,0.6153846153846154,1.0,,,,,,,1.0,1,6.210804e-05,0.9999379,0.9998758,1
29,,,0.4,0.0,,,,,,,0.0,0,0.9999497,5.0281582e-05,0.9998994,1
30,,,0.6666666666666666,0.0,,,,,,,0.0,0,0.99995226,4.7725865e-05,0.9999045,1
31,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
32,,,0.3888888888888889,0.5,,,,,,,0.0,0,0.9987836,0.0012163833,0.9975672,1
33,,,0.5161290322580645,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
34,,,0.2641509433962264,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
35,,,0.5,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
36,,,0.4444444444444444,0.0,,,,,,,0.0,0,0.99998796,1.20538125e-05,0.9999759,1
37,,,0.5161290322580645,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
38,,,0.5,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
39,,,0.5490196078431373,0.0,,,,,,,1.0,0,0.9999922,7.798229e-06,0.9999844,1
40,,,0.5531914893617021,0.0,,,,,,,0.0,0,0.9999931,6.889378e-06,0.9999862,1
41,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999931,6.889378e-06,0.9999862,1
42,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999931,6.889378e-06,0.9999862,1
43,,,0.5333333333333333,0.0,,,,,,,0.0,0,0.999982,1.8028302e-05,0.999964,1
44,,,0.2692307692307692,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
45,,,0.5161290322580645,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
46,,,0.5142857142857142,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
47,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
48,,,0.5161290322580645,0.0,,,,,,,0.0,0,0.9999912,8.819904e-06,0.99998236,1
49,,,0.28,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
50,,,0.3478260869565217,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
51,,,0.5925925925925926,0.0,,,,,,,0.0,0,0.9999921,7.952883e-06,0.99998415,1
52,,,0.8148148148148148,0.0,,,,,,,0.0,0,0.9999443,5.569595e-05,0.99988866,1
53,,,0.6428571428571429,0.0,,,,,,,0.0,0,0.99997836,2.1614664e-05,0.9999567,1
54,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
55,,,0.6206896551724138,0.0,,,,,,,0.0,0,0.9999626,3.735087e-05,0.99992526,1
56,,,0.2352941176470588,0.0,,,,,,,0.0,0,0.9999888,1.1201409e-05,0.9999776,1
57,,,0.6206896551724138,0.0,,,,,,,0.0,0,0.9999626,3.735087e-05,0.99992526,1
58,,,0.72,0.0,,,,,,,0.0,0,0.99989945,0.000100556914,0.9997989,1
59,,,0.6206896551724138,0.0,,,,,,,0.0,0,0.9999626,3.735087e-05,0.99992526,1
60,,,0.7692307692307693,0.3333333333333333,,,,,,,0.0,0,0.9999343,6.569809e-05,0.99986863,1
61,,,0.3225806451612903,0.3333333333333333,,,,,,,0.0,0,0.9999543,4.568816e-05,0.99990857,1
62,,,1.0,1.0,,,,,,,1.0,1,6.03199e-05,0.9999397,0.99987936,1
63,,,0.7878787878787878,1.0,,,,,,,1.0,1,3.349781e-05,0.9999665,0.999933,1
64,,,0.2424242424242424,0.25,,,,,,,0.0,0,0.9999657,3.425395e-05,0.99993145,1
65,,,0.2711864406779661,1.0,,,,,,,0.0,1,0.0012540817,0.9987459,0.99749184,1
66,,,0.8181818181818182,0.0,,,,,,,0.0,0,0.9999443,5.569595e-05,0.99988866,1
67,,,0.8636363636363636,0.0,,,,,,,0.0,0,0.9999602,3.982098e-05,0.99992037,1
68,,,1.0,0.25,,,,,,,1.0,1,0.0064436793,0.9935563,0.98711264,1
69,,,0.8181818181818182,0.0,,,,,,,0.0,0,0.9999443,5.569595e-05,0.99988866,1
70,,,0.5555555555555556,0.0,,,,,,,0.0,0,0.9999931,6.889378e-06,0.9999862,1
71,,,0.8181818181818182,0.0,,,,,,,0.0,0,0.9999443,5.569595e-05,0.99988866,1
72,,,0.7555555555555555,0.0,,,,,,,0.0,0,0.99986905,0.0001309676,0.9997381,1
73,,,0.8181818181818182,0.0,,,,,,0.1,0.0,0,0.9995637,0.00043633312,0.9991274,1
74,,,0.8181818181818182,0.0,,,,,,,0.0,0,0.9999443,5.569595e-05,0.99988866,1
