,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.4210526315789473,0.0,0.0,0,0.9991356,0.00086441013,0.9982712,1
1,0.4102564102564102,0.0,0.0,0,0.9991356,0.00086441013,0.9982712,1
2,0.8292682926829268,1.0,1.0,1,0.00030875206,0.99969125,0.9993825,1
3,0.5714285714285714,0.0,0.0,0,0.9998124,0.00018760235,0.99962485,1
4,0.7586206896551724,1.0,1.0,1,0.0030612946,0.9969387,0.9938774,1
5,0.5161290322580645,0.0,0.0,0,0.9997527,0.00024731114,0.9995054,1
6,0.5517241379310345,0.3333333333333333,0.0,0,0.99643797,0.0035620164,0.99287593,1
7,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
8,0.5263157894736842,0.8571428571428571,1.0,1,0.00827384,0.99172616,0.9834523,1
9,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
10,0.6,0.0,0.0,0,0.9997367,0.0002632938,0.99947345,1
11,0.6,0.0,0.0,0,0.9997367,0.0002632938,0.99947345,1
12,0.6,0.0,0.0,0,0.9997367,0.0002632938,0.99947345,1
13,0.7619047619047619,1.0,1.0,1,0.0030612946,0.9969387,0.9938774,1
14,0.7368421052631579,1.0,1.0,1,0.00017142296,0.9998286,0.99965715,1
15,0.631578947368421,0.0,0.0,0,0.9998593,0.00014075365,0.99971855,1
16,0.631578947368421,0.0,0.0,0,0.9998593,0.00014075365,0.99971855,1
17,0.6,0.0,0.0,0,0.9997367,0.0002632938,0.99947345,1
18,0.631578947368421,0.0,0.0,0,0.9998593,0.00014075365,0.99971855,1
19,0.7368421052631579,1.0,1.0,1,0.00017142296,0.9998286,0.99965715,1
20,0.631578947368421,0.0,0.0,0,0.9998593,0.00014075365,0.99971855,1
21,0.6,0.0,0.0,0,0.9997367,0.0002632938,0.99947345,1
22,0.7368421052631579,0.0,0.0,0,0.994197,0.0058030025,0.988394,1
23,0.5,0.0,0.0,0,0.9997527,0.00024731114,0.9995054,1
24,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
25,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
26,0.631578947368421,0.0,0.0,0,0.9998593,0.00014075365,0.99971855,1
27,0.7368421052631579,0.0,0.0,0,0.994197,0.0058030025,0.988394,1
28,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
29,0.8108108108108109,0.25,0.0,0,0.9998475,0.00015255639,0.99969494,1
30,0.7272727272727273,0.4285714285714285,1.0,1,0.027932167,0.97206783,0.94413567,1
31,0.6511627906976745,0.125,0.0,0,0.99803096,0.0019690504,0.9960619,1
32,0.6153846153846154,1.0,0.0,1,0.0023937225,0.9976063,0.99521255,1
33,0.5806451612903226,0.5,0.0,0,0.9973744,0.002625572,0.99474883,1
34,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
35,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
36,0.7407407407407407,1.0,1.0,1,4.7326088e-05,0.9999527,0.99990535,1
37,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
38,1.0,1.0,1.0,1,0.00021833181,0.99978167,0.99956334,1
39,0.7692307692307693,0.0,0.0,0,0.9961116,0.0038884436,0.99222314,1
