,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,0.4210526315789473,0.0,,,,,,,0.0,0,0.999957,4.300035e-05,0.99991405,1
1,,,0.4102564102564102,0.0,,,,,,,0.0,0,0.999957,4.300035e-05,0.99991405,1
2,,,0.8292682926829268,1.0,,,,,,,1.0,1,0.0006712675,0.99932873,0.99865746,1
3,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
4,,,0.7586206896551724,1.0,,,,,,,1.0,1,0.0008430481,0.99915695,0.9983139,1
5,,,0.5161290322580645,0.0,,,,,,,0.0,0,0.99996394,3.6079327e-05,0.9999279,1
6,,,0.5517241379310345,0.3333333333333333,,,,,,,0.0,0,0.99997765,2.2342902e-05,0.9999553,1
7,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
8,,,0.5263157894736842,0.8571428571428571,,,,,,,1.0,1,0.00048410892,0.9995159,0.9990318,1
9,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
10,,,0.6,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
11,,,0.6,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
12,,,0.6,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
13,,,0.7619047619047619,1.0,,,,,,,1.0,1,0.0008430481,0.99915695,0.9983139,1
14,,,0.7368421052631579,1.0,,,,,,,1.0,1,0.00050735474,0.99949265,0.9989853,1
15,,,0.631578947368421,0.0,,,,,,,0.0,0,0.99997276,2.7213575e-05,0.9999455,1
16,,,0.631578947368421,0.0,,,,,,,0.0,0,0.99997276,2.7213575e-05,0.9999455,1
17,,,0.6,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
18,,,0.631578947368421,0.0,,,,,,,0.0,0,0.99997276,2.7213575e-05,0.9999455,1
19,,,0.7368421052631579,1.0,,,,,,,1.0,1,0.00050735474,0.99949265,0.9989853,1
20,,,0.631578947368421,0.0,,,,,,,0.0,0,0.99997276,2.7213575e-05,0.9999455,1
21,,,0.6,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
22,,,0.7368421052631579,0.0,,,,,,,0.0,0,0.9993693,0.000630704,0.99873865,1
23,,,0.5,0.0,,,,,,,0.0,0,0.99996394,3.6079327e-05,0.9999279,1
24,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
25,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
26,,,0.631578947368421,0.0,,,,,,,0.0,0,0.99997276,2.7213575e-05,0.9999455,1
27,,,0.7368421052631579,0.0,,,,,,,0.0,0,0.9993693,0.000630704,0.99873865,1
28,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
29,,,0.8108108108108109,0.25,,,,,,,0.0,0,0.99974936,0.0002506325,0.9994987,1
30,,,0.7272727272727273,0.4285714285714285,,,,,,,1.0,0,0.9539787,0.046021275,0.90795743,1
31,,,0.6511627906976745,0.125,,,,,,,0.0,0,0.99917376,0.00082623557,0.9983475,1
32,,,0.6153846153846154,1.0,,,,,,,0.0,1,0.0009844303,0.99901557,0.99803114,1
33,,,0.5806451612903226,0.5,,,,,,,0.0,0,0.997832,0.0021680014,0.995664,1
34,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
35,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
36,,,0.7407407407407407,1.0,,,,,,,1.0,1,0.0003014803,0.9996985,0.99939704,1
37,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
38,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
39,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9994039,0.00059611944,0.9988078,1
40,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9994039,0.00059611944,0.9988078,1
41,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9994039,0.00059611944,0.9988078,1
42,,,0.5625,0.0,,,,,,,0.0,0,0.99998724,1.2737645e-05,0.9999745,1
43,,,1.0,1.0,,,,,,,1.0,1,0.00031733513,0.99968266,0.9993653,1
44,,,0.7142857142857143,0.0,,,,,,,0.0,0,0.9993693,0.000630704,0.99873865,1
