,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.6363636363636364,1.0,1.0,1,0.002952516,0.9970475,0.99409497,1
1,0.3571428571428571,0.0,0.0,0,0.997836,0.0021639976,0.995672,1
2,0.4166666666666667,0.0,0.0,0,0.9961226,0.0038773962,0.9922452,1
3,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
4,0.5161290322580645,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
5,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
6,0.5333333333333333,0.0,0.0,0,0.99340445,0.0065955236,0.9868089,1
7,0.6153846153846154,0.0,0.0,0,0.9996714,0.0003285708,0.9993428,1
8,0.8387096774193549,0.0,0.0,0,0.99179786,0.008202126,0.9835957,1
9,0.5333333333333333,0.0,0.0,0,0.99340445,0.0065955236,0.9868089,1
10,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
11,0.6153846153846154,0.0,0.0,0,0.9996714,0.0003285708,0.9993428,1
12,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
13,0.5161290322580645,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
14,0.8387096774193549,0.0,0.0,0,0.99179786,0.008202126,0.9835957,1
15,0.5925925925925926,0.0,0.0,0,0.9996714,0.0003285708,0.9993428,1
16,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
17,0.6153846153846154,0.25,1.0,0,0.9997733,0.00022665641,0.99954665,1
18,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
19,0.5714285714285714,0.0,0.0,0,0.9996896,0.00031041927,0.99937916,1
20,1.0,1.0,1.0,1,0.0016366839,0.9983633,0.99672663,1
21,0.5,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
22,0.5,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
23,0.5161290322580645,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
24,0.6428571428571429,0.0,0.0,0,0.9984741,0.0015258931,0.99694824,1
25,0.4848484848484848,0.0,0.0,0,0.9987024,0.0012975674,0.9974048,1
26,0.5925925925925926,0.0,0.0,0,0.9996714,0.0003285708,0.9993428,1
27,0.5161290322580645,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
28,0.5806451612903226,0.0,0.0,0,0.9996714,0.0003285708,0.9993428,1
29,0.5161290322580645,0.0,0.0,0,0.9986254,0.0013746022,0.9972508,1
