,Produktname_dic3,Modell_Liste_3g,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,0.8888888888888888,0.8,0.0,0,0.9384109,0.06158912,0.87682176,0
1,0.8,0.2857142857142857,0.0,0,0.97273123,0.027268792,0.94546247,1
2,0.8181818181818182,0.3333333333333333,0.0,0,0.97273123,0.027268792,0.94546247,1
3,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
4,0.3333333333333333,0.0,0.0,0,0.9929374,0.0070626414,0.9858748,1
5,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
6,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
7,0.5517241379310345,0.3333333333333333,0.0,0,0.98993015,0.010069845,0.9798603,1
8,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
9,0.5925925925925926,0.0,0.0,0,0.9985413,0.0014586957,0.9970826,1
10,0.6153846153846154,0.0,0.0,0,0.9985413,0.0014586957,0.9970826,1
11,0.6153846153846154,0.0,0.0,0,0.9985413,0.0014586957,0.9970826,1
12,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
13,0.5925925925925926,0.0,0.0,0,0.9985413,0.0014586957,0.9970826,1
14,0.5161290322580645,0.0,0.0,0,0.992035,0.007965057,0.98406994,1
15,0.8387096774193549,0.0,0.0,0,0.9633506,0.036649432,0.9267012,1
16,0.8387096774193549,0.0,0.0,0,0.9633506,0.036649432,0.9267012,1
17,0.5333333333333333,0.0,0.0,0,0.9505806,0.049419377,0.9011612,1
18,0.5925925925925926,0.0,0.0,0,0.9985413,0.0014586957,0.9970826,1
19,0.5,0.0,0.0,0,0.992035,0.007965057,0.98406994,1
20,0.4210526315789473,0.125,0.0,0,0.990195,0.009805033,0.98038995,1
21,0.5517241379310345,0.1666666666666666,0.0,0,0.9984715,0.0015284751,0.996943,1
22,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
23,0.5333333333333333,0.0,0.0,0,0.9505806,0.049419377,0.9011612,1
24,1.0,0.0,1.0,1,0.07968277,0.92031723,0.84063447,0
25,0.5333333333333333,0.0,0.0,0,0.9505806,0.049419377,0.9011612,1
26,0.3333333333333333,0.0,0.0,0,0.9929374,0.0070626414,0.9858748,1
27,0.3333333333333333,0.0,0.0,0,0.9929374,0.0070626414,0.9858748,1
28,0.2777777777777778,0.0,0.0,0,0.982867,0.017132998,0.965734,1
29,0.3157894736842105,0.0,0.0,0,0.982867,0.017132998,0.965734,1
30,0.3125,0.0,0.0,0,0.982867,0.017132998,0.965734,1
31,0.2631578947368421,0.0,0.0,0,0.982867,0.017132998,0.965734,1
32,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
33,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
34,0.5806451612903226,0.5,0.0,0,0.94936025,0.050639763,0.8987205,0
35,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
36,0.5185185185185185,0.0,0.0,0,0.992035,0.007965057,0.98406994,1
37,0.7,0.0,0.0,0,0.97712463,0.022875393,0.95424926,1
38,0.5925925925925926,1.0,1.0,0,0.94936025,0.050639763,0.8987205,0
39,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
40,0.631578947368421,0.0,0.0,0,0.9739784,0.02602159,0.9479568,1
41,0.5454545454545454,0.0,0.0,0,0.99799556,0.0020044327,0.9959911,1
42,0.631578947368421,0.0,0.0,0,0.9739784,0.02602159,0.9479568,1
43,0.5454545454545454,0.0,0.0,0,0.99799556,0.0020044327,0.9959911,1
44,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
45,1.0,1.0,1.0,1,0.00837183,0.99162817,0.98325634,1
46,0.5217391304347826,0.0,0.0,0,0.992035,0.007965057,0.98406994,1
47,0.7,0.0,0.0,0,0.97712463,0.022875393,0.95424926,1
48,0.5217391304347826,0.0,0.0,0,0.992035,0.007965057,0.98406994,1
