,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
1,,,0.6086956521739131,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
2,,,0.6363636363636364,0.0,,,,,,,0.0,0,0.99961126,0.00038876408,0.9992225,1
3,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
4,,,0.6086956521739131,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
5,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
6,,,0.6363636363636364,0.0,,,,,,,0.0,0,0.99961126,0.00038876408,0.9992225,1
7,,,0.5,0.0,,,,,,,0.0,0,0.9998856,0.000114359755,0.99977124,1
8,,,0.5185185185185185,0.0,,,,,,,0.0,0,0.9998856,0.000114359755,0.99977124,1
9,,,0.5925925925925926,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
10,,,0.8148148148148148,0.5,,,,,,,0.0,0,0.9973346,0.0026653719,0.9946692,1
11,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
12,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
13,,,1.0,1.0,,,0.0,0.0,,,1.0,1,0.0020317435,0.99796826,0.9959365,1
14,,,0.5806451612903226,0.5,,,0.0,0.0,,,0.0,0,0.7046542,0.29534578,0.40930843,0
15,,,0.5,0.125,,,,,,,0.0,0,0.9998674,0.00013264823,0.99973476,1
16,,,0.5,0.125,,,,,,,0.0,0,0.9998674,0.00013264823,0.99973476,1
17,,,0.5,0.125,,,,,,,0.0,0,0.9998674,0.00013264823,0.99973476,1
18,,,0.5,0.125,,,,,,,0.0,0,0.9998674,0.00013264823,0.99973476,1
19,,,0.5,0.125,,,,,,,0.0,0,0.9998674,0.00013264823,0.99973476,1
20,,,0.65,0.8,,,,,,,1.0,1,0.035535455,0.96446455,0.9289291,1
21,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
22,,,0.3428571428571428,0.25,,,0.0,0.0,,,0.0,0,0.9963239,0.003676145,0.99264777,1
23,,,1.0,1.0,,,0.0,0.0,,,1.0,1,0.0020317435,0.99796826,0.9959365,1
24,,,0.6666666666666666,0.1428571428571428,,,,,,,0.0,0,0.9996711,0.00032889546,0.9993422,1
25,,,0.8372093023255814,0.5,,,,,,,1.0,0,0.9959529,0.0040470664,0.9919058,1
26,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
27,,,0.5625,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
28,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
29,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
30,,,0.5625,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
31,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
32,,,0.7142857142857143,0.0,,,,,,,0.0,0,0.9995569,0.00044310756,0.9991138,1
33,,,0.5294117647058824,0.0,,,,,,,0.0,0,0.9998856,0.000114359755,0.99977124,1
34,,,0.7142857142857143,0.0,,,,,,,0.0,0,0.9995569,0.00044310756,0.9991138,1
35,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
36,,,0.5625,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
37,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
38,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
39,,,0.5625,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
40,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
41,,,0.5625,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
42,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
43,,,0.6875,0.0,,,,,,,0.0,0,0.9995569,0.00044310756,0.9991138,1
44,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
45,,,0.6875,0.0,,,,,,,0.0,0,0.9995569,0.00044310756,0.9991138,1
46,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
47,,,1.0,1.0,,,,,,,1.0,1,0.0021036863,0.9978963,0.9957926,1
48,,,0.5625,0.0,,,,,,,0.0,0,0.99992234,7.767931e-05,0.9998447,1
49,,,0.7692307692307693,0.0,,,,,,,0.0,0,0.9977788,0.0022212013,0.99555755,1
50,,,0.6153846153846154,0.1428571428571428,,,,,,,0.0,0,0.99991757,8.244675e-05,0.99983513,1
51,,,0.7692307692307693,1.0,,,,,,,1.0,1,0.00385499,0.996145,0.99229,1
52,,,0.4864864864864865,0.3333333333333333,,,,,,,0.0,0,0.9997443,0.00025570588,0.9994886,1
53,,,0.6486486486486487,1.0,,,,,,,1.0,1,0.0011230111,0.998877,0.997754,1
54,,,0.8444444444444444,0.2222222222222222,,,,,,,0.0,0,0.99810594,0.0018940388,0.9962119,1
55,,,0.6486486486486487,1.0,,,,,,,1.0,1,0.0011230111,0.998877,0.997754,1
56,,,0.4864864864864865,0.3333333333333333,,,,,,,0.0,0,0.9997443,0.00025570588,0.9994886,1
57,,,0.8888888888888888,0.375,,,,,,,0.0,0,0.9972339,0.0027660748,0.99446785,1
58,,,1.0,1.0,,,0.0,0.0,,,1.0,1,0.0020317435,0.99796826,0.9959365,1
