,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match,pred,probabilties_0,probabilties_1,AbsDiff,signifikant_diff
0,,,0.9166666666666666,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
1,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
2,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
3,,,0.3888888888888889,0.5,,,,,,,0.0,0,0.94994724,0.05005277,0.8998945,0
4,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
5,,,0.4117647058823529,0.3333333333333333,,,,,,,0.0,0,0.9996827,0.00031729395,0.99936545,1
6,,,0.3529411764705882,0.3333333333333333,,,,,,,0.0,0,0.9999367,6.328669e-05,0.9998734,1
7,,,0.5925925925925926,0.0,,,,,,,0.0,0,0.99998504,1.4957354e-05,0.9999701,1
8,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999861,1.390839e-05,0.9999722,1
9,,,0.8,1.0,,,,,,,1.0,1,0.00018185377,0.99981815,0.9996363,1
10,,,0.3809523809523809,0.1428571428571428,,,,,,,0.0,0,0.9999766,2.3453058e-05,0.99995315,1
11,,,0.6857142857142857,1.0,,,,,,,1.0,1,5.1498413e-05,0.9999485,0.999897,1
12,,,0.3428571428571428,0.25,,,,,,,0.0,0,0.9999431,5.6950477e-05,0.99988616,1
13,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
14,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
15,,,0.3428571428571428,0.25,,,,,,,0.0,0,0.9999431,5.6950477e-05,0.99988616,1
16,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
17,,,1.0,1.0,,,,,,,0.0,1,9.036064e-05,0.99990964,0.9998193,1
18,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
19,,,0.8571428571428571,0.1111111111111111,,,,,,,0.0,0,0.99997747,2.2536544e-05,0.99995494,1
20,,,0.6060606060606061,1.0,,,,,,,1.0,1,0.00024551153,0.9997545,0.999509,1
21,,,0.2941176470588235,0.125,,,,,,,0.0,0,0.9999814,1.8615567e-05,0.9999628,1
22,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
23,,,0.6666666666666666,1.0,,,,,,,1.0,1,4.5895576e-05,0.9999541,0.9999082,1
24,,,0.6666666666666666,0.0,,,,,,,0.0,0,0.99988765,0.00011237278,0.9997753,1
25,,,0.6428571428571429,0.0,,,,,,,0.0,0,0.99997723,2.2745095e-05,0.99995446,1
26,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999861,1.390839e-05,0.9999722,1
27,,,0.5714285714285714,0.0,,,,,,,0.0,0,0.9999861,1.390839e-05,0.9999722,1
28,,,0.5925925925925926,0.0,,,,,,,0.0,0,0.99998504,1.4957354e-05,0.9999701,1
29,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
30,,,0.5517241379310345,0.0,,,,,,,0.0,0,0.9999861,1.390839e-05,0.9999722,1
31,,,0.5714285714285714,0.1111111111111111,,,,,,,0.0,0,0.99998766,1.2317999e-05,0.9999753,1
32,,,0.8571428571428571,0.1111111111111111,,,,,,,0.0,0,0.99997747,2.2536544e-05,0.99995494,1
33,,,1.0,1.0,,,,,,,1.0,1,9.036064e-05,0.99990964,0.9998193,1
34,,,0.4705882352941176,0.2857142857142857,,,,,,,0.0,0,0.99984974,0.00015025976,0.9996995,1
35,,,0.5294117647058824,0.5,,,,,,,1.0,0,0.99467653,0.0053234645,0.98935306,1
