,record_compared_1,record_compared_2,recId,recId,is_match
0,5f3ba61f3fd5b671b22011ca,5f3ba61f3fd5b671b2200997,84,84,1
1,5f3ba61f3fd5b671b22011ca,5f3ba61e3fd5b671b22008ab,84,84,1
2,5f3ba61f3fd5b671b22011ca,5f3ba61e3fd5b671b22008b4,84,84,1
3,5f3ba61f3fd5b671b22011ca,5f3ba61e3fd5b671b220094d,84,84,1
4,5f3ba61f3fd5b671b22011fc,5f3ba61f3fd5b671b2200997,84,84,1
5,5f3ba61f3fd5b671b22011fc,5f3ba61e3fd5b671b22008ab,84,84,1
6,5f3ba61f3fd5b671b22011fc,5f3ba61e3fd5b671b22008b4,84,84,1
7,5f3ba61f3fd5b671b22011fc,5f3ba61e3fd5b671b220094d,84,84,1
8,5f3ba61f3fd5b671b2201231,5f3ba61f3fd5b671b2200997,84,84,1
9,5f3ba61f3fd5b671b2201231,5f3ba61e3fd5b671b22008ab,84,84,1
10,5f3ba61f3fd5b671b2201231,5f3ba61e3fd5b671b22008b4,84,84,1
11,5f3ba61f3fd5b671b2201231,5f3ba61e3fd5b671b220094d,84,84,1
12,5f3ba61f3fd5b671b22011d6,5f3ba61e3fd5b671b22008d6,92,92,1
13,5f3ba61f3fd5b671b22011d6,5f3ba61f3fd5b671b2200afd,92,92,1
14,5f3ba61f3fd5b671b22011d6,5f3ba61e3fd5b671b2200934,92,92,1
15,5f3ba61f3fd5b671b2201263,5f3ba61e3fd5b671b22008d6,92,92,1
16,5f3ba61f3fd5b671b2201263,5f3ba61f3fd5b671b2200afd,92,92,1
17,5f3ba61f3fd5b671b2201263,5f3ba61e3fd5b671b2200934,92,92,1
18,5f3ba61f3fd5b671b2201243,5f3ba61f3fd5b671b22009ec,640,640,1
19,5f3ba61f3fd5b671b2201257,5f3ba61e3fd5b671b220085e,228,228,1
20,5f3ba61f3fd5b671b2201257,5f3ba61f3fd5b671b22009e1,228,228,1
21,5f3ba61f3fd5b671b22011bb,5f3ba61e3fd5b671b220085e,228,228,1
22,5f3ba61f3fd5b671b22011bb,5f3ba61f3fd5b671b22009e1,228,228,1
23,5f3ba61f3fd5b671b22011ed,5f3ba61e3fd5b671b220085e,228,228,1
24,5f3ba61f3fd5b671b22011ed,5f3ba61f3fd5b671b22009e1,228,228,1
25,5f3ba61f3fd5b671b2201268,5f3ba61e3fd5b671b220082b,269,269,1
26,5f3ba61f3fd5b671b2201236,5f3ba61e3fd5b671b220082b,269,269,1
27,5f3ba61f3fd5b671b22011d0,5f3ba61e3fd5b671b220082b,269,269,1
28,5f3ba61f3fd5b671b22011cc,5f3ba61e3fd5b671b2200875,196,196,1
29,5f3ba61f3fd5b671b22011cc,5f3ba61f3fd5b671b22009f3,196,196,1
30,5f3ba61f3fd5b671b22011e4,5f3ba61f3fd5b671b2200a86,40,40,1
31,5f3ba61f3fd5b671b22011ff,5f3ba61e3fd5b671b2200846,35,35,1
32,5f3ba61f3fd5b671b22011ff,5f3ba61f3fd5b671b2200a77,35,35,1
33,5f3ba61f3fd5b671b22011ff,5f3ba61f3fd5b671b2200972,35,35,1
34,5f3ba61f3fd5b671b22011ff,5f3ba61f3fd5b671b2200b36,35,35,1
35,5f3ba61f3fd5b671b2201221,5f3ba61e3fd5b671b2200846,35,35,1
36,5f3ba61f3fd5b671b2201221,5f3ba61f3fd5b671b2200a77,35,35,1
37,5f3ba61f3fd5b671b2201221,5f3ba61f3fd5b671b2200972,35,35,1
38,5f3ba61f3fd5b671b2201221,5f3ba61f3fd5b671b2200b36,35,35,1
39,5f3ba61f3fd5b671b2201239,5f3ba61f3fd5b671b220098d,83,83,1
40,5f3ba61f3fd5b671b2201239,5f3ba61f3fd5b671b22009ae,83,83,1
41,5f3ba61f3fd5b671b2201239,5f3ba61f3fd5b671b2200aa9,83,83,1
42,5f3ba61f3fd5b671b2201239,5f3ba61f3fd5b671b2200a8b,83,83,1
43,5f3ba61f3fd5b671b2201239,5f3ba61e3fd5b671b22008ba,83,83,1
44,5f3ba61f3fd5b671b22011de,5f3ba61f3fd5b671b220098d,83,83,1
45,5f3ba61f3fd5b671b22011de,5f3ba61f3fd5b671b22009ae,83,83,1
46,5f3ba61f3fd5b671b22011de,5f3ba61f3fd5b671b2200aa9,83,83,1
47,5f3ba61f3fd5b671b22011de,5f3ba61f3fd5b671b2200a8b,83,83,1
48,5f3ba61f3fd5b671b22011de,5f3ba61e3fd5b671b22008ba,83,83,1
49,5f3ba61f3fd5b671b22011eb,5f3ba61f3fd5b671b220098d,83,83,1
50,5f3ba61f3fd5b671b22011eb,5f3ba61f3fd5b671b22009ae,83,83,1
51,5f3ba61f3fd5b671b22011eb,5f3ba61f3fd5b671b2200aa9,83,83,1
52,5f3ba61f3fd5b671b22011eb,5f3ba61f3fd5b671b2200a8b,83,83,1
53,5f3ba61f3fd5b671b22011eb,5f3ba61e3fd5b671b22008ba,83,83,1
54,5f3ba61f3fd5b671b2201253,5f3ba61f3fd5b671b2200b31,187,187,1
55,5f3ba61f3fd5b671b22011bd,5f3ba61f3fd5b671b2200b2e,415,415,1
56,5f3ba61f3fd5b671b220120c,5f3ba61f3fd5b671b2200b2e,415,415,1
57,5f3ba61f3fd5b671b22011c5,5f3ba61e3fd5b671b220085d,125,125,1
58,5f3ba61f3fd5b671b22011c5,5f3ba61f3fd5b671b22009e7,125,125,1
59,5f3ba61f3fd5b671b22011c3,5f3ba61e3fd5b671b220085d,125,125,1
60,5f3ba61f3fd5b671b22011c3,5f3ba61f3fd5b671b22009e7,125,125,1
61,5f3ba61f3fd5b671b22011d7,5f3ba61e3fd5b671b220085d,125,125,1
62,5f3ba61f3fd5b671b22011d7,5f3ba61f3fd5b671b22009e7,125,125,1
63,5f3ba61f3fd5b671b22011e8,5f3ba61f3fd5b671b22009eb,98,98,1
64,5f3ba61f3fd5b671b22011e8,5f3ba61f3fd5b671b22009c0,98,98,1
65,5f3ba61f3fd5b671b22011e8,5f3ba61f3fd5b671b2200a42,98,98,1
66,5f3ba61f3fd5b671b2201206,5f3ba61f3fd5b671b22009eb,98,98,1
67,5f3ba61f3fd5b671b2201206,5f3ba61f3fd5b671b22009c0,98,98,1
68,5f3ba61f3fd5b671b2201206,5f3ba61f3fd5b671b2200a42,98,98,1
69,5f3ba61f3fd5b671b2201215,5f3ba61f3fd5b671b22009eb,98,98,1
70,5f3ba61f3fd5b671b2201215,5f3ba61f3fd5b671b22009c0,98,98,1
71,5f3ba61f3fd5b671b2201215,5f3ba61f3fd5b671b2200a42,98,98,1
72,5f3ba61f3fd5b671b22011e9,5f3ba61e3fd5b671b22008db,21,21,1
73,5f3ba61f3fd5b671b2201235,5f3ba61e3fd5b671b2200896,624,624,1
74,5f3ba61f3fd5b671b2201235,5f3ba61f3fd5b671b2200ada,624,624,1
75,5f3ba61f3fd5b671b220124f,5f3ba61f3fd5b671b2200967,257,257,1
76,5f3ba61f3fd5b671b2201237,5f3ba61f3fd5b671b2200967,257,257,1
77,5f3ba61f3fd5b671b22011d2,5f3ba61f3fd5b671b2200967,257,257,1
78,5f3ba61f3fd5b671b22011ea,5f3ba61f3fd5b671b2200967,257,257,1
79,5f3ba61f3fd5b671b220126d,5f3ba61f3fd5b671b22009d7,200,200,1
80,5f3ba61f3fd5b671b22011ce,5f3ba61f3fd5b671b2200af5,394,394,1
81,5f3ba61f3fd5b671b22011d5,5f3ba61f3fd5b671b2200af5,394,394,1
82,5f3ba61f3fd5b671b220125d,5f3ba61e3fd5b671b2200947,627,627,1
83,5f3ba61f3fd5b671b22011c9,5f3ba61e3fd5b671b2200947,627,627,1
84,5f3ba61f3fd5b671b220124b,5f3ba61e3fd5b671b2200947,627,627,1
85,5f3ba61f3fd5b671b22011b5,5f3ba61f3fd5b671b2200a7c,153,153,1
86,5f3ba61f3fd5b671b22011c1,5f3ba61f3fd5b671b2200a98,440,440,1
87,5f3ba61f3fd5b671b22011dd,5f3ba61f3fd5b671b2200a98,440,440,1
88,5f3ba61f3fd5b671b220120a,5f3ba61f3fd5b671b22009d2,85,85,1
89,5f3ba61f3fd5b671b220120a,5f3ba61f3fd5b671b2200a9a,85,85,1
90,5f3ba61f3fd5b671b2201227,5f3ba61e3fd5b671b220093e,555,555,1
91,5f3ba61f3fd5b671b2201218,5f3ba61e3fd5b671b220093e,555,555,1
92,5f3ba61f3fd5b671b220123b,5f3ba61f3fd5b671b2200b27,72,72,1
93,5f3ba61f3fd5b671b22011f0,5f3ba61f3fd5b671b2200b27,72,72,1
94,5f3ba61f3fd5b671b220120e,5f3ba61f3fd5b671b2200b27,72,72,1
95,5f3ba61f3fd5b671b220121a,5f3ba61f3fd5b671b2200b27,72,72,1
96,5f3ba61f3fd5b671b2201254,5f3ba61f3fd5b671b220099b,326,326,1
97,5f3ba61f3fd5b671b22011e1,5f3ba61f3fd5b671b22009b8,388,388,1
98,5f3ba61f3fd5b671b220120f,5f3ba61f3fd5b671b22009b8,388,388,1
99,5f3ba61f3fd5b671b22011db,5f3ba61f3fd5b671b2200b16,135,135,1
