,record_compared_1,record_compared_2,recId,recId,is_match
0,5f3ba61e3fd5b671b220024a,5f3ba61f3fd5b671b2200f3f,174,174,1
1,5f3ba61e3fd5b671b220025e,5f3ba61f3fd5b671b2200fb2,122,122,1
2,5f3ba61e3fd5b671b220025e,5f3ba61f3fd5b671b2200d68,122,122,1
3,5f3ba61e3fd5b671b2200338,5f3ba61f3fd5b671b2200fb2,122,122,1
4,5f3ba61e3fd5b671b2200338,5f3ba61f3fd5b671b2200d68,122,122,1
5,5f3ba61e3fd5b671b2200297,5f3ba61f3fd5b671b2200f46,187,187,1
6,5f3ba61e3fd5b671b220029e,5f3ba61f3fd5b671b2200ed1,8,8,1
7,5f3ba61e3fd5b671b220029e,5f3ba61f3fd5b671b2200dc5,8,8,1
8,5f3ba61e3fd5b671b2200362,5f3ba61f3fd5b671b2200ed1,8,8,1
9,5f3ba61e3fd5b671b2200362,5f3ba61f3fd5b671b2200dc5,8,8,1
10,5f3ba61e3fd5b671b22002a7,5f3ba61f3fd5b671b2200d65,41,41,1
11,5f3ba61e3fd5b671b2200373,5f3ba61f3fd5b671b2200d65,41,41,1
12,5f3ba61e3fd5b671b22002a6,5f3ba61f3fd5b671b2200d65,41,41,1
13,5f3ba61e3fd5b671b22002ab,5f3ba61f3fd5b671b22010c2,171,171,1
14,5f3ba61e3fd5b671b22002e8,5f3ba61f3fd5b671b2201006,77,77,1
15,5f3ba61e3fd5b671b22002e8,5f3ba61f3fd5b671b2200e5b,77,77,1
16,5f3ba61e3fd5b671b22002fa,5f3ba61f3fd5b671b2200fba,118,118,1
17,5f3ba61e3fd5b671b22002fa,5f3ba61f3fd5b671b2200ecc,118,118,1
18,5f3ba61e3fd5b671b2200273,5f3ba61f3fd5b671b2200fba,118,118,1
19,5f3ba61e3fd5b671b2200273,5f3ba61f3fd5b671b2200ecc,118,118,1
20,5f3ba61e3fd5b671b2200331,5f3ba61f3fd5b671b2200fba,118,118,1
21,5f3ba61e3fd5b671b2200331,5f3ba61f3fd5b671b2200ecc,118,118,1
22,5f3ba61e3fd5b671b2200305,5f3ba61f3fd5b671b2200e4d,203,203,1
23,5f3ba61e3fd5b671b220030d,5f3ba61f3fd5b671b22010c6,197,197,1
24,5f3ba61e3fd5b671b2200316,5f3ba61f3fd5b671b2200e8b,85,85,1
25,5f3ba61e3fd5b671b2200316,5f3ba61f3fd5b671b2200e21,85,85,1
26,5f3ba61e3fd5b671b2200316,5f3ba61f3fd5b671b2200fa6,85,85,1
27,5f3ba61e3fd5b671b2200316,5f3ba61f3fd5b671b2200d91,85,85,1
28,5f3ba61e3fd5b671b2200316,5f3ba61f3fd5b671b2200da0,85,85,1
29,5f3ba61e3fd5b671b2200316,5f3ba61f3fd5b671b2200e36,85,85,1
30,5f3ba61e3fd5b671b2200333,5f3ba61f3fd5b671b2200f77,149,149,1
31,5f3ba61e3fd5b671b2200333,5f3ba61f3fd5b671b2200d99,149,149,1
32,5f3ba61e3fd5b671b2200333,5f3ba61f3fd5b671b2200e0a,149,149,1
33,5f3ba61e3fd5b671b2200394,5f3ba61f3fd5b671b2200f77,149,149,1
34,5f3ba61e3fd5b671b2200394,5f3ba61f3fd5b671b2200d99,149,149,1
35,5f3ba61e3fd5b671b2200394,5f3ba61f3fd5b671b2200e0a,149,149,1
36,5f3ba61e3fd5b671b2200339,5f3ba61f3fd5b671b2200f77,149,149,1
37,5f3ba61e3fd5b671b2200339,5f3ba61f3fd5b671b2200d99,149,149,1
38,5f3ba61e3fd5b671b2200339,5f3ba61f3fd5b671b2200e0a,149,149,1
39,5f3ba61e3fd5b671b2200346,5f3ba61f3fd5b671b22010f6,135,135,1
40,5f3ba61e3fd5b671b2200346,5f3ba61f3fd5b671b2200ef0,135,135,1
41,5f3ba61e3fd5b671b2200346,5f3ba61f3fd5b671b2200f01,135,135,1
42,5f3ba61e3fd5b671b220034f,5f3ba61f3fd5b671b2200de4,94,94,1
43,5f3ba61e3fd5b671b220034f,5f3ba61f3fd5b671b2200ddf,94,94,1
44,5f3ba61e3fd5b671b220034f,5f3ba61f3fd5b671b22010d0,94,94,1
45,5f3ba61e3fd5b671b220034f,5f3ba61f3fd5b671b22010ec,94,94,1
46,5f3ba61e3fd5b671b220034f,5f3ba61f3fd5b671b2200e2a,94,94,1
47,5f3ba61e3fd5b671b220034f,5f3ba61f3fd5b671b220103e,94,94,1
48,5f3ba61e3fd5b671b2200345,5f3ba61f3fd5b671b2200de4,94,94,1
49,5f3ba61e3fd5b671b2200345,5f3ba61f3fd5b671b2200ddf,94,94,1
50,5f3ba61e3fd5b671b2200345,5f3ba61f3fd5b671b22010d0,94,94,1
51,5f3ba61e3fd5b671b2200345,5f3ba61f3fd5b671b22010ec,94,94,1
52,5f3ba61e3fd5b671b2200345,5f3ba61f3fd5b671b2200e2a,94,94,1
53,5f3ba61e3fd5b671b2200345,5f3ba61f3fd5b671b220103e,94,94,1
54,5f3ba61e3fd5b671b220025f,5f3ba61f3fd5b671b2200de4,94,94,1
55,5f3ba61e3fd5b671b220025f,5f3ba61f3fd5b671b2200ddf,94,94,1
56,5f3ba61e3fd5b671b220025f,5f3ba61f3fd5b671b22010d0,94,94,1
57,5f3ba61e3fd5b671b220025f,5f3ba61f3fd5b671b22010ec,94,94,1
58,5f3ba61e3fd5b671b220025f,5f3ba61f3fd5b671b2200e2a,94,94,1
59,5f3ba61e3fd5b671b220025f,5f3ba61f3fd5b671b220103e,94,94,1
60,5f3ba61e3fd5b671b22002f2,5f3ba61f3fd5b671b2200de4,94,94,1
61,5f3ba61e3fd5b671b22002f2,5f3ba61f3fd5b671b2200ddf,94,94,1
62,5f3ba61e3fd5b671b22002f2,5f3ba61f3fd5b671b22010d0,94,94,1
63,5f3ba61e3fd5b671b22002f2,5f3ba61f3fd5b671b22010ec,94,94,1
64,5f3ba61e3fd5b671b22002f2,5f3ba61f3fd5b671b2200e2a,94,94,1
65,5f3ba61e3fd5b671b22002f2,5f3ba61f3fd5b671b220103e,94,94,1
66,5f3ba61e3fd5b671b220037c,5f3ba61f3fd5b671b2200efd,35,35,1
67,5f3ba61e3fd5b671b220037c,5f3ba61f3fd5b671b2200d4a,35,35,1
68,5f3ba61e3fd5b671b2200295,5f3ba61f3fd5b671b2200efd,35,35,1
69,5f3ba61e3fd5b671b2200295,5f3ba61f3fd5b671b2200d4a,35,35,1
70,5f3ba61e3fd5b671b2200395,5f3ba61f3fd5b671b2200fa7,188,188,1
71,5f3ba61e3fd5b671b2200256,5f3ba61f3fd5b671b2200ecb,13,13,1
72,5f3ba61e3fd5b671b2200256,5f3ba61f3fd5b671b2201073,13,13,1
73,5f3ba61e3fd5b671b2200272,5f3ba61f3fd5b671b2200ee5,23,23,1
74,5f3ba61e3fd5b671b2200277,5f3ba61f3fd5b671b22010c7,106,106,1
75,5f3ba61e3fd5b671b2200293,5f3ba61f3fd5b671b2200ee3,172,172,1
76,5f3ba61e3fd5b671b2200293,5f3ba61f3fd5b671b2200d8e,172,172,1
77,5f3ba61e3fd5b671b22002c6,5f3ba61f3fd5b671b2200e0d,148,148,1
78,5f3ba61e3fd5b671b22002ff,5f3ba61f3fd5b671b22010c9,61,61,1
79,5f3ba61e3fd5b671b22002ff,5f3ba61f3fd5b671b220102a,61,61,1
80,5f3ba61e3fd5b671b2200389,5f3ba61f3fd5b671b22010c9,61,61,1
81,5f3ba61e3fd5b671b2200389,5f3ba61f3fd5b671b220102a,61,61,1
82,5f3ba61e3fd5b671b2200304,5f3ba61f3fd5b671b2200d66,125,125,1
83,5f3ba61e3fd5b671b2200304,5f3ba61f3fd5b671b2200ea2,125,125,1
84,5f3ba61e3fd5b671b2200321,5f3ba61f3fd5b671b2200d66,125,125,1
85,5f3ba61e3fd5b671b2200321,5f3ba61f3fd5b671b2200ea2,125,125,1
86,5f3ba61e3fd5b671b2200309,5f3ba61f3fd5b671b22010d3,204,204,1
87,5f3ba61e3fd5b671b220031f,5f3ba61f3fd5b671b2201086,191,191,1
88,5f3ba61e3fd5b671b2200326,5f3ba61f3fd5b671b2200dbc,43,43,1
89,5f3ba61e3fd5b671b2200326,5f3ba61f3fd5b671b2200fea,43,43,1
90,5f3ba61e3fd5b671b2200315,5f3ba61f3fd5b671b2200dbc,43,43,1
91,5f3ba61e3fd5b671b2200315,5f3ba61f3fd5b671b2200fea,43,43,1
92,5f3ba61e3fd5b671b2200382,5f3ba61f3fd5b671b2200dbc,43,43,1
93,5f3ba61e3fd5b671b2200382,5f3ba61f3fd5b671b2200fea,43,43,1
94,5f3ba61e3fd5b671b2200367,5f3ba61f3fd5b671b2200dbc,43,43,1
95,5f3ba61e3fd5b671b2200367,5f3ba61f3fd5b671b2200fea,43,43,1
96,5f3ba61e3fd5b671b2200330,5f3ba61f3fd5b671b2200f2e,60,60,1
97,5f3ba61e3fd5b671b22002c5,5f3ba61f3fd5b671b2200f2e,60,60,1
98,5f3ba61e3fd5b671b2200335,5f3ba61f3fd5b671b2200f2e,60,60,1
99,5f3ba61e3fd5b671b2200334,5f3ba61f3fd5b671b2200e7a,98,98,1
100,5f3ba61e3fd5b671b2200334,5f3ba61f3fd5b671b2200ddb,98,98,1
101,5f3ba61e3fd5b671b2200334,5f3ba61f3fd5b671b2200d31,98,98,1
102,5f3ba61e3fd5b671b22002ad,5f3ba61f3fd5b671b2200e7a,98,98,1
103,5f3ba61e3fd5b671b22002ad,5f3ba61f3fd5b671b2200ddb,98,98,1
