,record_compared_1,record_compared_2,recId,recId,is_match
0,5f3ba61e3fd5b671b220045d,5f3ba61e3fd5b671b220064e,656,656,1
1,5f3ba61e3fd5b671b220045d,5f3ba61e3fd5b671b2200581,656,656,1
2,5f3ba61e3fd5b671b2200472,5f3ba61e3fd5b671b22005bc,97,97,1
3,5f3ba61e3fd5b671b22004b4,5f3ba61e3fd5b671b22005bc,97,97,1
4,5f3ba61e3fd5b671b22004d6,5f3ba61e3fd5b671b22005bc,97,97,1
5,5f3ba61e3fd5b671b220047f,5f3ba61e3fd5b671b2200578,72,72,1
6,5f3ba61e3fd5b671b220049e,5f3ba61e3fd5b671b2200619,17,17,1
7,5f3ba61e3fd5b671b22004aa,5f3ba61e3fd5b671b2200624,174,174,1
8,5f3ba61e3fd5b671b22004c7,5f3ba61e3fd5b671b2200624,174,174,1
9,5f3ba61e3fd5b671b22004ac,5f3ba61e3fd5b671b2200633,113,113,1
10,5f3ba61e3fd5b671b22004d3,5f3ba61e3fd5b671b2200633,113,113,1
11,5f3ba61e3fd5b671b22004b9,5f3ba61e3fd5b671b2200633,113,113,1
12,5f3ba61e3fd5b671b2200465,5f3ba61e3fd5b671b220059a,136,136,1
13,5f3ba61e3fd5b671b220048a,5f3ba61e3fd5b671b220059a,136,136,1
14,5f3ba61e3fd5b671b2200488,5f3ba61e3fd5b671b220059a,136,136,1
15,5f3ba61e3fd5b671b220046e,5f3ba61e3fd5b671b2200604,1406,1406,1
16,5f3ba61e3fd5b671b22004b7,5f3ba61e3fd5b671b2200604,1406,1406,1
17,5f3ba61e3fd5b671b220046f,5f3ba61e3fd5b671b220064d,22,22,1
18,5f3ba61e3fd5b671b2200498,5f3ba61e3fd5b671b220064d,22,22,1
19,5f3ba61e3fd5b671b22004c3,5f3ba61e3fd5b671b220064d,22,22,1
20,5f3ba61e3fd5b671b22004d8,5f3ba61e3fd5b671b220064d,22,22,1
21,5f3ba61e3fd5b671b22004b6,5f3ba61e3fd5b671b2200685,9,9,1
22,5f3ba61e3fd5b671b22004c2,5f3ba61e3fd5b671b2200685,9,9,1
23,5f3ba61e3fd5b671b220048d,5f3ba61e3fd5b671b2200685,9,9,1
24,5f3ba61e3fd5b671b22004c5,5f3ba61e3fd5b671b2200685,9,9,1
25,5f3ba61e3fd5b671b22004da,5f3ba61e3fd5b671b2200573,1655,1655,1
26,5f3ba61e3fd5b671b220045f,5f3ba61e3fd5b671b2200573,1655,1655,1
27,5f3ba61e3fd5b671b2200470,5f3ba61e3fd5b671b2200686,658,658,1
28,5f3ba61e3fd5b671b22004ae,5f3ba61e3fd5b671b2200686,658,658,1
29,5f3ba61e3fd5b671b220048b,5f3ba61e3fd5b671b22005df,187,187,1
30,5f3ba61e3fd5b671b22004be,5f3ba61e3fd5b671b22005ae,1009,1009,1
31,5f3ba61e3fd5b671b22004c9,5f3ba61e3fd5b671b22005ae,1009,1009,1
32,5f3ba61e3fd5b671b2200497,5f3ba61e3fd5b671b22005ae,1009,1009,1
33,5f3ba61e3fd5b671b22004ba,5f3ba61e3fd5b671b22005ae,1009,1009,1
34,5f3ba61e3fd5b671b2200478,5f3ba61e3fd5b671b22005b2,122,122,1
35,5f3ba61e3fd5b671b22004d5,5f3ba61e3fd5b671b22005b2,122,122,1
36,5f3ba61e3fd5b671b220045c,5f3ba61e3fd5b671b2200594,1681,1681,1
37,5f3ba61e3fd5b671b2200476,5f3ba61e3fd5b671b2200594,1681,1681,1
38,5f3ba61e3fd5b671b2200467,5f3ba61e3fd5b671b2200660,259,259,1
39,5f3ba61e3fd5b671b2200483,5f3ba61e3fd5b671b2200691,662,662,1
40,5f3ba61e3fd5b671b2200466,5f3ba61e3fd5b671b2200691,662,662,1
41,5f3ba61e3fd5b671b2200482,5f3ba61e3fd5b671b2200691,662,662,1
42,5f3ba61e3fd5b671b2200489,5f3ba61e3fd5b671b2200663,111,111,1
43,5f3ba61e3fd5b671b22004bd,5f3ba61e3fd5b671b220069a,326,326,1
44,5f3ba61e3fd5b671b2200475,5f3ba61e3fd5b671b22005d6,661,661,1
45,5f3ba61e3fd5b671b2200475,5f3ba61e3fd5b671b2200643,661,661,1
46,5f3ba61e3fd5b671b2200477,5f3ba61e3fd5b671b22005d6,661,661,1
47,5f3ba61e3fd5b671b2200477,5f3ba61e3fd5b671b2200643,661,661,1
48,5f3ba61e3fd5b671b2200474,5f3ba61e3fd5b671b22005d6,661,661,1
49,5f3ba61e3fd5b671b2200474,5f3ba61e3fd5b671b2200643,661,661,1
50,5f3ba61e3fd5b671b22004c4,5f3ba61e3fd5b671b22005d6,661,661,1
51,5f3ba61e3fd5b671b22004c4,5f3ba61e3fd5b671b2200643,661,661,1
52,5f3ba61e3fd5b671b2200493,5f3ba61e3fd5b671b2200694,668,668,1
53,5f3ba61e3fd5b671b22004b3,5f3ba61e3fd5b671b2200636,1543,1543,1
54,5f3ba61e3fd5b671b22004cd,5f3ba61e3fd5b671b2200600,57,57,1
55,5f3ba61e3fd5b671b22004ca,5f3ba61e3fd5b671b2200600,57,57,1
56,5f3ba61e3fd5b671b220046a,5f3ba61e3fd5b671b22005f6,720,720,1
57,5f3ba61e3fd5b671b22004b2,5f3ba61e3fd5b671b22005f6,720,720,1
58,5f3ba61e3fd5b671b2200495,5f3ba61e3fd5b671b220062d,655,655,1
59,5f3ba61e3fd5b671b22004c6,5f3ba61e3fd5b671b220062d,655,655,1
60,5f3ba61e3fd5b671b2200481,5f3ba61e3fd5b671b2200593,204,204,1
61,5f3ba61e3fd5b671b2200491,5f3ba61e3fd5b671b2200563,660,660,1
62,5f3ba61e3fd5b671b22004a5,5f3ba61e3fd5b671b2200637,910,910,1
63,5f3ba61e3fd5b671b220049c,5f3ba61e3fd5b671b22005f2,7,7,1
64,5f3ba61e3fd5b671b2200469,5f3ba61e3fd5b671b220056d,666,666,1
65,5f3ba61e3fd5b671b220046b,5f3ba61e3fd5b671b220068d,78,78,1
66,5f3ba61e3fd5b671b22004c1,5f3ba61e3fd5b671b220065a,203,203,1
