,record_compared_1,record_compared_2,recId,recId,is_match
0,5f3ba6213fd5b671b2204fa4,5f3ba61f3fd5b671b2200d18,14,14,1
1,5f3ba6213fd5b671b2205048,5f3ba61f3fd5b671b2200d18,14,14,1
2,5f3ba6213fd5b671b220519f,5f3ba61f3fd5b671b2200d18,14,14,1
3,5f3ba6213fd5b671b2204fae,5f3ba61f3fd5b671b2200d18,14,14,1
4,5f3ba6213fd5b671b2204fd9,5f3ba61f3fd5b671b2200d18,14,14,1
5,5f3ba6213fd5b671b2205146,5f3ba61f3fd5b671b2200d18,14,14,1
6,5f3ba6213fd5b671b2204f9a,5f3ba61f3fd5b671b2200d18,14,14,1
7,5f3ba6213fd5b671b2204fc9,5f3ba61f3fd5b671b2200d18,14,14,1
8,5f3ba6213fd5b671b2205002,5f3ba61f3fd5b671b2200d18,14,14,1
9,5f3ba6213fd5b671b2204fb5,5f3ba61f3fd5b671b2200bee,1226,1226,1
10,5f3ba6213fd5b671b2204fb5,5f3ba61f3fd5b671b2200ca5,1226,1226,1
11,5f3ba6213fd5b671b22050be,5f3ba61f3fd5b671b2200bee,1226,1226,1
12,5f3ba6213fd5b671b22050be,5f3ba61f3fd5b671b2200ca5,1226,1226,1
13,5f3ba6213fd5b671b2205153,5f3ba61f3fd5b671b2200bee,1226,1226,1
14,5f3ba6213fd5b671b2205153,5f3ba61f3fd5b671b2200ca5,1226,1226,1
15,5f3ba6213fd5b671b2204fc8,5f3ba61f3fd5b671b2200bee,1226,1226,1
16,5f3ba6213fd5b671b2204fc8,5f3ba61f3fd5b671b2200ca5,1226,1226,1
17,5f3ba6213fd5b671b220507c,5f3ba61f3fd5b671b2200bee,1226,1226,1
18,5f3ba6213fd5b671b220507c,5f3ba61f3fd5b671b2200ca5,1226,1226,1
19,5f3ba6213fd5b671b2205149,5f3ba61f3fd5b671b2200bee,1226,1226,1
20,5f3ba6213fd5b671b2205149,5f3ba61f3fd5b671b2200ca5,1226,1226,1
21,5f3ba6213fd5b671b2204fd4,5f3ba61f3fd5b671b2200bee,1226,1226,1
22,5f3ba6213fd5b671b2204fd4,5f3ba61f3fd5b671b2200ca5,1226,1226,1
23,5f3ba6213fd5b671b2204fcb,5f3ba61f3fd5b671b2200c2b,149,149,1
24,5f3ba6213fd5b671b220511e,5f3ba61f3fd5b671b2200c2b,149,149,1
25,5f3ba6213fd5b671b22050f9,5f3ba61f3fd5b671b2200c2b,149,149,1
26,5f3ba6213fd5b671b22050a0,5f3ba61f3fd5b671b2200c2b,149,149,1
27,5f3ba6213fd5b671b2205039,5f3ba61f3fd5b671b2200c44,83,83,1
28,5f3ba6213fd5b671b2205039,5f3ba61f3fd5b671b2200cc6,83,83,1
29,5f3ba6213fd5b671b2204fef,5f3ba61f3fd5b671b2200c44,83,83,1
30,5f3ba6213fd5b671b2204fef,5f3ba61f3fd5b671b2200cc6,83,83,1
31,5f3ba6213fd5b671b2205057,5f3ba61f3fd5b671b2200c44,83,83,1
32,5f3ba6213fd5b671b2205057,5f3ba61f3fd5b671b2200cc6,83,83,1
33,5f3ba6213fd5b671b22050ac,5f3ba61f3fd5b671b2200c44,83,83,1
34,5f3ba6213fd5b671b22050ac,5f3ba61f3fd5b671b2200cc6,83,83,1
35,5f3ba6213fd5b671b22050ca,5f3ba61f3fd5b671b2200c44,83,83,1
36,5f3ba6213fd5b671b22050ca,5f3ba61f3fd5b671b2200cc6,83,83,1
37,5f3ba6213fd5b671b2205027,5f3ba61f3fd5b671b2200c44,83,83,1
38,5f3ba6213fd5b671b2205027,5f3ba61f3fd5b671b2200cc6,83,83,1
39,5f3ba6213fd5b671b22050f1,5f3ba61f3fd5b671b2200c44,83,83,1
40,5f3ba6213fd5b671b22050f1,5f3ba61f3fd5b671b2200cc6,83,83,1
41,5f3ba6213fd5b671b22050bc,5f3ba61f3fd5b671b2200c44,83,83,1
42,5f3ba6213fd5b671b22050bc,5f3ba61f3fd5b671b2200cc6,83,83,1
43,5f3ba6213fd5b671b22050f8,5f3ba61f3fd5b671b2200c44,83,83,1
44,5f3ba6213fd5b671b22050f8,5f3ba61f3fd5b671b2200cc6,83,83,1
45,5f3ba6213fd5b671b2204ff2,5f3ba61f3fd5b671b2200c44,83,83,1
46,5f3ba6213fd5b671b2204ff2,5f3ba61f3fd5b671b2200cc6,83,83,1
47,5f3ba6213fd5b671b2205118,5f3ba61f3fd5b671b2200c44,83,83,1
48,5f3ba6213fd5b671b2205118,5f3ba61f3fd5b671b2200cc6,83,83,1
49,5f3ba6213fd5b671b22050d5,5f3ba61f3fd5b671b2200c44,83,83,1
50,5f3ba6213fd5b671b22050d5,5f3ba61f3fd5b671b2200cc6,83,83,1
51,5f3ba6213fd5b671b220510a,5f3ba61f3fd5b671b2200c38,238,238,1
52,5f3ba6213fd5b671b220509b,5f3ba61f3fd5b671b2200c38,238,238,1
53,5f3ba6213fd5b671b2205116,5f3ba61f3fd5b671b2200bd5,67,67,1
54,5f3ba6213fd5b671b2204f9e,5f3ba61f3fd5b671b2200bd5,67,67,1
55,5f3ba6213fd5b671b2205078,5f3ba61f3fd5b671b2200bd5,67,67,1
56,5f3ba6213fd5b671b220515e,5f3ba61f3fd5b671b2200c14,675,675,1
57,5f3ba6213fd5b671b2204fd0,5f3ba61f3fd5b671b2200c37,165,165,1
58,5f3ba6213fd5b671b22050ba,5f3ba61f3fd5b671b2200c37,165,165,1
59,5f3ba6213fd5b671b22051a6,5f3ba61f3fd5b671b2200c37,165,165,1
60,5f3ba6213fd5b671b2204ffb,5f3ba61f3fd5b671b2200c98,84,84,1
61,5f3ba6213fd5b671b2204ffb,5f3ba61f3fd5b671b2200ce2,84,84,1
62,5f3ba6213fd5b671b22050dc,5f3ba61f3fd5b671b2200c98,84,84,1
63,5f3ba6213fd5b671b22050dc,5f3ba61f3fd5b671b2200ce2,84,84,1
64,5f3ba6213fd5b671b2205043,5f3ba61f3fd5b671b2200c3d,125,125,1
65,5f3ba6213fd5b671b2205043,5f3ba61f3fd5b671b2200c17,125,125,1
66,5f3ba6213fd5b671b2205043,5f3ba61f3fd5b671b2200c2c,125,125,1
67,5f3ba6213fd5b671b220502a,5f3ba61f3fd5b671b2200c3d,125,125,1
68,5f3ba6213fd5b671b220502a,5f3ba61f3fd5b671b2200c17,125,125,1
69,5f3ba6213fd5b671b220502a,5f3ba61f3fd5b671b2200c2c,125,125,1
70,5f3ba6213fd5b671b2205008,5f3ba61f3fd5b671b2200c3d,125,125,1
71,5f3ba6213fd5b671b2205008,5f3ba61f3fd5b671b2200c17,125,125,1
72,5f3ba6213fd5b671b2205008,5f3ba61f3fd5b671b2200c2c,125,125,1
73,5f3ba6213fd5b671b220516b,5f3ba61f3fd5b671b2200c3d,125,125,1
74,5f3ba6213fd5b671b220516b,5f3ba61f3fd5b671b2200c17,125,125,1
75,5f3ba6213fd5b671b220516b,5f3ba61f3fd5b671b2200c2c,125,125,1
76,5f3ba6213fd5b671b220505c,5f3ba61f3fd5b671b2200ca8,196,196,1
77,5f3ba6213fd5b671b220505c,5f3ba61f3fd5b671b2200be8,196,196,1
78,5f3ba6213fd5b671b2205004,5f3ba61f3fd5b671b2200ca8,196,196,1
79,5f3ba6213fd5b671b2205004,5f3ba61f3fd5b671b2200be8,196,196,1
80,5f3ba6213fd5b671b2204fdb,5f3ba61f3fd5b671b2200ca8,196,196,1
81,5f3ba6213fd5b671b2204fdb,5f3ba61f3fd5b671b2200be8,196,196,1
82,5f3ba6213fd5b671b2205114,5f3ba61f3fd5b671b2200ca8,196,196,1
83,5f3ba6213fd5b671b2205114,5f3ba61f3fd5b671b2200be8,196,196,1
84,5f3ba6213fd5b671b22050e5,5f3ba61f3fd5b671b2200ca1,72,72,1
85,5f3ba6213fd5b671b22050e5,5f3ba61f3fd5b671b2200ced,72,72,1
86,5f3ba6213fd5b671b220514e,5f3ba61f3fd5b671b2200ca1,72,72,1
87,5f3ba6213fd5b671b220514e,5f3ba61f3fd5b671b2200ced,72,72,1
88,5f3ba6213fd5b671b220514b,5f3ba61f3fd5b671b2200ca1,72,72,1
89,5f3ba6213fd5b671b220514b,5f3ba61f3fd5b671b2200ced,72,72,1
90,5f3ba6213fd5b671b2205006,5f3ba61f3fd5b671b2200ca1,72,72,1
91,5f3ba6213fd5b671b2205006,5f3ba61f3fd5b671b2200ced,72,72,1
92,5f3ba6213fd5b671b2204fa6,5f3ba61f3fd5b671b2200ca1,72,72,1
93,5f3ba6213fd5b671b2204fa6,5f3ba61f3fd5b671b2200ced,72,72,1
94,5f3ba6213fd5b671b22051ad,5f3ba61f3fd5b671b2200ca1,72,72,1
