,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101
0,www.ebay.com_www.priceme.co.nz.csv,0.07299937241682053,0.092048160025661,0.1176092526201855,0.11179811200243275,0.06780381066803215,-0.09069829132834001,-0.11556383000681585,0.11668639433103292,0.1122401477081449,0.018178469947294246,-0.11105654364683111,0.1167087266453558,-0.09577312174687513,0.11942206630118575,0.06967567457817363,0.11171298048655211,0.024663565941542672,-0.09710908037331044,-0.11790985828883564,0.07058131710217781,-0.07646696575785594,0.13170028852194282,-0.09082826668457582,0.09648260081775568,0.0812121687904423,-0.03011488071814605,-0.11893549599145638,-0.021532821893288933,0.007247451526405587,0.12233451469545037,-0.08485570236427711,0.10930200974828974,0.04462806663787199,-0.09856723678086987,-0.02595489193877454,0.11470745498184766,-0.06512906687980073,0.08923992389728883,-0.05533667462623079,-0.04211335259221624,-0.015884896552697512,-0.0975802572002695,0.08037657146252605,0.11864879779261797,-0.01984752770455574,-0.012224296867787527,-0.0790089873861763,-0.11857469910871865,0.0020663397837686996,-0.08549956931416636,0.007246750345416032,0.06423430944547655,0.03880395043325191,0.001685388370916384,-0.0843190251360976,0.014563570370328426,-0.10465569243368787,0.08124460965562931,-0.036672332986330554,-0.12438574692124113,-0.07877442292073221,-0.0422866352444995,0.08769275225921025,0.013729260322719145,0.09026527599346135,0.020399033994160678,-0.088351697765297,-0.08548258627931128,-0.11007491341232938,0.03340679753109566,0.07804629216330226,-0.08295862930624401,-0.05524360368722584,0.06791400923417153,-0.03373110575760223,-0.07237509406519492,0.0702657964435028,0.05205276824616143,0.019820747446719,-0.044743098029779924,0.06260627305341321,-0.05634607662013314,-0.08187558537293806,0.08152640795047117,0.039333718493601594,0.06269334242729889,-0.1069878318120782,0.11462503909151459,0.07066088652529895,-0.12021354149553473,0.07764526232166719,-0.00704304241388424,0.0733763661590264,-0.06419077266432067,-0.10402140569442402,0.07555178497299518,-0.08640101648997187,0.10276890769387914,-0.1282738091998031,0.04097290835229881
1,buy.net_www.ebay.com.csv,0.00595727128334807,0.08470411836958254,0.043127678428960384,0.09002738076513148,0.08127599297481343,-0.08204071689009,-0.0801942892773395,0.10077644005706372,0.04928338622678427,0.05144454112182944,-0.06099864239849173,0.1063483564916986,-0.08012184476598438,0.03629474978932112,0.049148776207819135,0.060629540809419895,-0.021412898337226805,-0.0380305491952857,-0.10480173326662501,0.0076031144868306385,-0.027437656646017695,0.08321390945164357,-0.06815511207100042,0.07074881640874232,0.014529929947725602,0.01167302273994594,-0.02273052146351408,0.031227462959479715,-0.04494038674765749,0.05238295847371869,-0.051364075764090016,0.025729728656798213,0.016009609246902024,-0.05766048524845763,-0.049598830524607056,0.09736885106510046,-0.019900270526558853,0.0631991117592347,-0.025165431410974836,-0.052045881737901034,0.026872235688866934,-0.06838762453682715,0.029340279873828416,0.05151683683211232,-0.01623521134542761,0.01700232045385103,-0.08204608106159815,-0.03484162454336875,-0.004263077166674143,-0.03854813627542969,0.017416531662571143,-0.0038613180882500703,0.018319698015333227,-0.028757347261750173,-0.08595186506710756,0.019890529634813282,-0.09756068161528923,0.020650525218197588,-0.05290220433179115,-0.08180472069688204,-0.003727930078091704,-0.04598127419830374,0.009108051243926153,0.05666909479149451,0.04965248931429862,-0.02107120988111523,-0.018617016167996586,-0.07360481729821987,-0.022425990629966898,0.02862829646084975,0.08730171162136788,-0.008232726138808263,-0.06766427998668904,0.01734517396684041,-0.04129786753797202,-0.08742600544119436,0.06878459569529606,0.05531182591998396,0.0036745956673282397,-0.03448180936367243,-0.0008859252331821297,0.005470778456506009,-0.03649714656297879,0.07189872164423247,-0.0022624078665655876,0.05768378428917479,-0.07024028634241153,0.07932009541964201,0.07612921498944786,-0.0772305407964158,0.021149457666559974,0.0186830929409778,0.08970227951440637,-0.019455049632736702,-0.09306122776456661,0.026986057443787802,-0.05709240370405452,0.05480905770459194,-0.10814146911169713,0.010127121828318443
2,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,0.05817664933298299,0.09988075791117396,0.11216059172042267,0.12539562427203396,0.03833063697072452,-0.07815992475158695,-0.10835456236956165,0.11089795124479519,0.1164235880489542,0.007076290844296625,-0.0867890275069185,0.12667387945409206,-0.06123544969205392,0.11875818774845748,0.025223871215847116,0.10456695154390667,-0.00708911303845961,-0.08932143799722043,-0.12582676644064952,0.04407611777576057,-0.09595073711556712,0.13050299880683955,-0.10380928232900183,0.07361041958369982,0.08487835529501553,-0.036878772363333305,-0.11774944614316885,0.01297328575703265,-0.013840930416953725,0.10508691622811457,-0.09723960367547411,0.07658389882059474,0.0642658240729344,-0.11342202443123477,-0.05341503740714213,0.09128375350895261,-0.02744942875479945,0.04403127254503252,-0.05326258944378249,-0.05285010051303094,-0.037655491485596555,-0.10226270730209655,0.06637200377888679,0.12838850698810975,2.9091670057447922e-05,-0.02548287444988299,-0.08479167857515182,-0.1244898742071196,0.0365354365792321,-0.03946653638909001,0.03361277046595748,0.08255673937414329,0.06262276026366889,0.033316176388347635,-0.0690805688932102,0.044620964882862914,-0.0985799947079297,0.0781032873653544,-0.029481551986875684,-0.10525694030192939,-0.0628721200233823,-0.05175333692222673,0.07639162470444151,0.008627055399533415,0.09451392898056878,-0.01715675698384333,-0.10115541153571622,-0.03701652125294691,-0.1176133517844402,0.031306793273705724,0.09118812621900413,-0.09676483981675048,-0.016331720914954977,0.06765061150407556,0.007359330531046372,-0.07119359464507956,0.028506576871681174,0.04952419429450096,0.038905450828725006,-0.004227463424187877,0.07660006105111218,-0.06316093330230536,-0.03637750618586958,0.08522603055189108,0.058408379053238216,0.060683153141111904,-0.10441114159322225,0.11314647268961493,0.08069777277514177,-0.10941475218789272,0.08059438719737062,0.026566438480010505,0.08003484354930707,-0.06178744836859727,-0.10807240367241976,0.055042822430399714,-0.07257957969465925,0.06688458951692589,-0.122093412392772,0.009992080212464512
3,www.camerafarm.com.au_www.henrys.com.csv,0.06781243464208858,0.06742204718654816,-0.009904381601063664,-0.031830570415102226,-0.024798070688503822,0.056452025816027034,0.021352373864988186,-0.014582069944450141,0.08976030170131576,0.026873266876057737,0.0033297414916979794,-0.0008263626503268728,-0.046254990065225925,0.05890641473178533,-0.018385906727910267,0.052588738638546836,0.04603813456785609,-0.11707750124022254,0.02837746941923378,0.07089879517773459,0.019928873332685625,0.011517928409892622,0.007394894210178001,0.04526450718959573,0.11028815405225441,-0.024280664222676798,0.021586397970458214,0.07106927456046505,-0.08338996793863875,-0.0028487068984424805,-0.1061306712455022,-0.04234436729321302,-0.030160171530114292,-0.013660563409148892,-0.047942040152260425,0.07848018934422982,0.02730131138772472,0.015497870392347447,-0.016379226540992404,0.007201489971921439,0.003134545620271433,-0.09504476138090619,0.09187795435509392,0.1083070135925826,0.005026681179114077,-0.03167981233471668,0.04956957351743944,0.02894019526118136,0.05856713809548697,-0.04323787629861442,-0.044223911083400506,-0.03741740693220462,0.02588004772930452,-0.030269106860614896,0.025584103360579497,-0.044719762543258955,-0.08476062484989562,-0.040640573650530226,-0.04659908423305313,0.03452155182112972,-0.06647908377224061,0.020498065786093263,-0.022869428038158373,0.06453259882201642,-0.05064245040380108,-0.05436168739406728,-0.08745741030569204,0.014190760335167037,0.024077479061585593,0.0626940199568585,0.02578829259670128,0.04401140769654627,0.03435953110798118,0.0018275637679787725,0.043523634308502084,-0.08532641104479208,-0.05210260446620533,0.039780894451177065,0.00448756195766231,-0.05658945601569506,-0.03957223006956795,-0.0692578883552486,0.04005394237581789,-0.05058245429453901,-0.04506207384329105,-0.008675885693668891,-0.12190489003841379,-0.03984192902616985,0.07861076742674537,0.025711936419295832,0.02143565098781762,0.060289727762820856,0.08823782078840933,-0.08392830234777628,0.015177912064581136,0.05350617172277765,-0.05472314281935075,0.08285746934502776,-0.10290828104713128,0.016663182291127693
4,buy.net_cammarkt.com.csv,-0.023732607711926708,0.038340228876394204,0.04225214407723384,0.004687624311513836,0.033207229741968415,0.06314182954529036,-0.019215982432972376,0.025601257964978894,0.0010700746485675457,-0.06858278973449995,-0.04217635209586787,0.04684982311494878,-0.017453497407929248,-0.03514272157229797,-0.02723504993777488,-0.013106903251293824,-0.02146323458617226,-0.07509036308706175,-0.03207886558865019,-0.0062313155812675994,0.0007917933306264504,0.04954197070964028,-0.009389233118266603,0.09962698131600595,-0.025594659693455896,-0.00559992505214593,0.032140989150280075,0.031851021105989745,-0.07471663774812906,-0.03411930694350077,0.01189565878675132,0.0316187207129153,0.027909407791252124,-0.03356913117909213,-0.059640790477995705,0.012110966302019516,0.0011257954057316824,-0.009500541093499081,-0.0037060463301162435,0.009064174720897643,-0.005907658765600058,-0.022641874926321835,-0.04103633467360659,0.016516430404214848,-0.03166015715155344,-0.053886620867882276,-0.04795225895232755,-0.03751468036961434,-0.030350020320230788,-0.011978606416324913,-0.022051460915980054,-0.0050890389623126486,0.009189043332076978,0.0015736611354347809,0.024993743237294235,-0.005373739025626977,0.004425052728049995,0.054514458443978536,0.08886422233966092,0.030565213361066854,0.03336204555772314,0.0566800099316855,-0.015798182352313804,0.04346915716662879,0.012736219633490798,-0.07664083160706772,0.0029972882266873398,0.02942352929783856,-0.04565698532295872,0.09271283596248613,-0.008961138907901288,0.03726707043360506,-0.028750032239580326,0.02568779062379652,0.011033410832969399,0.0024090860662158296,-0.026048811851097503,-0.02429525269590661,0.0025506406244194414,0.016531339286491073,0.02859366763119935,-0.059535799242539426,0.045788741059787086,-0.04561868625232423,0.014300453482329627,-0.01285916078954528,-0.05650310954820892,0.014142256137958041,0.06161620226918701,-0.03433911889299619,0.03129366527971167,0.04255389576555585,-0.08467364328422883,-0.0005175163305383381,-0.020826889514958116,-0.034646191265985476,-0.014594516396187751,-0.02048070632627451,-0.04162401310178005,-0.00899665800353705
5,www.buzzillions.com_www.pcconnection.com.csv,0.06739649484562157,0.09923804165796857,0.07755622311431119,0.0530757254587766,0.07424007800552686,-0.007822612764254899,-0.0467310238059109,0.06261960260364134,0.020064411933509396,-0.009091455300039818,-0.044841148327602186,0.04534173511658732,-0.012227328791580125,0.1038631713626734,0.039123839172014584,0.04951865875034427,-0.010714718955626281,-0.053117418498306285,-0.10172227164301909,0.04416392248722171,0.002229351569281431,0.09321765252969948,-0.02180350453235089,0.01282896513593982,0.06784052805252004,-0.02746441539979952,-0.09168345257975914,0.03249803819466403,-0.05077758916678402,0.06951468995452925,-0.033195216071682375,0.06606989987556568,-0.015290552432846544,-0.09344547286182861,-0.04842028248809611,0.03920012571496813,-0.01732627313462474,0.020803181480689017,-0.017367407271443813,-0.02285145563675948,-0.04110378557661739,-0.0911106488993858,-0.016528570101053353,0.020018808923127854,-0.0049004692334423915,0.0015584140282785734,-0.09860356313519927,-0.09305020435368733,-0.01492985802354354,-0.040017954309459224,0.047850127434956244,0.045857957407862186,0.04742750397344966,-0.026524639910547456,-0.06839373786180937,-0.02380107611550166,-0.041650291880344546,0.1000599003755211,0.024524727634097618,-0.012453564121474074,-0.04748150403563584,-0.007473669792571183,0.06891314156551814,-0.004679178221690963,0.010768003274652093,0.01783165390603965,-0.0975950063017122,-0.04616255997836843,-0.07663211851931533,0.06594872557268394,0.058839091655680055,-0.06614284632465431,0.022186962814446154,0.059892035642581054,-0.014061816450622119,-0.08680257499968487,0.04560470205471562,0.06982067901257319,0.04503955212551076,-0.01673460911654793,0.006511550508567607,0.02387995026899758,-0.043649385774799106,0.0703628000955064,0.0662798373314509,0.07753440306467284,-0.0785669622626357,0.011096437761956814,0.02778155361753522,-0.11404533443555344,0.07766588005217163,0.01327613970775317,0.10225374070802204,-0.07862938242515105,-0.01050117203414145,0.043311162671261456,-0.06155502735103972,0.08448694544716594,-0.09743467467898151,0.01890834055879032
6,www.ebay.com_www.henrys.com.csv,-0.016373285174669027,0.09801791064686699,-0.0005162630469163351,0.10095681565866327,0.103017800171098,-0.09408714271889321,-0.05778681000215726,0.10383982452667691,0.007615319864408717,0.08904534343369945,-0.02823422956458252,0.11087817537273208,-0.0755604663503386,-0.004350161154175841,0.048100461703638374,0.052928157334306385,-0.049707105115191774,-0.006846567878334059,-0.11629735449129139,-0.025444645611012128,-0.019278014929644576,0.0625437469144036,-0.04842657799372924,0.06141164271695472,-0.02237679336175958,0.0469191684477629,0.018465468269337773,0.06251524761794226,-0.0691412915552552,0.014883686485155107,-0.04675684235518832,-0.007355665988927069,0.0035629142610454343,-0.02779584777503056,-0.06987510805536604,0.08330756532219641,0.0026862068620055798,0.05542123871684044,-0.01160079134698069,-0.0792898358699007,0.05234735951443263,-0.06256421626619421,-0.007679938762036459,0.018425652108426373,-0.022223675412384347,0.04276374737932452,-0.09201652258189492,0.005721826530901593,0.004520295158752862,-0.0029989983318021245,0.035765088933786736,-0.03115408994591452,0.0232877000322507,-0.03259635466923338,-0.09567611576232729,0.03364068374040791,-0.10855906586538135,-0.0125753790603352,-0.06308649556077424,-0.08189862480363465,0.0383442542426736,-0.07324774423571795,-0.023489622172493806,0.07898625330071955,0.04476847800769897,-0.027652503090600387,0.022313706057649468,-0.0807863861051013,0.0196993678073279,0.030272251113255908,0.0991010427446725,0.03418779264374601,-0.08856058546984862,-0.001657669808820891,-0.04753004629005081,-0.10194266828465415,0.07931228973667466,0.06086061271647019,-0.006880234580608277,-0.013715713396931992,-0.036054226697102724,0.04595738526895665,-0.008566494493913439,0.07385030187957373,-0.014171722546388491,0.05821518632176372,-0.06065843295421719,0.06690534491099744,0.07566227617755178,-0.07392721300510997,-0.01380572046244399,0.03796631084127038,0.1078305711076776,0.016735472662615755,-0.09886284224672517,-0.011166619255039374,-0.061751640989535665,0.01960055771313844,-0.09447190659396844,-0.018859367756649825
7,www.shopbot.com.au_www.price-hunt.com.csv,0.0068587988684556496,-0.018378461485221716,-0.07871130935189034,-0.04287298076450472,-0.030706853138582773,0.02172286943586373,0.05326554120410605,-0.06672650563819123,0.046012650337503784,-0.004437709605481653,-0.021586918117869135,-0.05160958564721768,0.029210517438248138,-0.016883781293278274,0.014757938599384545,-0.0035715835513747867,0.04341246455725835,-0.11917203772069151,0.06452790050457863,0.03636924686641184,0.04658837630625873,-0.0418422590440957,0.04502516215091913,0.06337416607818029,0.09970301558127916,0.02881929145172301,0.05444785727458629,0.00758005736147281,-0.1104936369719443,0.012456819164013028,-0.09457922828970076,-0.060195915553165474,-0.021809344766528262,0.0033912637183386592,-0.08735371281800426,0.058998617069523425,-0.045821180314856796,0.057398529391901855,0.038876833158455706,-0.037420119740095174,0.01424600533784358,-0.07808635985780227,0.08601295345978305,0.09211771463745425,0.005406616335477046,-0.008396369581962318,0.0977373724467913,0.07324865401218839,0.056870839377896915,0.0019427943601124788,-0.07461959504591519,-0.0790357493123009,0.035858895475928056,-0.04466852998542325,0.042366947458849294,-0.06511873029290154,-0.08080514752058131,-0.08681008853750288,-0.07795929793809048,0.05110931360900712,-0.020217758086532225,0.07628764630734046,0.012831877314323758,0.06760888117862679,-0.07999057723115313,-0.030044373598696786,-0.020979020778527403,0.011360644547290006,0.041330190677720556,0.0346759480400927,0.001301170098075636,0.06670173561917918,0.06552937204391125,-0.002978669991110578,-0.053311012807635755,-0.09095730380787685,-0.0187824129962442,-0.012198251437925668,0.06282461533739253,-0.04942395339387491,-0.04527054605250973,-0.05598370821936016,0.056763979959531384,-0.08191922711080706,-0.06355547601606988,-0.0489429670283002,-0.09176625125509154,-0.06946854587054056,0.09770248008575928,0.06672881194208446,-0.07120520004502105,-0.013415323270575333,0.030009838473694588,-0.09989649239425875,0.026254920405595798,0.01100067584361579,-0.035157778359988595,0.05043242864060336,-0.09052566570166615,-0.03956275849004819
8,www.wexphotographic.com_www.price-hunt.com.csv,0.04281939191900086,0.033896212920665636,-0.018966058463713804,-0.06565174974195878,-0.016953661039572493,0.07402832468943628,-0.04851808197980323,0.02140544978645486,0.025119836948194946,0.006056013757913034,0.007057801048104073,-0.017695621278128123,-0.03526209334704629,-0.03188470609188503,0.012538180147364391,-0.00652009862116896,0.040993600947592225,0.008553819046099382,-0.0571311428693017,0.04831520103513604,0.030115966316030206,-0.02239243228822597,-0.008962887007404247,-0.003624644248801233,-0.03583210168505431,0.0235811324301411,-0.005849847493244938,0.044395125503571324,0.033261706366648665,0.013566229051841251,0.01046186417974869,-0.005582503289629826,-0.01689638629338847,-0.1021511802639479,0.019488569619193447,-0.028572902698933093,0.01176370669624723,-0.0338941449542153,-0.03762839268625767,0.022710606860922387,-0.01411013315863231,-0.0003105471934789426,-0.006673117630325988,-0.06757574043966678,-0.0033791997443385967,-0.049807838551465616,0.01896330548733324,-0.04730671874893933,0.01420732999590965,-0.00490156229936887,-0.01766746457325107,0.03341808374986872,0.007977944326299148,-0.013660863590861059,-0.06662683126532366,-0.03327906204907946,0.016495203522118106,-0.025534080264680275,-0.00023424637413447952,-0.055579013542552354,0.057069136630103046,0.06475870351010929,0.04020053431309123,0.0075579792141602575,0.014886973834547006,0.003047942347085696,0.051555781120517404,0.0033061868082568968,-0.0076277072265583425,0.10650688748673132,0.03169668579672933,-0.06832730614434607,-0.026205066641130547,0.011296539902459669,-0.011703609027977069,0.020185437377093246,0.04129684564046499,-0.0457348653552354,-0.014202774474897551,0.0037601415545507745,0.016300209224247224,-0.03660758696839993,-0.007018064482088735,0.005628402207685112,0.014252287873258456,-0.03903569329821074,0.06277141387133009,0.024518277139942278,0.08251198635548643,0.007789937260279107,-0.03462040393594722,0.07781094723073241,-0.02278098479705113,0.009184611376161668,-0.029675810985482512,0.02164954243524757,0.011624953214454085,0.01524657935063619,-0.10399752077118404,0.02045246560145543
9,cammarkt.com_www.pcconnection.com.csv,0.04416665597922963,0.09182332074996516,0.043077301273831616,0.021269773288613122,0.012605760937506543,0.06395911386956901,-0.019912403275119353,0.030064953257197276,-0.01872111366014507,-0.06311870660579555,0.007827798428673866,0.007147213580402996,0.0320966253418538,0.07762841759697478,-0.030658657824745295,0.013131117388384985,-0.05535529405409169,-0.050382529886226254,-0.04809314268042919,0.009714207589765506,0.04778349657474082,0.06402712806213123,0.004206632112866902,-0.011828088484024005,0.0273983139014351,-0.06621852314185916,-0.06033068457041676,0.08745461864621366,-0.09645050513117502,0.01394174737208273,-0.013045597861893276,0.006295744482136908,-0.03479209402873969,-0.08597787359872967,-0.05827233966136173,0.0023835857267067496,0.04775269778183084,-0.05412470295402214,0.028767996756612135,0.009828034451488119,-0.06836053491935994,-0.10007959811080443,-0.07790296935087049,-0.008085198542182197,0.010507081464137442,-0.01047296927872426,-0.10290220175488947,-0.07607673618386784,0.019379380812829295,0.024996820596526144,0.03683414008397841,0.032703645851719074,0.06629622903121529,0.0009179803412848596,-0.02031600025116663,-0.008646292721276046,0.010785285986963886,0.09100948221167245,0.07351104490435967,0.06524883054493101,-0.011790685567609763,0.059951985176492514,0.01965178038899523,-0.02588837940089921,-0.014539272076207244,-0.03332734661553325,-0.11019927916061142,0.016725213408142443,-0.05316706159789534,0.0845783523110459,0.04036696360011427,-0.08535600895059972,0.07444511048198706,0.0506077891800894,0.028230310512528962,-0.09719513705949742,0.02746018291989453,0.0584828856281274,0.039848875209830395,0.023577370662264296,-0.021930588132944923,0.033296270893572726,0.004359594550371954,0.05350685047672556,0.07816022342307218,0.05748898119277397,-0.07113372031973222,-0.020190219404424288,0.02168003729315909,-0.0870826599235652,0.08771549814969923,0.056545574852594795,0.08094376200029219,-0.08700959059279512,0.030003379211320468,0.017119618290912155,-0.042006132889236256,0.02615783307329504,-0.06570711359311107,-0.021135379563909408
