,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
1,2,2,0.5517241379310345,0.3333333333333333,2.0,2.0,0.2198581560283691,0.0,0.0,1.0,0.0
2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
3,2,2,0.4864864864864865,0.2,2.0,2.0,2.0,2.0,2.0,0.0,0.0
4,2,2,0.5555555555555556,0.6666666666666666,2.0,2.0,2.0,2.0,2.0,0.0952380952380952,0.0
5,2,2,1.0,1.0,1.0,1.0,0.9900299102691926,0.9463327370304117,1.0,2.0,1.0
6,2,2,0.8372093023255814,0.25,2.0,0.0,0.32010582010582,0.1846846846846844,0.0,2.0,0.0
7,2,2,0.8372093023255814,0.25,2.0,0.0,2.0,2.0,2.0,0.1,0.0
8,2,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
9,2,2,0.7,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
10,2,2,0.7096774193548387,1.0,2.0,2.0,2.0,2.0,2.0,0.3703703703703703,1.0
11,2,2,0.5333333333333333,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0
12,2,2,0.5517241379310345,0.3333333333333333,2.0,2.0,0.6217494089834517,0.174041297935103,0.0,1.0,0.0
13,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
14,2,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.3333333333333333,1.0
15,2,2,0.5517241379310345,0.3333333333333333,2.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.0
16,2,2,0.5517241379310345,0.3333333333333333,2.0,2.0,0.6217494089834517,0.174041297935103,0.0,1.0,0.0
17,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
18,2,2,0.72,0.0,1.0,2.0,2.0,2.0,2.0,0.6071428571428571,1.0
19,2,2,0.782608695652174,0.0,1.0,2.0,2.0,2.0,2.0,0.6071428571428571,1.0
20,2,2,0.782608695652174,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
21,2,2,0.7096774193548387,1.0,2.0,2.0,2.0,2.0,2.0,0.5,1.0
22,2,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
23,2,2,0.4210526315789473,0.0,2.0,2.0,2.0,2.0,2.0,0.1071428571428571,0.0
24,2,2,0.8,1.0,0.0,1.0,2.0,2.0,2.0,0.3333333333333333,1.0
25,2,2,0.4615384615384615,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
26,2,2,0.75,0.5,2.0,2.0,2.0,2.0,2.0,0.1,0.0
27,2,2,0.75,0.5,2.0,2.0,2.0,2.0,2.0,0.1,0.0
28,2,2,0.75,0.5,2.0,2.0,2.0,2.0,2.0,0.1,0.0
29,2,2,0.75,0.5,2.0,2.0,2.0,2.0,2.0,0.1,0.0
30,2,2,0.75,0.5,2.0,2.0,2.0,2.0,2.0,0.1,0.0
31,2,2,0.75,0.5,2.0,2.0,2.0,2.0,2.0,0.1,0.0
32,2,2,0.303030303030303,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
33,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
34,2,2,0.303030303030303,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
35,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
36,2,2,0.303030303030303,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
37,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
38,2,2,0.303030303030303,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
39,2,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
40,2,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
41,2,2,0.303030303030303,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
42,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
43,2,2,0.5806451612903226,0.5,2.0,2.0,2.0,2.0,2.0,1.0,0.0
44,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
45,2,2,0.5806451612903226,0.5,2.0,2.0,2.0,2.0,2.0,1.0,0.0
46,2,2,0.5806451612903226,0.5,2.0,2.0,2.0,2.0,2.0,2.0,0.0
47,2,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
48,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
49,2,2,0.5806451612903226,0.5,2.0,2.0,2.0,2.0,2.0,1.0,0.0
50,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
51,2,2,0.5806451612903226,0.5,2.0,2.0,2.0,2.0,2.0,1.0,0.0
52,2,2,1.0,1.0,1.0,1.0,0.9677072120559737,0.9745547073791349,1.0,2.0,1.0
53,2,2,0.8235294117647058,1.0,0.0,1.0,2.0,2.0,2.0,0.3333333333333333,1.0
54,2,2,0.7,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
55,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
56,2,2,0.7,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
