,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
0,2,2,0.7906976744186046,0.1666666666666666,2,0.0,2,2,2.0,2,0.0
1,2,2,0.8292682926829268,0.25,2,2.0,2,2,2.0,2,0.0
2,2,2,0.8292682926829268,0.25,2,2.0,2,2,2.0,2,0.0
3,2,2,0.4324324324324324,0.1111111111111111,2,1.0,2,2,2.0,2,0.0
4,2,2,0.4571428571428571,0.1428571428571428,2,2.0,2,2,2.0,2,0.0
5,2,2,0.4571428571428571,0.1428571428571428,2,2.0,2,2,2.0,2,0.0
6,2,2,0.358974358974359,0.2,2,2.0,2,2,0.0,2,0.0
7,2,2,0.358974358974359,0.2,2,2.0,2,2,0.0,2,0.0
8,2,2,0.358974358974359,0.2,2,2.0,2,2,0.0,2,0.0
9,2,2,0.358974358974359,0.2,2,2.0,2,2,0.0,2,0.0
10,2,2,0.7111111111111111,0.2857142857142857,2,2.0,2,2,2.0,2,0.0
11,2,2,0.7111111111111111,0.2857142857142857,2,2.0,2,2,2.0,2,0.0
12,2,2,0.7111111111111111,0.2857142857142857,2,2.0,2,2,2.0,2,0.0
13,2,2,0.7111111111111111,0.2857142857142857,2,2.0,2,2,2.0,2,0.0
14,2,2,0.3809523809523809,0.1428571428571428,2,2.0,2,2,2.0,2,0.0
15,2,2,0.3809523809523809,0.1428571428571428,2,2.0,2,2,0.0,2,0.0
16,2,2,0.3809523809523809,0.1428571428571428,2,2.0,2,2,2.0,2,0.0
17,2,2,0.8292682926829268,0.25,2,2.0,2,2,2.0,2,0.0
18,2,2,0.8292682926829268,0.25,2,2.0,2,2,2.0,2,0.0
19,2,2,0.8292682926829268,0.25,2,2.0,2,2,2.0,2,0.0
20,2,2,0.8421052631578947,0.0,2,0.2982456140350878,2,2,2.0,2,0.0
21,2,2,1.0,1.0,2,1.0,2,2,2.0,2,1.0
22,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
23,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
24,2,2,0.303030303030303,0.0,2,2.0,2,2,0.0,2,0.0
25,2,2,0.303030303030303,0.0,2,2.0,2,2,0.0,2,0.0
26,2,2,0.8717948717948718,0.0,2,2.0,2,2,2.0,2,0.0
27,2,2,0.8717948717948718,0.0,2,2.0,2,2,2.0,2,0.0
28,2,2,0.375,0.0,2,2.0,2,2,0.0,2,0.0
29,2,2,0.375,0.0,2,2.0,2,2,0.0,2,0.0
30,2,2,0.35,0.0,2,2.0,2,2,2.0,2,0.0
31,2,2,0.35,0.0,2,2.0,2,2,2.0,2,0.0
32,2,2,0.3636363636363636,0.0,2,2.0,2,2,2.0,2,0.0
33,2,2,0.3636363636363636,0.0,2,2.0,2,2,2.0,2,0.0
34,2,2,0.3809523809523809,0.1428571428571428,2,2.0,2,2,0.0,2,0.0
35,2,2,0.2727272727272727,0.1111111111111111,2,0.0,2,2,0.0,2,0.0
36,2,2,0.2727272727272727,0.1111111111111111,2,0.0,2,2,0.0,2,0.0
37,2,2,0.8636363636363636,0.6,2,1.0,2,2,0.0,2,1.0
38,2,2,0.8636363636363636,0.6,2,1.0,2,2,0.0,2,1.0
39,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
40,2,2,0.2702702702702703,0.0,2,2.0,2,2,2.0,2,0.0
41,2,2,0.3243243243243243,0.0,2,2.0,2,2,2.0,2,0.0
42,2,2,0.8421052631578947,0.0,2,2.0,2,2,2.0,2,0.0
43,2,2,0.3225806451612903,0.0,2,2.0,2,2,2.0,2,0.0
44,2,2,0.3243243243243243,0.0,2,2.0,2,2,2.0,2,0.0
45,2,2,0.3243243243243243,0.0,2,2.0,2,2,2.0,2,0.0
46,2,2,0.3243243243243243,0.0,2,2.0,2,2,2.0,2,0.0
47,2,2,1.0,1.0,2,1.0,2,2,2.0,2,1.0
48,2,2,0.3243243243243243,0.0,2,2.0,2,2,2.0,2,0.0
49,2,2,0.8108108108108109,0.0,2,2.0,2,2,2.0,2,0.0
50,2,2,0.2702702702702703,0.0,2,2.0,2,2,2.0,2,0.0
51,2,2,0.3243243243243243,0.0,2,2.0,2,2,2.0,2,0.0
52,2,2,0.4285714285714285,0.0,2,2.0,2,2,2.0,2,0.0
53,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
54,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
55,2,2,0.8108108108108109,0.0,2,2.0,2,2,2.0,2,0.0
56,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
57,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
58,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
59,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
60,2,2,0.8108108108108109,0.0,2,0.0,2,2,2.0,2,0.0
61,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
62,2,2,0.8333333333333334,0.0,2,2.0,2,2,2.0,2,0.0
63,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
64,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
65,2,2,0.4444444444444444,0.0,2,2.0,2,2,2.0,2,0.0
66,2,2,0.2631578947368421,0.0,2,2.0,2,2,2.0,2,0.0
67,2,2,0.3157894736842105,0.0,2,2.0,2,2,2.0,2,0.0
68,2,2,0.7692307692307693,0.0,2,2.0,2,2,2.0,2,0.0
69,2,2,0.3125,0.0,2,2.0,2,2,2.0,2,0.0
70,2,2,0.3157894736842105,0.0,2,2.0,2,2,2.0,2,0.0
71,2,2,0.3157894736842105,0.0,2,2.0,2,2,2.0,2,0.0
72,2,2,0.3157894736842105,0.0,2,2.0,2,2,2.0,2,0.0
73,2,2,0.7692307692307693,0.0,2,0.0,2,2,2.0,2,0.0
74,2,2,0.3157894736842105,0.0,2,2.0,2,2,2.0,2,0.0
75,2,2,0.7894736842105263,0.0,2,2.0,2,2,2.0,2,0.0
76,2,2,0.2631578947368421,0.0,2,2.0,2,2,2.0,2,0.0
77,2,2,0.3157894736842105,0.0,2,2.0,2,2,2.0,2,0.0
78,2,2,0.4137931034482758,0.0,2,2.0,2,2,2.0,2,0.0
79,2,2,0.2777777777777778,0.0,2,2.0,2,2,0.0,2,0.0
80,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
81,2,2,0.8108108108108109,0.0,2,2.0,2,2,0.0,2,0.0
82,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
83,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
84,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
85,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
86,2,2,0.8108108108108109,0.0,2,0.0,2,2,2.0,2,0.0
87,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
88,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
89,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
90,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
91,2,2,0.5185185185185185,1.0,2,2.0,2,2,2.0,2,1.0
92,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
93,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
94,2,2,0.8108108108108109,0.0,2,2.0,2,2,2.0,2,0.0
95,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
96,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
97,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
98,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
99,2,2,0.8648648648648649,0.0,2,0.0,2,2,2.0,2,0.0
100,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
101,2,2,0.8333333333333334,0.0,2,2.0,2,2,2.0,2,0.0
102,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
103,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
104,2,2,0.4444444444444444,0.0,2,2.0,2,2,2.0,2,0.0
105,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
106,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
107,2,2,1.0,1.0,2,2.0,2,2,2.0,2,1.0
108,2,2,0.85,0.0,2,2.0,2,2,0.0,2,0.0
109,2,2,0.85,0.0,2,2.0,2,2,0.0,2,0.0
110,2,2,1.0,1.0,2,1.0,2,2,2.0,2,1.0
111,2,2,0.303030303030303,0.0,2,2.0,2,2,0.0,2,0.0
112,2,2,0.303030303030303,0.0,2,2.0,2,2,0.0,2,0.0
113,2,2,0.35,0.0,2,2.0,2,2,2.0,2,0.0
114,2,2,0.35,0.0,2,2.0,2,2,2.0,2,0.0
115,2,2,0.35,0.0,2,0.0,2,2,2.0,2,0.0
116,2,2,0.3636363636363636,0.0,2,2.0,2,2,2.0,2,0.0
117,2,2,0.3636363636363636,0.0,2,2.0,2,2,2.0,2,0.0
118,2,2,0.303030303030303,0.0,2,2.0,2,2,2.0,2,0.0
119,2,2,0.3333333333333333,0.0,2,2.0,2,2,2.0,2,0.0
120,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
121,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
122,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
123,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
124,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
125,2,2,0.6666666666666666,0.0,2,2.0,2,2,2.0,2,0.0
126,2,2,0.303030303030303,0.0,2,2.0,2,2,2.0,2,0.0
127,2,2,0.3333333333333333,0.0,2,2.0,2,2,0.0,2,0.0
128,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
129,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
130,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
131,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
132,2,2,0.2777777777777778,0.0,2,2.0,2,2,2.0,2,0.0
133,2,2,0.7111111111111111,1.0,2,2.0,2,2,0.0,2,1.0
134,2,2,0.2857142857142857,0.0,2,2.0,2,2,2.0,2,0.0
135,2,2,0.3125,0.0,2,2.0,2,2,2.0,2,0.0
