,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
12428,2,2,1.0,1.0,2,1.0,2.0,2.0,2.0,2.0,1.0
11763,2,2,0.4864864864864865,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
4717,2,2,0.7272727272727273,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
12911,2,2,0.3508771929824561,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
11212,2,2,0.3333333333333333,0.0,2,2.0,0.1397849462365592,0.0,2.0,2.0,0.0
11639,2,2,0.5333333333333333,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
6948,2,2,0.2413793103448276,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
11162,2,2,1.0,1.0,2,1.0,2.0,2.0,2.0,2.0,1.0
2512,2,2,0.5714285714285714,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
4003,2,2,0.5,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
9922,2,2,0.3783783783783784,0.125,2,0.0,2.0,2.0,2.0,2.0,0.0
12500,2,2,0.8695652173913043,0.1666666666666666,2,2.0,0.9859163945970166,0.9931530297843209,2.0,0.0,0.0
9414,2,2,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
5868,2,2,0.3111111111111111,0.125,2,0.0,2.0,2.0,2.0,2.0,0.0
3509,2,2,0.8636363636363636,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
7200,2,2,0.7692307692307693,0.3333333333333333,2,0.0,2.0,2.0,2.0,2.0,0.0
7632,2,2,1.0,1.0,2,2.0,0.9709411323584556,0.9634218289085548,2.0,2.0,1.0
5716,2,2,1.0,0.5,2,1.0,2.0,2.0,2.0,2.0,1.0
14077,2,2,0.3333333333333333,0.0,2,2.0,0.0220834464657435,0.0,2.0,2.0,0.0
1624,2,2,0.5142857142857142,0.2,2,2.0,2.0,2.0,2.0,2.0,1.0
6113,2,2,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
3404,2,2,0.8636363636363636,0.0,2,0.0,2.0,2.0,2.0,2.0,0.0
2334,2,2,0.5625,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
1350,2,2,0.4,0.5,2,2.0,2.0,2.0,2.0,2.0,0.0
290,2,2,0.6,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
11565,2,2,0.375,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
10869,2,2,0.5806451612903226,0.5,2,2.0,2.0,2.0,2.0,2.0,0.0
11850,2,2,0.4,0.25,2,2.0,2.0,2.0,2.0,2.0,0.0
13196,2,2,0.5806451612903226,0.5,2,2.0,2.0,2.0,2.0,2.0,0.0
6590,2,2,1.0,1.0,2,2.0,1.0,0.9988588382973868,2.0,2.0,1.0
12719,2,2,1.0,1.0,2,1.0,2.0,2.0,2.0,2.0,1.0
13525,2,2,0.7567567567567568,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
9483,2,2,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
13669,2,2,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0
5225,2,2,0.4117647058823529,0.0,2,0.0,2.0,2.0,2.0,2.0,0.0
9016,2,2,0.8571428571428571,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
12301,2,2,0.7096774193548387,1.0,2,2.0,1.0,0.0,2.0,2.0,1.0
11617,2,2,0.5333333333333333,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
5061,2,2,1.0,1.0,2,2.0,0.9820417184694016,0.841269841269841,2.0,2.0,1.0
6625,2,2,1.0,1.0,2,2.0,1.0,0.9988588382973868,2.0,2.0,1.0
1844,2,2,0.3076923076923077,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
13901,2,2,1.0,0.25,2,2.0,0.9985452721344376,0.9974323861691198,2.0,2.0,1.0
11820,2,2,1.0,1.0,2,1.0,2.0,2.0,2.0,2.0,1.0
736,2,2,0.6,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
9252,2,2,0.5333333333333333,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
11216,2,2,0.3333333333333333,0.0,2,2.0,2.0,2.0,2.0,2.0,0.0
4701,2,2,0.8387096774193549,0.6666666666666666,2,2.0,2.0,2.0,2.0,2.0,0.0
13501,2,2,0.5555555555555556,0.6666666666666666,2,2.0,2.0,2.0,2.0,2.0,0.0
6174,2,2,0.8095238095238095,0.0714285714285714,2,1.0,0.9786024740889334,0.9532123701928564,2.0,2.0,1.0
