,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
18162,2,2,0.25,0.0,2,2,2,2,2,2,0.0
19141,2,2,1.0,1.0,2,2,2,2,2,2,1.0
31659,2,2,0.7,0.0,2,2,2,2,2,2,0.0
17238,2,2,1.0,1.0,2,2,2,2,2,2,1.0
31146,2,2,0.6153846153846154,1.0,2,2,2,2,2,2,0.0
23892,2,2,1.0,1.0,2,2,2,2,2,2,1.0
5865,2,2,0.4761904761904761,0.0,2,2,2,2,2,2,0.0
1288,2,2,0.4166666666666667,1.0,2,2,2,2,2,2,1.0
16404,2,2,0.8181818181818182,0.0,2,2,2,2,2,2,0.0
13812,2,2,1.0,1.0,2,2,2,2,2,2,1.0
2308,2,2,0.7407407407407407,0.0,2,2,2,2,2,2,0.0
8900,2,2,0.5517241379310345,0.3333333333333333,2,2,2,2,2,2,0.0
32515,2,2,0.7317073170731707,0.0,2,2,2,2,2,2,0.0
2195,2,2,0.5625,0.0,2,2,2,2,2,2,0.0
21775,2,2,0.8292682926829268,0.25,2,2,2,2,2,2,1.0
14775,2,2,1.0,1.0,2,2,2,2,2,2,1.0
4817,2,2,1.0,1.0,2,2,2,2,2,2,1.0
12299,2,2,1.0,1.0,2,2,2,2,2,2,1.0
18954,2,2,1.0,1.0,2,2,2,2,2,2,1.0
447,2,2,0.8292682926829268,0.0,2,2,2,2,2,2,0.0
14332,2,2,0.6956521739130435,1.0,2,2,2,2,2,2,1.0
31350,2,2,1.0,1.0,2,2,2,2,2,2,1.0
6202,2,2,0.2153846153846154,0.0,2,2,2,2,2,2,0.0
911,2,2,1.0,1.0,2,2,2,2,2,2,1.0
28623,2,2,0.3684210526315789,0.0,2,2,2,2,2,2,0.0
20482,2,2,0.68,0.1666666666666666,2,2,2,2,2,2,0.0
19052,2,2,1.0,1.0,2,2,2,2,2,2,1.0
32513,2,2,0.7317073170731707,0.0,2,2,2,2,2,2,0.0
25874,2,2,0.8292682926829268,0.0,2,2,2,2,2,2,0.0
2532,2,2,0.5625,0.0,2,2,2,2,2,2,0.0
27079,2,2,0.8292682926829268,0.0,2,2,2,2,2,2,0.0
9685,2,2,1.0,1.0,2,2,2,2,2,2,1.0
17711,2,2,0.5806451612903226,0.5,2,2,2,2,2,2,0.0
17039,2,2,0.5161290322580645,0.3333333333333333,2,2,2,2,2,2,0.0
23538,2,2,1.0,1.0,2,2,2,2,2,2,1.0
16373,2,2,1.0,0.25,2,2,2,2,2,2,1.0
17498,2,2,0.5806451612903226,0.5,2,2,2,2,2,2,0.0
29697,2,2,0.3783783783783784,0.125,2,2,2,2,2,2,0.0
8663,2,2,0.5806451612903226,0.5,2,2,2,2,2,2,0.0
17890,2,2,1.0,1.0,2,2,2,2,2,2,1.0
29810,2,2,0.4864864864864865,0.25,2,2,2,2,2,2,0.0
1109,2,2,1.0,1.0,2,2,2,2,2,2,1.0
18363,2,2,1.0,0.0,2,2,2,2,2,2,1.0
14733,2,2,1.0,1.0,2,2,2,2,2,2,1.0
24462,2,2,0.7619047619047619,1.0,2,2,2,2,2,2,0.0
18829,2,2,1.0,1.0,2,2,2,2,2,2,1.0
10855,2,2,1.0,1.0,2,2,2,2,2,2,1.0
17444,2,2,1.0,1.0,2,2,2,2,2,2,1.0
8866,2,2,1.0,1.0,2,2,2,2,2,2,1.0
9382,2,2,1.0,1.0,2,2,2,2,2,2,1.0
8180,2,2,1.0,1.0,2,2,2,2,2,2,1.0
29862,2,2,0.2916666666666667,0.4,2,2,2,2,2,2,0.0
20439,2,2,0.7272727272727273,1.0,2,2,2,2,2,2,1.0
17792,2,2,1.0,1.0,2,2,2,2,2,2,1.0
25669,2,2,0.7555555555555555,0.1428571428571428,2,2,2,2,2,2,0.0
31464,2,2,0.5,0.0,2,2,2,2,2,2,0.0
4890,2,2,0.7,0.0,2,2,2,2,2,2,0.0
1616,2,2,0.5714285714285714,0.0,2,2,2,2,2,2,0.0
18368,2,2,0.8387096774193549,0.25,2,2,2,2,2,2,0.0
14370,2,2,1.0,1.0,2,2,2,2,2,2,1.0
16463,2,2,0.5641025641025641,0.0,2,2,2,2,2,2,0.0
7029,2,2,0.6153846153846154,0.0,2,2,2,2,2,2,0.0
28812,2,2,0.7894736842105263,1.0,2,2,2,2,2,2,1.0
12862,2,2,0.3225806451612903,0.0,2,2,2,2,2,2,0.0
17728,2,2,0.5806451612903226,0.5,2,2,2,2,2,2,0.0
12353,2,2,0.2222222222222222,0.0,2,2,2,2,2,2,0.0
5975,2,2,0.6666666666666666,0.0,2,2,2,2,2,2,0.0
13972,2,2,1.0,1.0,2,2,2,2,2,2,1.0
1092,2,2,1.0,1.0,2,2,2,2,2,2,1.0
30479,2,2,0.6666666666666666,0.0,2,2,2,2,2,2,0.0
6246,2,2,0.5806451612903226,0.0,2,2,2,2,2,2,0.0
12255,2,2,0.2857142857142857,0.0,2,2,2,2,2,2,0.0
30490,2,2,0.8387096774193549,0.0,2,2,2,2,2,2,0.0
29314,2,2,1.0,1.0,2,2,2,2,2,2,1.0
23070,2,2,1.0,1.0,2,2,2,2,2,2,1.0
32483,2,2,0.8205128205128205,0.0,2,2,2,2,2,2,1.0
25972,2,2,1.0,1.0,2,2,2,2,2,2,1.0
1815,2,2,0.7272727272727273,1.0,2,2,2,2,2,2,1.0
14353,2,2,1.0,1.0,2,2,2,2,2,2,1.0
11405,2,2,0.5806451612903226,0.5,2,2,2,2,2,2,0.0
23343,2,2,1.0,1.0,2,2,2,2,2,2,1.0
5252,2,2,1.0,1.0,2,2,2,2,2,2,1.0
16287,2,2,0.7317073170731707,0.0,2,2,2,2,2,2,0.0
29752,2,2,0.8636363636363636,0.1666666666666666,2,2,2,2,2,2,0.0
21647,2,2,0.8181818181818182,0.0,2,2,2,2,2,2,0.0
4372,2,2,1.0,1.0,2,2,2,2,2,2,1.0
9807,2,2,0.7407407407407407,1.0,2,2,2,2,2,2,1.0
15769,2,2,0.8181818181818182,0.0,2,2,2,2,2,2,0.0
2958,2,2,0.7692307692307693,0.0,2,2,2,2,2,2,0.0
15558,2,2,0.7096774193548387,1.0,2,2,2,2,2,2,1.0
18696,2,2,0.8387096774193549,0.25,2,2,2,2,2,2,0.0
20474,2,2,1.0,1.0,2,2,2,2,2,2,1.0
9003,2,2,1.0,1.0,2,2,2,2,2,2,1.0
32510,2,2,0.75,0.0,2,2,2,2,2,2,0.0
29374,2,2,0.72,0.6666666666666666,2,2,2,2,2,2,0.0
12406,2,2,0.2083333333333333,0.0,2,2,2,2,2,2,0.0
775,2,2,1.0,1.0,2,2,2,2,2,2,1.0
29896,2,2,0.2916666666666667,0.4,2,2,2,2,2,2,0.0
24643,2,2,0.2162162162162162,0.0,2,2,2,2,2,2,0.0
12346,2,2,0.2352941176470588,0.0,2,2,2,2,2,2,0.0
18831,2,2,1.0,1.0,2,2,2,2,2,2,1.0
9739,2,2,0.8,1.0,2,2,2,2,2,2,1.0
11603,2,2,1.0,1.0,2,2,2,2,2,2,1.0
15189,2,2,0.7096774193548387,1.0,2,2,2,2,2,2,1.0
6281,2,2,0.3478260869565217,0.0,2,2,2,2,2,2,0.0
21012,2,2,0.4848484848484848,0.3333333333333333,2,2,2,2,2,2,0.0
1575,2,2,0.5714285714285714,0.0,2,2,2,2,2,2,0.0
5135,2,2,0.7,0.0,2,2,2,2,2,2,0.0
5227,2,2,0.6666666666666666,0.0,2,2,2,2,2,2,0.0
3382,2,2,0.4166666666666667,0.0,2,2,2,2,2,2,0.0
6188,2,2,0.5161290322580645,0.0,2,2,2,2,2,2,0.0
30361,2,2,0.8181818181818182,0.0,2,2,2,2,2,2,0.0
29776,2,2,0.8421052631578947,0.5,2,2,2,2,2,2,0.0
6585,2,2,0.5714285714285714,0.0,2,2,2,2,2,2,0.0
31229,2,2,0.3018867924528302,1.0,2,2,2,2,2,2,1.0
7528,2,2,1.0,1.0,2,2,2,2,2,2,1.0
10641,2,2,1.0,1.0,2,2,2,2,2,2,1.0
22214,2,2,1.0,1.0,2,2,2,2,2,2,1.0
4813,2,2,0.7,0.0,2,2,2,2,2,2,0.0
3154,2,2,0.4545454545454545,0.0,2,2,2,2,2,2,0.0
6366,2,2,0.5,0.0,2,2,2,2,2,2,0.0
29354,2,2,0.4888888888888889,0.6666666666666666,2,2,2,2,2,2,0.0
4985,2,2,0.6,0.0,2,2,2,2,2,2,0.0
22395,2,2,1.0,1.0,2,2,2,2,2,2,1.0
14243,2,2,0.1818181818181818,0.0,2,2,2,2,2,2,0.0
27273,2,2,0.3448275862068966,0.0,2,2,2,2,2,2,0.0
23879,2,2,1.0,1.0,2,2,2,2,2,2,1.0
9559,2,2,0.3333333333333333,0.0,2,2,2,2,2,2,0.0
32520,2,2,0.7317073170731707,0.0,2,2,2,2,2,2,0.0
3189,2,2,0.5625,0.0,2,2,2,2,2,2,0.0
29180,2,2,0.5555555555555556,0.2,2,2,2,2,2,2,0.0
1837,2,2,0.5714285714285714,0.0,2,2,2,2,2,2,0.0
28329,2,2,0.0,0.0,2,2,2,2,2,2,0.0
25473,2,2,0.7272727272727273,0.0,2,2,2,2,2,2,0.0
17183,2,2,0.7906976744186046,0.1666666666666666,2,2,2,2,2,2,0.0
21674,2,2,0.8181818181818182,0.0,2,2,2,2,2,2,0.0
20051,2,2,1.0,1.0,2,2,2,2,2,2,1.0
20228,2,2,0.5,0.0,2,2,2,2,2,2,0.0
19350,2,2,1.0,1.0,2,2,2,2,2,2,1.0
9152,2,2,0.3333333333333333,0.0,2,2,2,2,2,2,0.0
5746,2,2,1.0,1.0,2,2,2,2,2,2,1.0
2649,2,2,0.7142857142857143,0.0,2,2,2,2,2,2,0.0
2507,2,2,0.7567567567567568,1.0,2,2,2,2,2,2,1.0
16731,2,2,0.3243243243243243,0.1666666666666666,2,2,2,2,2,2,0.0
29184,2,2,0.5555555555555556,0.2,2,2,2,2,2,2,0.0
33018,2,2,0.8095238095238095,1.0,2,2,2,2,2,2,1.0
