,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
2175,2,2,0.3225806451612903,0.0,2.0,2.0,2.0,2.0,0.6255047042817365,2,0.0
7156,2,2,0.3125,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
543,2,2,0.4827586206896552,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
7938,2,2,0.6818181818181818,0.0,1.0,0.0,2.0,2.0,0.0,2,0.0
3209,2,2,0.4666666666666667,0.25,2.0,0.0,0.5625562556255626,0.8967064600795865,0.0,2,0.0
3715,2,2,0.4516129032258064,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
8643,2,2,0.5294117647058824,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
1718,2,2,0.5333333333333333,0.25,2.0,2.0,2.0,2.0,0.0,2,0.0
3846,2,2,0.6666666666666666,0.0,1.0,0.0,2.0,2.0,0.0,2,0.0
1672,2,2,0.7222222222222222,0.0,1.0,0.0476190476190476,2.0,2.0,0.0,2,0.0
7172,2,2,0.2564102564102564,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
2726,2,2,0.5517241379310345,0.3333333333333333,2.0,2.0,2.0,2.0,0.0,2,0.0
6242,2,2,0.2564102564102564,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
518,2,2,0.4,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
5689,2,2,0.3333333333333333,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
5577,2,2,0.4,0.0,2.0,0.0,2.0,2.0,0.0,2,0.0
5939,2,2,0.2857142857142857,0.0,1.0,0.0,2.0,2.0,2.0,2,0.0
4994,2,2,0.4827586206896552,0.0,0.0,0.0,2.0,2.0,0.0,2,0.0
3379,2,2,0.4666666666666667,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
1056,2,2,0.4516129032258064,0.2,2.0,2.0,2.0,2.0,2.0,2,0.0
7688,2,2,0.2857142857142857,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
6009,2,2,0.7368421052631579,0.0,1.0,0.0,2.0,2.0,2.0,2,0.0
1488,2,2,0.7222222222222222,0.0,1.0,0.0,2.0,2.0,0.0,2,0.0
7370,2,2,0.7692307692307693,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
4765,2,2,0.5,0.0,2.0,0.3333333333333333,2.0,2.0,2.0,2,0.0
8412,2,2,0.5384615384615384,0.0,1.0,0.0,2.0,2.0,0.0,2,0.0
7689,2,2,0.3529411764705882,0.0,2.0,0.0,2.0,2.0,0.0,2,0.0
6743,2,2,0.2857142857142857,0.0,2.0,0.3939393939393939,2.0,2.0,0.1774889229870802,2,0.0
9106,2,2,0.217391304347826,0.0,2.0,2.0,0.0,0.8820973782771535,2.0,2,0.0
9310,2,2,0.2758620689655172,0.0,2.0,2.0,2.0,2.0,0.1351945578231289,2,0.0
1250,2,2,0.4666666666666667,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
5872,2,2,0.8095238095238095,0.0,1.0,1.0,2.0,2.0,0.0,2,0.0
932,2,2,0.65,0.0,1.0,0.0,2.0,2.0,0.0,2,0.0
4329,2,2,0.7222222222222222,0.0,2.0,2.0,2.0,2.0,2.0,2,0.0
743,2,2,0.3846153846153846,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0
