,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
0,2,2,0.5238095238095238,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0
1,2,2,0.4761904761904761,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
2,2,2,0.5238095238095238,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0
3,2,2,0.4761904761904761,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
4,2,2,0.5238095238095238,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0
5,2,2,0.4761904761904761,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
6,2,2,0.4761904761904761,0.0,1.0,0.3333333333333333,2.0,2.0,2.0,1.0,0.0
7,2,2,0.4761904761904761,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0
8,2,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
9,2,2,0.6,0.2222222222222222,2.0,0.3518518518518517,2.0,2.0,0.0,0.3333333333333333,0.0
10,2,2,1.0,0.625,0.0,1.0,1.0,1.0,0.689655172413793,0.25,1.0
11,2,2,1.0,0.625,0.0,1.0,1.0,1.0,0.689655172413793,0.25,1.0
12,2,2,0.7857142857142857,0.2857142857142857,2.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.0
13,2,2,0.8,0.375,0.0,0.3518518518518517,2.0,2.0,2.0,0.25,0.0
14,2,2,0.8,0.375,0.0,0.3518518518518517,2.0,2.0,2.0,0.25,0.0
15,2,2,0.6,0.2222222222222222,2.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.0
16,2,2,0.8125,0.4444444444444444,0.0,2.0,2.0,2.0,0.896551724137931,0.25,0.0
17,2,2,0.8125,0.4444444444444444,0.0,2.0,2.0,2.0,0.896551724137931,0.25,0.0
18,2,2,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.0
19,2,2,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.0
20,2,2,0.5,0.0,1.0,0.0,2.0,2.0,2.0,0.3333333333333333,0.0
21,2,2,0.7692307692307693,0.0,0.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.0
22,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.8107714701601164,1.0,1.0
23,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.8107714701601164,1.0,1.0
24,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.8107714701601164,1.0,1.0
25,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.8107714701601164,1.0,1.0
26,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.7088791848617176,1.0,1.0
27,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.7088791848617176,1.0,1.0
28,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.7088791848617176,1.0,1.0
29,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.7088791848617176,1.0,1.0
30,2,2,1.0,0.4,0.0,1.0,2.0,2.0,2.0,0.25,1.0
31,2,2,0.7692307692307693,0.1666666666666666,2.0,0.4333333333333335,2.0,2.0,2.0,0.3333333333333333,0.0
32,2,2,0.7692307692307693,0.1666666666666666,2.0,0.4333333333333335,0.0,0.0,0.0,0.25,0.0
33,2,2,1.0,0.4,2.0,1.0,2.0,2.0,0.0,0.3333333333333333,1.0
34,2,2,0.7692307692307693,0.1666666666666666,2.0,0.4333333333333335,0.0,0.0,0.0,0.25,0.0
