,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
0,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
1,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
2,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
3,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
4,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
5,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
6,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
7,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
8,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
9,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
10,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
11,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
12,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
13,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
14,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
15,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
16,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
17,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
18,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
19,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
20,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
21,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
22,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
23,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
24,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
25,2,2,1.0,1.0,2.0,2.0,2,2,2,2,1.0
