,MPN_Liste_TruncateBegin20,EAN_Liste_TruncateBegin20,Produktname_dic3,Modell_Liste_3g,Digital_zoom_NumMaxProz30,optischer_zoom_NumMaxProz30,Breite_NumMaxProz30,Höhe_NumMaxProz30,Gewicht_NumMaxProz30,Sensortyp_Jaccard3,is_match
0,2,2,0.303030303030303,0.0,2.0,2.0,0.2650918635170606,0.0,2,2,0.0
1,2,2,0.303030303030303,0.0,2.0,2.0,0.0,0.0,2,2,0.0
2,2,2,0.303030303030303,0.0,2.0,2.0,2.0,2.0,2,2,0.0
3,2,2,0.303030303030303,0.0,2.0,2.0,0.1863517060367454,0.0,2,2,0.0
4,2,2,0.2777777777777778,0.0,2.0,0.2500000000000001,2.0,2.0,2,2,0.0
5,2,2,0.2777777777777778,0.0,2.0,0.0,2.0,2.0,2,2,0.0
6,2,2,0.2631578947368421,0.0,2.0,2.0,2.0,2.0,2,2,0.0
7,2,2,0.3428571428571428,0.0,2.0,2.0,2.0,2.0,2,2,0.0
8,2,2,0.3428571428571428,0.0,2.0,2.0,2.0,2.0,2,2,0.0
9,2,2,0.3243243243243243,0.0,2.0,2.0,2.0,2.0,2,2,0.0
10,2,2,1.0,1.0,1.0,1.0,0.97875265591801,0.9978142076502736,2,2,1.0
11,2,2,0.2777777777777778,0.0,2.0,0.0,2.0,2.0,2,2,0.0
12,2,2,0.375,0.0,2.0,2.0,2.0,2.0,2,2,0.0
13,2,2,0.3636363636363636,0.0,2.0,2.0,2.0,2.0,2,2,0.0
14,2,2,0.3125,0.0,2.0,2.0,0.0,0.0,2,2,0.0
15,2,2,0.8717948717948718,0.0,2.0,2.0,2.0,2.0,2,2,0.0
16,2,2,0.35,0.0,2.0,2.0,2.0,2.0,2,2,0.0
17,2,2,0.8205128205128205,0.0,2.0,2.0,2.0,2.0,2,2,0.0
18,2,2,0.375,0.0,2.0,0.537037037037037,2.0,2.0,2,2,0.0
19,2,2,0.3636363636363636,0.0,2.0,0.8924731182795698,2.0,2.0,2,2,0.0
20,2,2,0.3125,0.0,2.0,0.8924731182795698,0.0,0.0,2,2,0.0
21,2,2,0.85,0.0833333333333333,1.0,0.4444444444444445,0.5138643067846604,0.2182648401826489,2,2,0.0
22,2,2,0.85,0.0833333333333333,1.0,0.4444444444444445,0.5138643067846604,0.2182648401826489,2,2,0.0
23,2,2,0.85,0.0833333333333333,1.0,0.4444444444444445,0.5138643067846604,0.2182648401826489,2,2,0.0
24,2,2,0.85,0.0833333333333333,1.0,0.4444444444444445,0.5138643067846604,0.2182648401826489,2,2,0.0
25,2,2,0.3636363636363636,0.0,2.0,0.0,2.0,2.0,2,2,0.0
26,2,2,0.375,0.0,2.0,0.0,2.0,2.0,2,2,0.0
27,2,2,0.3125,0.0,2.0,0.0,0.0765926986399425,0.0,2,2,0.0
28,2,2,0.3636363636363636,0.0,2.0,2.0,2.0,2.0,2,2,0.0
29,2,2,0.375,0.0,2.0,2.0,2.0,2.0,2,2,0.0
30,2,2,0.3125,0.0,2.0,2.0,0.0765926986399425,0.0,2,2,0.0
31,2,2,0.3636363636363636,0.0,2.0,0.8924731182795698,2.0,2.0,2,2,0.0
32,2,2,0.375,0.0,2.0,0.537037037037037,2.0,2.0,2,2,0.0
